journal_entry_id,posting_date,fiscal_year,prepared_by
100000945,,2024,PARNEDO
100000946,,2024,PARNEDO
100000947,,2024,PARNEDO
100000948,,2024,PARNEDO
100000949,,2024,PARNEDO
100000950,,2024,PARNEDO
100000951,,2024,PARNEDO
100000952,,2024,PARNEDO
100000953,,2024,PARNEDO
100000954,,2024,PARNEDO
100000955,,2024,PARNEDO
100000956,,2024,PARNEDO
100000957,,2024,PARNEDO
100000958,,2024,PARNEDO
100000959,,2024,PARNEDO
100000960,,2024,PARNEDO
100000961,,2024,PARNEDO
100000962,,2024,PARNEDO
100000963,,2024,PARNEDO
100000964,,2024,PARNEDO
100000965,,2024,PARNEDO
100000966,,2024,PARNEDO
100000967,,2024,PARNEDO
100000968,,2024,PARNEDO
100000969,,2024,PARNEDO
100000970,,2024,PARNEDO
100000971,,2024,PARNEDO
100000972,,2024,PARNEDO
100000973,,2024,PARNEDO
100000974,,2024,PARNEDO
100000975,,2024,PARNEDO
100000976,,2024,PARNEDO
100000977,,2024,PARNEDO
100000978,,2024,PARNEDO
100000979,,2024,PARNEDO
100000980,,2024,PARNEDO
100000981,,2024,PARNEDO
100000982,,2024,PARNEDO
100000983,,2024,PARNEDO
100000984,,2024,PARNEDO
100000985,,2024,PARNEDO
100000986,,2024,PARNEDO
100000987,,2024,PARNEDO
100000988,,2024,PARNEDO
100000989,,2024,PARNEDO
100000990,,2024,PARNEDO
100000991,,2024,PARNEDO
100000992,,2024,PARNEDO
100000993,,2024,PARNEDO
100000994,,2024,PARNEDO
100000995,,2024,PARNEDO
100000996,,2024,PARNEDO
100000997,,2024,PARNEDO
100000998,,2024,PARNEDO
100000999,,2024,PARNEDO
100001000,,2024,PARNEDO
100001001,,2024,PARNEDO
100001002,,2024,PARNEDO
100001003,,2024,PARNEDO
100001004,,2024,PARNEDO
100001005,,2024,PARNEDO
100001006,,2024,PARNEDO
100001007,,2024,PARNEDO
100001008,,2024,PARNEDO
100001009,,2024,PARNEDO
100001010,,2024,PARNEDO
100001011,,2024,PARNEDO
100001012,,2024,PARNEDO
100001013,,2024,PARNEDO
100001014,,2024,PARNEDO
100001015,,2024,PARNEDO
100001016,,2024,PARNEDO
100001017,,2024,PARNEDO
100001018,,2024,PARNEDO
100001019,,2024,PARNEDO
100001020,,2024,PARNEDO
100001021,,2024,PARNEDO
100001022,,2024,PARNEDO
100001023,,2024,PARNEDO
100001024,,2024,PARNEDO
100001025,,2024,PARNEDO
100001026,,2024,PARNEDO
100001027,,2024,PARNEDO
100001028,,2024,PARNEDO
100001029,,2024,PARNEDO
100001030,,2024,PARNEDO
100001031,,2024,PARNEDO
100001032,,2024,PARNEDO
100001033,,2024,PARNEDO
100001034,,2024,PARNEDO
100001035,,2024,PARNEDO
100001036,,2024,PARNEDO
100001037,,2024,PARNEDO
100001038,,2024,PARNEDO
100001039,,2024,PARNEDO
100001041,,2024,PARNEDO
100001042,,2024,PARNEDO
100001044,,2024,PARNEDO
100001045,,2024,PARNEDO
100001046,,2024,PARNEDO
100001047,,2024,PARNEDO
100001048,,2024,PARNEDO
100001049,,2024,PARNEDO
100001050,,2024,PARNEDO
100001051,,2024,PARNEDO
100001052,,2024,PARNEDO
100001053,,2024,PARNEDO
100001054,,2024,PARNEDO
100001055,,2024,PARNEDO
100001056,,2024,PARNEDO
100001057,,2024,PARNEDO
100001058,,2024,PARNEDO
100001059,,2024,PARNEDO
100001060,,2024,PARNEDO
100001061,,2024,PARNEDO
100001062,,2024,PARNEDO
100001063,,2024,PARNEDO
100001064,,2024,PARNEDO
100001065,,2024,PARNEDO
100001066,,2024,PARNEDO
100001067,,2024,PARNEDO
100001068,,2024,PARNEDO
100001069,,2024,PARNEDO
100001071,,2024,PARNEDO
100001072,,2024,PARNEDO
100001073,,2024,PARNEDO
100001074,,2024,PARNEDO
100001075,,2024,PARNEDO
100001076,,2024,PARNEDO
100001077,,2024,PARNEDO
100001078,,2024,PARNEDO
100001079,,2024,PARNEDO
100001080,,2024,PARNEDO
100001081,,2024,PARNEDO
100001082,,2024,PARNEDO
100001083,,2024,PARNEDO
100001084,,2024,PARNEDO
100001085,,2024,PARNEDO
100001086,,2024,PARNEDO
100001087,,2024,PARNEDO
100001088,,2024,PARNEDO
100001089,,2024,PARNEDO
100001090,,2024,PARNEDO
100001091,,2024,PARNEDO
100001092,,2024,PARNEDO
100001093,,2024,PARNEDO
100001094,,2024,PARNEDO
100001095,,2024,PARNEDO
100001096,,2024,PARNEDO
100001097,,2024,PARNEDO
100001098,,2024,PARNEDO
100001099,,2024,PARNEDO
100001100,,2024,PARNEDO
100001101,,2024,PARNEDO
100001102,,2024,PARNEDO
100001103,,2024,PARNEDO
100001104,,2024,PARNEDO
100001105,,2024,PARNEDO
100001106,,2024,PARNEDO
100001107,,2024,PARNEDO
100001108,,2024,PARNEDO
100001109,,2024,PARNEDO
100001110,,2024,PARNEDO
100001111,,2024,PARNEDO
100001112,,2024,PARNEDO
100001113,,2024,PARNEDO
100001114,,2024,PARNEDO
100001115,,2024,PARNEDO
100001116,,2024,PARNEDO
100001117,,2024,PARNEDO
100001118,,2024,PARNEDO
100001119,,2024,PARNEDO
100001120,,2024,PARNEDO
100001121,,2024,PARNEDO
100001122,,2024,PARNEDO
100001123,,2024,PARNEDO
100001124,,2024,PARNEDO
100001125,,2024,PARNEDO
100001126,,2024,PARNEDO
100001127,,2024,PARNEDO
100001128,,2024,PARNEDO
100001129,,2024,PARNEDO
100001130,,2024,PARNEDO
100001131,,2024,PARNEDO
100001132,,2024,PARNEDO
100001133,,2024,PARNEDO
100001134,,2024,PARNEDO
100001135,,2024,PARNEDO
100001136,,2024,PARNEDO
100001137,,2024,PARNEDO
100001138,,2024,PARNEDO
100001139,,2024,PARNEDO
100001140,,2024,PARNEDO
100001141,,2024,PARNEDO
100001142,,2024,PARNEDO
100001143,,2024,PARNEDO
100001144,,2024,PARNEDO
100001145,,2024,PARNEDO
100001146,,2024,PARNEDO
100001147,,2024,PARNEDO
100001148,,2024,PARNEDO
100001149,,2024,PARNEDO
100001150,,2024,PARNEDO
100001151,,2024,PARNEDO
100001152,,2024,PARNEDO
100001153,,2024,PARNEDO
100001154,,2024,PARNEDO
100001155,,2024,PARNEDO
100001156,,2024,PARNEDO
100001157,,2024,PARNEDO
100001158,,2024,PARNEDO
100001159,,2024,PARNEDO
100001160,,2024,PARNEDO
100001161,,2024,PARNEDO
100001162,,2024,PARNEDO
100001163,,2024,PARNEDO
100001164,,2024,PARNEDO
100001165,,2024,PARNEDO
100001166,,2024,PARNEDO
100001167,,2024,PARNEDO
100001168,,2024,PARNEDO
100001169,,2024,PARNEDO
100001170,,2024,PARNEDO
100001171,,2024,PARNEDO
100001172,,2024,PARNEDO
100001173,,2024,PARNEDO
100001174,,2024,PARNEDO
100001175,,2024,PARNEDO
100001176,,2024,PARNEDO
100001177,,2024,PARNEDO
100001178,,2024,PARNEDO
100001179,,2024,PARNEDO
100001180,,2024,PARNEDO
100001181,,2024,PARNEDO
100001182,,2024,PARNEDO
100001183,,2024,PARNEDO
100001184,,2024,PARNEDO
100001185,,2024,PARNEDO
100001186,,2024,PARNEDO
100001187,,2024,PARNEDO
100001188,,2024,PARNEDO
100001189,,2024,PARNEDO
100001190,,2024,PARNEDO
100001191,,2024,PARNEDO
100001192,,2024,PARNEDO
100001193,,2024,PARNEDO
100001194,,2024,PARNEDO
100001195,,2024,PARNEDO
100001196,,2024,PARNEDO
100001197,,2024,PARNEDO
100001198,,2024,PARNEDO
100001199,,2024,PARNEDO
100001200,,2024,PARNEDO
100001201,,2024,PARNEDO
100001202,,2024,PARNEDO
100001203,,2024,PARNEDO
100001204,,2024,PARNEDO
100001205,,2024,PARNEDO
100001206,,2024,PARNEDO
100001207,,2024,PARNEDO
100001208,,2024,PARNEDO
100001209,,2024,PARNEDO
100001210,,2024,PARNEDO
100001211,,2024,PARNEDO
100001212,,2024,PARNEDO
100001213,,2024,PARNEDO
100001214,,2024,PARNEDO
100001215,,2024,PARNEDO
100001216,,2024,PARNEDO
100001217,,2024,PARNEDO
100001218,,2024,PARNEDO
100001219,,2024,PARNEDO
100001220,,2024,PARNEDO
100001221,,2024,PARNEDO
100001222,,2024,PARNEDO
100001223,,2024,PARNEDO
100001224,,2024,PARNEDO
100001225,,2024,PARNEDO
100001226,,2024,PARNEDO
100001227,,2024,PARNEDO
100001228,,2024,PARNEDO
100001229,,2024,PARNEDO
100001230,,2024,PARNEDO
100001231,,2024,PARNEDO
100001232,,2024,PARNEDO
100001233,,2024,PARNEDO
100001234,,2024,PARNEDO
100001235,,2024,PARNEDO
100001236,,2024,PARNEDO
100001237,,2024,PARNEDO
100001238,,2024,PARNEDO
100001239,,2024,PARNEDO
100001240,,2024,PARNEDO
100001241,,2024,PARNEDO
100001242,,2024,PARNEDO
100001243,,2024,PARNEDO
100001244,,2024,PARNEDO
100001245,,2024,PARNEDO
100001246,,2024,PARNEDO
100001247,,2024,PARNEDO
100001248,,2024,PARNEDO
100001249,,2024,PARNEDO
100001250,,2024,PARNEDO
100001251,,2024,PARNEDO
100001252,,2024,PARNEDO
100001253,,2024,PARNEDO
100001254,,2024,PARNEDO
100001255,,2024,PARNEDO
100001256,,2024,PARNEDO
100001257,,2024,PARNEDO
100001258,,2024,PARNEDO
100001259,,2024,PARNEDO
100001260,,2024,PARNEDO
100001261,,2024,PARNEDO
100001262,,2024,PARNEDO
100001263,,2024,PARNEDO
100001264,,2024,PARNEDO
100001265,,2024,PARNEDO
100001266,,2024,PARNEDO
100001267,,2024,PARNEDO
100001268,,2024,PARNEDO
100001269,,2024,PARNEDO
100001270,,2024,PARNEDO
100001271,,2024,PARNEDO
100001272,,2024,PARNEDO
100001273,,2024,PARNEDO
100001274,,2024,PARNEDO
100001275,,2024,PARNEDO
100001276,,2024,PARNEDO
100001277,,2024,PARNEDO
100001278,,2024,PARNEDO
100001279,,2024,PARNEDO
100001280,,2024,PARNEDO
100001281,,2024,PARNEDO
100001282,,2024,PARNEDO
100001283,,2024,PARNEDO
100001284,,2024,PARNEDO
100001285,,2024,PARNEDO
100001286,,2024,PARNEDO
100001287,,2024,PARNEDO
100001288,,2024,PARNEDO
100001292,,2024,PARNEDO
100001293,,2024,PARNEDO
100001294,,2024,PARNEDO
100001295,,2024,PARNEDO
100001296,,2024,PARNEDO
100001297,,2024,PARNEDO
100001298,,2024,PARNEDO
100001299,,2024,PARNEDO
100001300,,2024,PARNEDO
100001301,,2024,PARNEDO
100001302,,2024,PARNEDO
100001303,,2024,PARNEDO
100001304,,2024,PARNEDO
100001305,,2024,PARNEDO
100001306,,2024,PARNEDO
100001307,,2024,PARNEDO
100001308,,2024,PARNEDO
100001309,,2024,PARNEDO
100001310,,2024,PARNEDO
100001311,,2024,PARNEDO
100001312,,2024,PARNEDO
100001313,,2024,PARNEDO
100001314,,2024,PARNEDO
100001315,,2024,PARNEDO
100001316,,2024,PARNEDO
100001317,,2024,PARNEDO
100001318,,2024,PARNEDO
100001319,,2024,PARNEDO
100001320,,2024,PARNEDO
100001321,,2024,PARNEDO
100001322,,2024,PARNEDO
100001323,,2024,PARNEDO
100001324,,2024,PARNEDO
100001325,,2024,PARNEDO
100001326,,2024,PARNEDO
100001327,,2024,PARNEDO
100001328,,2024,PARNEDO
100001329,,2024,PARNEDO
100001330,,2024,PARNEDO
100001332,,2024,PARNEDO
100001333,,2024,PARNEDO
100001334,,2024,PARNEDO
100001335,,2024,PARNEDO
100001336,,2024,PARNEDO
100001337,,2024,PARNEDO
100001338,,2024,PARNEDO
100001339,,2024,PARNEDO
100001340,,2024,PARNEDO
100001341,,2024,PARNEDO
100001342,,2024,PARNEDO
100001343,,2024,PARNEDO
100001344,,2024,PARNEDO
100001345,,2024,PARNEDO
100001346,,2024,PARNEDO
100001347,,2024,PARNEDO
100001348,,2024,PARNEDO
100001349,,2024,PARNEDO
100001350,,2024,PARNEDO
100001351,,2024,PARNEDO
100001352,,2024,PARNEDO
100001353,,2024,PARNEDO
100001354,,2024,PARNEDO
100001355,,2024,PARNEDO
100001356,,2024,PARNEDO
100001357,,2024,PARNEDO
100001358,,2024,PARNEDO
100001359,,2024,PARNEDO
100001360,,2024,PARNEDO
100001361,,2024,PARNEDO
100001362,,2024,PARNEDO
100001363,,2024,PARNEDO
100001364,,2024,PARNEDO
100001365,,2024,PARNEDO
100001366,,2024,PARNEDO
100001367,,2024,PARNEDO
100001410,,2024,PARNEDO
100001411,,2024,PARNEDO
100001414,,2024,PARNEDO
100001415,,2024,PARNEDO
100001416,,2024,PARNEDO
100001417,,2024,PARNEDO
100001418,,2024,PARNEDO
100001419,,2024,PARNEDO
100001420,,2024,PARNEDO
100001421,,2024,PARNEDO
100001422,,2024,PARNEDO
100001423,,2024,PARNEDO
100001424,,2024,PARNEDO
100001425,,2024,PARNEDO
100001426,,2024,PARNEDO
100001427,,2024,PARNEDO
100001428,,2024,PARNEDO
100001429,,2024,PARNEDO
100001430,,2024,PARNEDO
100001431,,2024,PARNEDO
100001432,,2024,PARNEDO
100001433,,2024,PARNEDO
100001434,,2024,PARNEDO
100001435,,2024,PARNEDO
100001463,,2024,PARNEDO
100001464,,2024,PARNEDO
100001465,,2024,PARNEDO
100001466,,2024,PARNEDO
100001467,,2024,PARNEDO
100001468,,2024,PARNEDO
100001469,,2024,PARNEDO
100001470,,2024,PARNEDO
100001472,,2024,PARNEDO
100001473,,2024,PARNEDO
100001474,,2024,PARNEDO
100001475,,2024,PARNEDO
100001476,,2024,PARNEDO
100001477,,2024,PARNEDO
100001478,,2024,PARNEDO
100001481,,2024,PARNEDO
100001482,,2024,PARNEDO
100001483,,2024,PARNEDO
100001484,,2024,PARNEDO
100001485,,2024,PARNEDO
100001486,,2024,PARNEDO
100001487,,2024,PARNEDO
100001489,,2024,PARNEDO
100001491,,2024,PARNEDO
100001492,,2024,PARNEDO
100001495,,2024,PARNEDO
100001496,,2024,PARNEDO
100001505,,2024,PARNEDO
100001507,,2024,PARNEDO
100001519,,2024,PARNEDO
100001521,,2024,PARNEDO
100001525,,2024,PARNEDO
100001527,,2024,PARNEDO
100001529,,2024,PARNEDO
100001530,,2024,PARNEDO
100001531,,2024,PARNEDO
100001532,,2024,PARNEDO
100001533,,2024,PARNEDO
100001534,,2024,PARNEDO
100001535,,2024,PARNEDO
100001536,,2024,PARNEDO
100001537,,2024,PARNEDO
100001538,,2024,PARNEDO
100001539,,2024,PARNEDO
100001540,,2024,PARNEDO
100001541,,2024,PARNEDO
100001542,,2024,PARNEDO
100001543,,2024,PARNEDO
100001544,,2024,PARNEDO
100001545,,2024,PARNEDO
100001546,,2024,PARNEDO
100001547,,2024,PARNEDO
100001548,,2024,PARNEDO
100001549,,2024,PARNEDO
100001550,,2024,PARNEDO
100001551,,2024,PARNEDO
100001552,,2024,PARNEDO
100001554,,2024,PARNEDO
100001555,,2024,PARNEDO
100001556,,2024,PARNEDO
100001557,,2024,PARNEDO
100001558,,2024,PARNEDO
100001559,,2024,PARNEDO
100001560,,2024,PARNEDO
100001562,,2024,PARNEDO
100001563,,2024,PARNEDO
100001564,,2024,PARNEDO
100001565,,2024,PARNEDO
100001566,,2024,PARNEDO
100001567,,2024,PARNEDO
100001568,,2024,PARNEDO
100001569,,2024,PARNEDO
100001570,,2024,PARNEDO
100001571,,2024,PARNEDO
100001572,,2024,PARNEDO
100001573,,2024,PARNEDO
100001574,,2024,PARNEDO
100001575,,2024,PARNEDO
100001576,,2024,PARNEDO
100001577,,2024,PARNEDO
100001578,,2024,PARNEDO
100001579,,2024,PARNEDO
100001580,,2024,PARNEDO
100001581,,2024,PARNEDO
100001582,,2024,PARNEDO
100001583,,2024,PARNEDO
100001584,,2024,PARNEDO
100001585,,2024,PARNEDO
100001586,,2024,PARNEDO
100001587,,2024,PARNEDO
100001588,,2024,PARNEDO
100001589,,2024,PARNEDO
100001590,,2024,PARNEDO
100001591,,2024,PARNEDO
100001592,,2024,PARNEDO
100001593,,2024,PARNEDO
100001594,,2024,PARNEDO
100001595,,2024,PARNEDO
100001596,,2024,PARNEDO
100001597,,2024,PARNEDO
100001598,,2024,PARNEDO
100001599,,2024,PARNEDO
100001600,,2024,PARNEDO
100001601,,2024,PARNEDO
100001602,,2024,PARNEDO
100001603,,2024,PARNEDO
100001604,,2024,PARNEDO
100001605,,2024,PARNEDO
100001606,,2024,PARNEDO
100001607,,2024,PARNEDO
100001608,,2024,PARNEDO
100001609,,2024,PARNEDO
100001610,,2024,PARNEDO
100001611,,2024,PARNEDO
100001612,,2024,PARNEDO
100001613,,2024,PARNEDO
100001614,,2024,PARNEDO
100001615,,2024,PARNEDO
100001616,,2024,PARNEDO
100001617,,2024,PARNEDO
100001618,,2024,PARNEDO
100001619,,2024,PARNEDO
100001620,,2024,PARNEDO
100001621,,2024,PARNEDO
100001622,,2024,PARNEDO
100001623,,2024,PARNEDO
100001624,,2024,PARNEDO
100001625,,2024,PARNEDO
100001626,,2024,PARNEDO
100001627,,2024,PARNEDO
100001628,,2024,PARNEDO
100001629,,2024,PARNEDO
100001630,,2024,PARNEDO
100001631,,2024,PARNEDO
100001632,,2024,PARNEDO
100001633,,2024,PARNEDO
100001634,,2024,PARNEDO
100001635,,2024,PARNEDO
100001636,,2024,PARNEDO
100001637,,2024,PARNEDO
100001638,,2024,PARNEDO
100001639,,2024,PARNEDO
100001640,,2024,PARNEDO
100001641,,2024,PARNEDO
100001642,,2024,PARNEDO
100001643,,2024,PARNEDO
100001644,,2024,PARNEDO
100001645,,2024,PARNEDO
100001646,,2024,PARNEDO
100001647,,2024,PARNEDO
100001648,,2024,PARNEDO
100001649,,2024,PARNEDO
100001650,,2024,PARNEDO
100001651,,2024,PARNEDO
100001652,,2024,PARNEDO
100001653,,2024,PARNEDO
100001654,,2024,PARNEDO
100001655,,2024,PARNEDO
100001656,,2024,PARNEDO
100001657,,2024,PARNEDO
100001658,,2024,PARNEDO
100001659,,2024,PARNEDO
100001660,,2024,PARNEDO
100001661,,2024,PARNEDO
100001662,,2024,PARNEDO
100001663,,2024,PARNEDO
100001664,,2024,PARNEDO
100001665,,2024,PARNEDO
100001666,,2024,PARNEDO
100001667,,2024,PARNEDO
100001668,,2024,PARNEDO
100001669,,2024,PARNEDO
100001670,,2024,PARNEDO
100001671,,2024,PARNEDO
100001672,,2024,PARNEDO
100001673,,2024,PARNEDO
100001674,,2024,PARNEDO
100001675,,2024,PARNEDO
100001676,,2024,PARNEDO
100001677,,2024,PARNEDO
100001678,,2024,PARNEDO
100001679,,2024,PARNEDO
100001680,,2024,PARNEDO
100001681,,2024,PARNEDO
100001682,,2024,PARNEDO
100001683,,2024,PARNEDO
100001684,,2024,PARNEDO
100001685,,2024,PARNEDO
100001686,,2024,PARNEDO
100001687,,2024,PARNEDO
100001688,,2024,PARNEDO
100001689,,2024,PARNEDO
100001690,,2024,PARNEDO
100001691,,2024,PARNEDO
100001692,,2024,PARNEDO
100001693,,2024,PARNEDO
100001694,,2024,PARNEDO
100001695,,2024,PARNEDO
100001696,,2024,PARNEDO
100001697,,2024,PARNEDO
100001698,,2024,PARNEDO
100001699,,2024,PARNEDO
100001700,,2024,PARNEDO
100001701,,2024,PARNEDO
100001702,,2024,PARNEDO
100001703,,2024,PARNEDO
100001704,,2024,PARNEDO
100001705,,2024,PARNEDO
100001706,,2024,PARNEDO
100001707,,2024,PARNEDO
100001708,,2024,PARNEDO
100001709,,2024,PARNEDO
100001710,,2024,PARNEDO
100001711,,2024,PARNEDO
100001712,,2024,PARNEDO
100001713,,2024,PARNEDO
100001714,,2024,PARNEDO
100001715,,2024,PARNEDO
100001716,,2024,PARNEDO
100001717,,2024,PARNEDO
100001718,,2024,PARNEDO
100001719,,2024,PARNEDO
100001720,,2024,PARNEDO
100001721,,2024,PARNEDO
100001722,,2024,PARNEDO
100001723,,2024,PARNEDO
100001724,,2024,PARNEDO
100001725,,2024,PARNEDO
100001726,,2024,PARNEDO
100001727,,2024,PARNEDO
100001728,,2024,PARNEDO
100001729,,2024,PARNEDO
100001730,,2024,PARNEDO
100001731,,2024,PARNEDO
100001732,,2024,PARNEDO
100001733,,2024,PARNEDO
100001734,,2024,PARNEDO
100001735,,2024,PARNEDO
100001736,,2024,PARNEDO
100001737,,2024,PARNEDO
100001738,,2024,PARNEDO
100001739,,2024,PARNEDO
100001740,,2024,PARNEDO
100001741,,2024,PARNEDO
100001742,,2024,PARNEDO
100001743,,2024,PARNEDO
100001744,,2024,PARNEDO
100001745,,2024,PARNEDO
100001746,,2024,PARNEDO
100001747,,2024,PARNEDO
100001748,,2024,PARNEDO
100001749,,2024,PARNEDO
100001750,,2024,PARNEDO
100001751,,2024,PARNEDO
100001752,,2024,PARNEDO
100001753,,2024,PARNEDO
100001754,,2024,PARNEDO
100001755,,2024,PARNEDO
100001756,,2024,PARNEDO
100001757,,2024,PARNEDO
100001758,,2024,PARNEDO
100001759,,2024,PARNEDO
100001760,,2024,PARNEDO
100001761,,2024,PARNEDO
100001762,,2024,PARNEDO
100001763,,2024,PARNEDO
100001764,,2024,PARNEDO
100001765,,2024,PARNEDO
100001766,,2024,PARNEDO
100001767,,2024,PARNEDO
100001768,,2024,PARNEDO
100001769,,2024,PARNEDO
100001770,,2024,PARNEDO
100001771,,2024,PARNEDO
100001772,,2024,PARNEDO
100001773,,2024,PARNEDO
100001774,,2024,PARNEDO
100001775,,2024,PARNEDO
100001776,,2024,PARNEDO
100001777,,2024,PARNEDO
100001778,,2024,PARNEDO
100001779,,2024,PARNEDO
100001780,,2024,PARNEDO
100001781,,2024,PARNEDO
100001782,,2024,PARNEDO
100001783,,2024,PARNEDO
100001784,,2024,PARNEDO
100001785,,2024,PARNEDO
100001786,,2024,PARNEDO
100001787,,2024,PARNEDO
100001788,,2024,PARNEDO
100001789,,2024,PARNEDO
100001790,,2024,PARNEDO
100001791,,2024,PARNEDO
100001792,,2024,PARNEDO
100001793,,2024,PARNEDO
100001794,,2024,PARNEDO
100001795,,2024,PARNEDO
100001796,,2024,PARNEDO
100001797,,2024,PARNEDO
100001798,,2024,PARNEDO
100001799,,2024,PARNEDO
100001800,,2024,PARNEDO
100001801,,2024,PARNEDO
100001802,,2024,PARNEDO
100001803,,2024,PARNEDO
100001804,,2024,PARNEDO
100001805,,2024,PARNEDO
100001806,,2024,PARNEDO
100001807,,2024,PARNEDO
100001808,,2024,PARNEDO
100001809,,2024,PARNEDO
100001810,,2024,PARNEDO
100001811,,2024,PARNEDO
100001812,,2024,PARNEDO
100001813,,2024,PARNEDO
100001814,,2024,PARNEDO
100001815,,2024,PARNEDO
100001816,,2024,PARNEDO
100001817,,2024,PARNEDO
100001818,,2024,PARNEDO
100001819,,2024,PARNEDO
100001820,,2024,PARNEDO
100001821,,2024,PARNEDO
100001822,,2024,PARNEDO
100001823,,2024,PARNEDO
100001824,,2024,PARNEDO
100001825,,2024,PARNEDO
100001826,,2024,PARNEDO
100001827,,2024,PARNEDO
100001828,,2024,PARNEDO
100001829,,2024,PARNEDO
100001830,,2024,PARNEDO
100001831,10/01/2024,2024,MRAMOS
100001832,10/01/2024,2024,MRAMOS
100001833,,2024,PARNEDO
100001834,,2024,PARNEDO
100001835,,2024,PARNEDO
100001836,,2024,PARNEDO
100001837,,2024,PARNEDO
100001838,,2024,PARNEDO
100001839,,2024,PARNEDO
100001840,,2024,PARNEDO
100001841,,2024,PARNEDO
100001842,,2024,PARNEDO
100001843,,2024,PARNEDO
100001844,,2024,PARNEDO
100001845,,2024,PARNEDO
100001846,,2024,PARNEDO
100001847,,2024,PARNEDO
100001848,,2024,PARNEDO
100001849,,2024,PARNEDO
100001850,,2024,PARNEDO
100001851,,2024,PARNEDO
100001852,,2024,PARNEDO
100001853,,2024,PARNEDO
100001854,,2024,PARNEDO
100001855,,2024,PARNEDO
100001856,,2024,PARNEDO
100001857,,2024,PARNEDO
100001858,,2024,PARNEDO
100001859,,2024,PARNEDO
100001860,,2024,PARNEDO
100001861,,2024,PARNEDO
100001862,,2024,PARNEDO
100001863,,2024,PARNEDO
100001864,,2024,PARNEDO
100001865,,2024,PARNEDO
100001866,,2024,PARNEDO
100001867,,2024,PARNEDO
100001868,,2024,PARNEDO
100001869,,2024,PARNEDO
100001870,,2024,PARNEDO
100001871,,2024,PARNEDO
100001872,,2024,PARNEDO
100001873,,2024,PARNEDO
100001874,,2024,PARNEDO
100001875,,2024,PARNEDO
100001876,,2024,PARNEDO
100001877,,2024,PARNEDO
100001878,,2024,PARNEDO
100001879,,2024,PARNEDO
100001880,,2024,PARNEDO
100001881,,2024,PARNEDO
100001882,,2024,PARNEDO
100001883,,2024,PARNEDO
100001884,,2024,PARNEDO
100001885,,2024,PARNEDO
100001886,,2024,PARNEDO
100001887,,2024,PARNEDO
100001888,,2024,PARNEDO
100001889,,2024,PARNEDO
100001890,,2024,PARNEDO
100001891,,2024,PARNEDO
100001892,,2024,PARNEDO
100001893,,2024,PARNEDO
100001894,,2024,PARNEDO
100001895,,2024,PARNEDO
100001896,,2024,PARNEDO
100001897,,2024,PARNEDO
100001898,,2024,PARNEDO
100001899,,2024,PARNEDO
100001900,,2024,PARNEDO
100001901,,2024,PARNEDO
100001902,,2024,PARNEDO
100001903,,2024,PARNEDO
100001904,,2024,PARNEDO
100001905,,2024,PARNEDO
100001906,,2024,PARNEDO
100001907,,2024,PARNEDO
100001908,,2024,PARNEDO
100001909,,2024,PARNEDO
100001910,,2024,PARNEDO
100001911,,2024,PARNEDO
100001912,,2024,PARNEDO
100001913,,2024,PARNEDO
100001914,,2024,PARNEDO
100001915,,2024,PARNEDO
100001916,,2024,PARNEDO
100001917,,2024,PARNEDO
100001918,,2024,PARNEDO
100001919,,2024,PARNEDO
100001920,,2024,PARNEDO
100001921,,2024,PARNEDO
100001922,,2024,PARNEDO
100001923,,2024,PARNEDO
100001924,,2024,PARNEDO
100001925,,2024,PARNEDO
100001926,,2024,PARNEDO
100001927,,2024,PARNEDO
100001928,,2024,PARNEDO
100001929,,2024,PARNEDO
100001930,,2024,PARNEDO
100001931,,2024,PARNEDO
100001932,,2024,PARNEDO
100001933,,2024,PARNEDO
100001934,,2024,PARNEDO
100001935,,2024,PARNEDO
100001936,,2024,PARNEDO
100001937,,2024,PARNEDO
100001938,,2024,PARNEDO
100001939,,2024,PARNEDO
100001940,,2024,PARNEDO
100001941,,2024,PARNEDO
100001942,,2024,PARNEDO
100001943,,2024,PARNEDO
100001944,,2024,PARNEDO
100001945,,2024,PARNEDO
100001946,,2024,PARNEDO
100001947,,2024,PARNEDO
100001948,,2024,PARNEDO
100001949,,2024,PARNEDO
100001950,,2024,PARNEDO
100001951,,2024,PARNEDO
100001952,,2024,PARNEDO
100001953,,2024,PARNEDO
100001954,,2024,PARNEDO
100001955,,2024,PARNEDO
100001956,,2024,PARNEDO
100001957,,2024,PARNEDO
100001958,,2024,PARNEDO
100001959,,2024,PARNEDO
100001960,,2024,PARNEDO
100001961,,2024,PARNEDO
100001962,,2024,PARNEDO
100001963,,2024,PARNEDO
100001964,,2024,PARNEDO
100001965,,2024,PARNEDO
100001966,,2024,PARNEDO
100001967,,2024,PARNEDO
100001968,,2024,PARNEDO
100001969,,2024,PARNEDO
100001970,,2024,PARNEDO
100001971,,2024,PARNEDO
100001972,,2024,PARNEDO
100001973,,2024,PARNEDO
100001974,,2024,PARNEDO
100001975,,2024,PARNEDO
100001976,,2024,PARNEDO
100001977,,2024,PARNEDO
100001978,,2024,PARNEDO
100001979,,2024,PARNEDO
100001980,,2024,PARNEDO
100001981,,2024,PARNEDO
100001982,,2024,PARNEDO
100001983,,2024,PARNEDO
100001984,,2024,PARNEDO
100001985,,2024,PARNEDO
100001986,,2024,PARNEDO
100001987,,2024,PARNEDO
