journal_entry_id,gl_account_number,amount,debit_amount,credit_amount,debit_credit_indicator
100000640,421000,4766.59,4766.59,0.0,S
100000640,645160,-434.38,0.0,434.38,H
100000640,645160,-2766.32,0.0,2766.32,H
100000640,645160,-208.5,0.0,208.5,H
100000640,421000,32906.06,32906.06,0.0,S
100000640,645160,-308.57,0.0,308.57,H
100000641,645160,481.31,481.31,0.0,S
100000641,645160,110.77,110.77,0.0,S
100000641,641100,150.0,150.0,0.0,S
100000641,645160,3005.88,3005.88,0.0,S
100000641,431000,-955.63,0.0,955.63,H
100000641,645160,45.56,45.56,0.0,S
100000641,645218,1250.0,1250.0,0.0,S
100000641,645218,318.75,318.75,0.0,S
100000641,641100,8571.43,8571.43,0.0,S
100000641,645218,900.0,900.0,0.0,S
100000641,641100,7142.86,7142.86,0.0,S
100000641,431000,-481.31,0.0,481.31,H
100000641,645160,434.38,434.38,0.0,S
100000641,645160,312.75,312.75,0.0,S
100000641,645160,1943.69,1943.69,0.0,S
100000641,645160,2025.8,2025.8,0.0,S
100000641,421000,-34793.49,0.0,34793.49,H
100000641,421000,-45.56,0.0,45.56,H
100000641,647600,1264.64,1264.64,0.0,S
100000641,641100,1022.73,1022.73,0.0,S
100000641,641100,1385.07,1385.07,0.0,S
100000641,641100,-571.43,0.0,571.43,H
100000641,641100,9107.14,9107.14,0.0,S
100000641,641100,14507.14,14507.14,0.0,S
100000641,641100,8500.0,8500.0,0.0,S
100000641,431000,-5979.74,0.0,5979.74,H
100000641,431000,-7488.37,0.0,7488.37,H
100000641,645160,1555.32,1555.32,0.0,S
100000641,431000,-3005.88,0.0,3005.88,H
100000641,431000,-110.77,0.0,110.77,H
100000641,447300,-13375.09,0.0,13375.09,H
100000641,645218,600.0,600.0,0.0,S
100000641,645160,1963.55,1963.55,0.0,S
100000641,645160,208.5,208.5,0.0,S
100000643,641321,1190.48,1190.48,0.0,S
100000643,421000,-2453.58,0.0,2453.58,H
100000643,641321,667.86,667.86,0.0,S
100000643,641321,595.24,595.24,0.0,S
100000644,421000,-4101.19,0.0,4101.19,H
100000644,641321,1517.86,1517.86,0.0,S
100000644,641321,1750.0,1750.0,0.0,S
100000644,641321,833.33,833.33,0.0,S
100000645,641321,-667.86,0.0,667.86,H
100000645,641321,-595.24,0.0,595.24,H
100000645,641321,-1190.48,0.0,1190.48,H
100000645,421000,2453.58,2453.58,0.0,S
100000646,641321,-833.33,0.0,833.33,H
100000646,641321,-1857.14,0.0,1857.14,H
100000646,421000,4208.33,4208.33,0.0,S
100000646,641321,-1517.86,0.0,1517.86,H
100000653,401100,836.46,836.46,0.0,S
100000653,411100,-836.46,0.0,836.46,H
100000654,408101,-84922.3,0.0,84922.3,H
100000654,604300,84922.3,84922.3,0.0,S
100000656,501998,698.39,698.39,0.0,S
100000656,411100,-698.39,0.0,698.39,H
100000658,445602,-152.87,0.0,152.87,H
100000658,445620,-17960.58,0.0,17960.58,H
100000658,445310,21746.95,21746.95,0.0,S
100000658,445310,-3794.34,0.0,3794.34,H
100000658,445310,160.84,160.84,0.0,S
100000660,625300,42.25,42.25,0.0,S
100000660,625300,37.23,37.23,0.0,S
100000660,625300,25.0,25.0,0.0,S
100000660,625714,13.9,13.9,0.0,S
100000660,423000,-118.38,0.0,118.38,H
100000671,51120914,-34635.26,0.0,34635.26,H
100000671,51120914,34635.26,34635.26,0.0,S
100000678,401100,2375.15,2375.15,0.0,S
100000678,401100,-2375.15,0.0,2375.15,H
100000679,625300,20.16,20.16,0.0,S
100000679,625300,16.8,16.8,0.0,S
100000679,625714,7.95,7.95,0.0,S
100000679,625714,29.5,29.5,0.0,S
100000679,625300,30.3,30.3,0.0,S
100000679,625300,32.2,32.2,0.0,S
100000679,625300,10.0,10.0,0.0,S
100000679,625300,25.3,25.3,0.0,S
100000679,625300,20.7,20.7,0.0,S
100000679,625300,73.62,73.62,0.0,S
100000679,625714,12.0,12.0,0.0,S
100000679,625714,19.0,19.0,0.0,S
100000679,623400,188.0,188.0,0.0,S
100000679,623400,180.5,180.5,0.0,S
100000679,623400,100.5,100.5,0.0,S
100000679,625714,24.14,24.14,0.0,S
100000679,625300,10.5,10.5,0.0,S
100000679,625300,164.0,164.0,0.0,S
100000679,625300,61.3,61.3,0.0,S
100000679,625300,219.0,219.0,0.0,S
100000679,625300,27.0,27.0,0.0,S
100000679,625300,17.9,17.9,0.0,S
100000679,625300,30.0,30.0,0.0,S
100000679,423000,-1678.87,0.0,1678.87,H
100000679,625714,6.9,6.9,0.0,S
100000679,625714,2.6,2.6,0.0,S
100000679,625300,42.7,42.7,0.0,S
100000679,625300,259.0,259.0,0.0,S
100000679,625714,6.0,6.0,0.0,S
100000679,625711,41.3,41.3,0.0,S
100000683,51120914,-34056.4,0.0,34056.4,H
100000683,51120914,34056.4,34056.4,0.0,S
100000684,707100,135.0,135.0,0.0,S
100000684,487000,-135.0,0.0,135.0,H
100000685,487000,-180.0,0.0,180.0,H
100000685,707100,180.0,180.0,0.0,S
100000686,707100,135.0,135.0,0.0,S
100000686,487000,-135.0,0.0,135.0,H
100000687,707100,180.0,180.0,0.0,S
100000687,487000,-180.0,0.0,180.0,H
100000688,613500,-1813.85,0.0,1813.85,H
100000688,615400,1813.85,1813.85,0.0,S
100000689,615400,1933.79,1933.79,0.0,S
100000689,613500,-1933.79,0.0,1933.79,H
100000690,613500,1813.85,1813.85,0.0,S
100000690,615400,-1813.85,0.0,1813.85,H
100000691,613500,-7886.32,0.0,7886.32,H
100000691,615400,7886.32,7886.32,0.0,S
100000692,408101,3237.52,3237.52,0.0,S
100000692,706542,-3237.52,0.0,3237.52,H
100000693,411100,132.84,132.84,0.0,S
100000693,758300,-132.84,0.0,132.84,H
100000696,628430,36.0,36.0,0.0,S
100000696,628430,-36.0,0.0,36.0,H
100000697,707100,-3.16,0.0,3.16,H
100000697,487010,3.16,3.16,0.0,S
100000701,641311,935.0,935.0,0.0,S
100000701,421000,-935.0,0.0,935.0,H
100000702,421000,-7812.5,0.0,7812.5,H
100000702,641311,4625.0,4625.0,0.0,S
100000702,641311,3187.5,3187.5,0.0,S
100000703,421000,-1466.67,0.0,1466.67,H
100000703,641311,1050.0,1050.0,0.0,S
100000703,641311,416.67,416.67,0.0,S
100000704,421000,-935.0,0.0,935.0,H
100000704,641311,935.0,935.0,0.0,S
100000705,641311,3187.5,3187.5,0.0,S
100000705,421000,-7812.5,0.0,7812.5,H
100000705,641311,4625.0,4625.0,0.0,S
100000706,421000,-1466.67,0.0,1466.67,H
100000706,641311,1050.0,1050.0,0.0,S
100000706,641311,416.67,416.67,0.0,S
100000707,641311,875.0,875.0,0.0,S
100000707,421000,-875.0,0.0,875.0,H
100000708,421000,3758.7,3758.7,0.0,S
100000708,641311,-3758.7,0.0,3758.7,H
100000709,641311,-3187.5,0.0,3187.5,H
100000709,421000,7812.5,7812.5,0.0,S
100000709,641311,-4625.0,0.0,4625.0,H
100000710,421000,935.0,935.0,0.0,S
100000710,641311,-935.0,0.0,935.0,H
100000711,641311,-1050.0,0.0,1050.0,H
100000711,421000,1466.67,1466.67,0.0,S
100000711,641311,-416.67,0.0,416.67,H
100000712,641100,9798.57,9798.57,0.0,S
100000712,641100,4189.28,4189.28,0.0,S
100000712,645160,110.77,110.77,0.0,S
100000712,645160,45.56,45.56,0.0,S
100000712,645160,4147.66,4147.66,0.0,S
100000712,645160,633.29,633.29,0.0,S
100000712,645160,434.38,434.38,0.0,S
100000712,645160,312.75,312.75,0.0,S
100000712,647600,1957.88,1957.88,0.0,S
100000712,641100,11935.71,11935.71,0.0,S
100000712,641100,4649.35,4649.35,0.0,S
100000712,641100,8571.43,8571.43,0.0,S
100000712,421000,-318.75,0.0,318.75,H
100000712,421000,-53054.65,0.0,53054.65,H
100000712,641100,8571.43,8571.43,0.0,S
100000712,641100,22935.0,22935.0,0.0,S
100000712,641100,9107.14,9107.14,0.0,S
100000712,645160,1020.69,1020.69,0.0,S
100000712,645160,1178.84,1178.84,0.0,S
100000712,645160,711.37,711.37,0.0,S
100000712,645160,1024.01,1024.01,0.0,S
100000712,645160,208.5,208.5,0.0,S
100000712,641100,9107.14,9107.14,0.0,S
100000712,641100,7142.86,7142.86,0.0,S
100000712,431000,-9414.3,0.0,9414.3,H
100000712,431000,-3934.91,0.0,3934.91,H
100000712,647600,1303.3,1303.3,0.0,S
100000712,647600,3644.86,3644.86,0.0,S
100000712,647600,4012.4,4012.4,0.0,S
100000712,421000,-3795.0,0.0,3795.0,H
100000712,421000,-25485.55,0.0,25485.55,H
100000712,647600,2140.72,2140.72,0.0,S
100000712,421000,-45.56,0.0,45.56,H
100000712,421000,-2750.0,0.0,2750.0,H
100000712,641310,3795.0,3795.0,0.0,S
100000712,647600,1822.43,1822.43,0.0,S
100000712,645218,1250.0,1250.0,0.0,S
100000712,645218,900.0,900.0,0.0,S
100000712,645218,318.75,318.75,0.0,S
100000712,645218,600.0,600.0,0.0,S
100000712,431000,-633.29,0.0,633.29,H
100000712,431000,-4147.66,0.0,4147.66,H
100000712,431000,-110.77,0.0,110.77,H
100000712,431000,-955.63,0.0,955.63,H
100000712,447300,-22935.0,0.0,22935.0,H
100000713,411100,-1010.37,0.0,1010.37,H
100000713,401100,1010.37,1010.37,0.0,S
100000714,645160,-3005.88,0.0,3005.88,H
100000714,645160,-481.31,0.0,481.31,H
100000714,645160,-110.77,0.0,110.77,H
100000714,641100,-1022.73,0.0,1022.73,H
100000714,645160,-45.56,0.0,45.56,H
100000714,641100,-1385.07,0.0,1385.07,H
100000714,641100,-150.0,0.0,150.0,H
100000714,641100,-8500.0,0.0,8500.0,H
100000714,641100,-9107.14,0.0,9107.14,H
100000714,641100,571.43,571.43,0.0,S
100000714,641100,-7142.86,0.0,7142.86,H
100000714,641100,-8571.43,0.0,8571.43,H
100000714,421000,34793.49,34793.49,0.0,S
100000714,421000,45.56,45.56,0.0,S
100000714,641100,-14507.14,0.0,14507.14,H
100000714,645160,-208.5,0.0,208.5,H
100000714,431000,481.31,481.31,0.0,S
100000714,431000,110.77,110.77,0.0,S
100000714,431000,7488.37,7488.37,0.0,S
100000714,431000,955.63,955.63,0.0,S
100000714,645218,-318.75,0.0,318.75,H
100000714,645218,-900.0,0.0,900.0,H
100000714,645218,-1250.0,0.0,1250.0,H
100000714,645218,-600.0,0.0,600.0,H
100000714,645160,-434.38,0.0,434.38,H
100000714,645160,-1555.32,0.0,1555.32,H
100000714,645160,-1943.69,0.0,1943.69,H
100000714,645160,-312.75,0.0,312.75,H
100000714,431000,5979.74,5979.74,0.0,S
100000714,447300,13375.09,13375.09,0.0,S
100000714,431000,3005.88,3005.88,0.0,S
100000714,647600,-1264.64,0.0,1264.64,H
100000714,645160,-2025.8,0.0,2025.8,H
100000714,645160,-1963.55,0.0,1963.55,H
100000715,604300,-84922.3,0.0,84922.3,H
100000715,408101,84922.3,84922.3,0.0,S
100000716,445630,3.46,3.46,0.0,S
100000716,445310,3.46,3.46,0.0,S
100000716,445630,-3.46,0.0,3.46,H
100000716,445360,-3.46,0.0,3.46,H
100000717,445602,-199.67,0.0,199.67,H
100000717,445620,-31222.75,0.0,31222.75,H
100000717,445310,28881.99,28881.99,0.0,S
100000717,445310,196.09,196.09,0.0,S
100000717,445500,2344.34,2344.34,0.0,S
100000723,418100,-554.3,0.0,554.3,H
100000723,418100,-3626.04,0.0,3626.04,H
100000723,418100,-488.25,0.0,488.25,H
100000723,418100,-71.76,0.0,71.76,H
100000723,418100,-97.67,0.0,97.67,H
100000723,418100,-429.72,0.0,429.72,H
100000723,418100,-279.62,0.0,279.62,H
100000723,418100,-28929.6,0.0,28929.6,H
100000723,681740,70067.04,70067.04,0.0,S
100000723,418100,-13994.3,0.0,13994.3,H
100000723,418100,-722.28,0.0,722.28,H
100000723,418100,-1394.22,0.0,1394.22,H
100000723,418100,-16431.57,0.0,16431.57,H
100000723,418100,-3047.71,0.0,3047.71,H
100000724,658000,97.67,97.67,0.0,S
100000724,411100,-97.67,0.0,97.67,H
100000729,491000,460.97,460.97,0.0,S
100000729,491000,416.58,416.58,0.0,S
100000729,491000,439.83,439.83,0.0,S
100000729,681740,-1317.38,0.0,1317.38,H
100000730,418100,3626.04,3626.04,0.0,S
100000730,418100,13994.3,13994.3,0.0,S
100000730,418100,16431.57,16431.57,0.0,S
100000730,418100,71.76,71.76,0.0,S
100000730,418100,279.62,279.62,0.0,S
100000730,418100,722.28,722.28,0.0,S
100000730,418100,97.67,97.67,0.0,S
100000730,418100,1394.22,1394.22,0.0,S
100000730,418100,429.72,429.72,0.0,S
100000730,418100,488.25,488.25,0.0,S
100000730,681740,-70067.04,0.0,70067.04,H
100000730,418100,3047.71,3047.71,0.0,S
100000730,418100,554.3,554.3,0.0,S
100000730,418100,28929.6,28929.6,0.0,S
100000731,681740,70067.04,70067.04,0.0,S
100000731,491000,-1394.22,0.0,1394.22,H
100000731,491000,-3626.04,0.0,3626.04,H
100000731,491000,-16431.57,0.0,16431.57,H
100000731,491000,-28929.6,0.0,28929.6,H
100000731,491000,-554.3,0.0,554.3,H
100000731,491000,-429.72,0.0,429.72,H
100000731,491000,-279.62,0.0,279.62,H
100000731,491000,-97.67,0.0,97.67,H
100000731,491000,-488.25,0.0,488.25,H
100000731,491000,-71.76,0.0,71.76,H
100000731,491000,-722.28,0.0,722.28,H
100000731,491000,-3047.71,0.0,3047.71,H
100000731,491000,-13994.3,0.0,13994.3,H
100000732,625714,58.5,58.5,0.0,S
100000732,625714,78.4,78.4,0.0,S
100000732,423000,-797.89,0.0,797.89,H
100000732,625300,199.75,199.75,0.0,S
100000732,625300,199.75,199.75,0.0,S
100000732,625300,5.9,5.9,0.0,S
100000732,625714,6.75,6.75,0.0,S
100000732,625714,42.9,42.9,0.0,S
100000732,625300,16.47,16.47,0.0,S
100000732,625300,22.91,22.91,0.0,S
100000732,625300,143.65,143.65,0.0,S
100000732,625300,22.91,22.91,0.0,S
100000733,647600,-2140.72,0.0,2140.72,H
100000733,647600,-4012.4,0.0,4012.4,H
100000733,647600,-1822.43,0.0,1822.43,H
100000733,641100,-9798.57,0.0,9798.57,H
100000733,641100,-4189.28,0.0,4189.28,H
100000733,641100,-9107.14,0.0,9107.14,H
100000733,641100,-8571.43,0.0,8571.43,H
100000733,641100,-4649.35,0.0,4649.35,H
100000733,641100,-11935.71,0.0,11935.71,H
100000733,641100,-22935.0,0.0,22935.0,H
100000733,641100,-7142.86,0.0,7142.86,H
100000733,641100,-8571.43,0.0,8571.43,H
100000733,641100,-9107.14,0.0,9107.14,H
100000733,645160,-434.38,0.0,434.38,H
100000733,645160,-1024.01,0.0,1024.01,H
100000733,645160,-1178.84,0.0,1178.84,H
100000733,645160,-711.37,0.0,711.37,H
100000733,645160,-1020.69,0.0,1020.69,H
100000733,645160,-208.5,0.0,208.5,H
100000733,645160,-312.75,0.0,312.75,H
100000733,645160,-110.77,0.0,110.77,H
100000733,645160,-45.56,0.0,45.56,H
100000733,645160,-633.29,0.0,633.29,H
100000733,645218,-318.75,0.0,318.75,H
100000733,645218,-1250.0,0.0,1250.0,H
100000733,645160,-4147.66,0.0,4147.66,H
100000733,645218,-600.0,0.0,600.0,H
100000733,645218,-900.0,0.0,900.0,H
100000733,431000,4147.66,4147.66,0.0,S
100000733,431000,955.63,955.63,0.0,S
100000733,447300,22935.0,22935.0,0.0,S
100000733,431000,633.29,633.29,0.0,S
100000733,431000,9414.3,9414.3,0.0,S
100000733,431000,110.77,110.77,0.0,S
100000733,431000,3934.91,3934.91,0.0,S
100000733,421000,318.75,318.75,0.0,S
100000733,641310,-3795.0,0.0,3795.0,H
100000733,647600,-1957.88,0.0,1957.88,H
100000733,647600,-1303.3,0.0,1303.3,H
100000733,647600,-3644.86,0.0,3644.86,H
100000733,421000,53054.65,53054.65,0.0,S
100000733,421000,25485.55,25485.55,0.0,S
100000733,421000,45.56,45.56,0.0,S
100000733,421000,3795.0,3795.0,0.0,S
100000733,421000,2750.0,2750.0,0.0,S
100000734,408101,99878.0,99878.0,0.0,S
100000734,706542,-99878.0,0.0,99878.0,H
100000738,401100,9700.17,9700.17,0.0,S
100000738,401400,-9713.09,0.0,9713.09,H
100000738,401100,12.92,12.92,0.0,S
100000746,51120914,100000.0,100000.0,0.0,S
100000746,451B23,-100000.0,0.0,100000.0,H
100000750,706542,97812.41,97812.41,0.0,S
100000750,408101,-97812.41,0.0,97812.41,H
100000753,421000,-7812.5,0.0,7812.5,H
100000753,641311,3187.5,3187.5,0.0,S
100000753,641311,4625.0,4625.0,0.0,S
100000754,421000,-1466.67,0.0,1466.67,H
100000754,641311,416.67,416.67,0.0,S
100000754,641311,1050.0,1050.0,0.0,S
100000755,421000,-875.0,0.0,875.0,H
100000755,641311,875.0,875.0,0.0,S
100000757,707100,-0.63,0.0,0.63,H
100000757,487998,0.63,0.63,0.0,S
100000759,445602,-245.3,0.0,245.3,H
100000759,445620,-24356.92,0.0,24356.92,H
100000759,445500,466.27,466.27,0.0,S
100000759,445310,23895.34,23895.34,0.0,S
100000759,445310,240.61,240.61,0.0,S
100000760,645160,110.77,110.77,0.0,S
100000760,645160,45.56,45.56,0.0,S
100000760,645160,312.75,312.75,0.0,S
100000760,645160,208.5,208.5,0.0,S
100000760,645160,1786.46,1786.46,0.0,S
100000760,645160,1690.27,1690.27,0.0,S
100000760,641100,7928.57,7928.57,0.0,S
100000760,641100,7142.86,7142.86,0.0,S
100000760,641100,8571.43,8571.43,0.0,S
100000760,645160,295.38,295.38,0.0,S
100000760,421000,-45.56,0.0,45.56,H
100000760,421000,-318.75,0.0,318.75,H
100000760,647600,791.87,791.87,0.0,S
100000760,647600,1015.02,1015.02,0.0,S
100000760,647600,1190.48,1190.48,0.0,S
100000760,647600,1428.57,1428.57,0.0,S
100000760,421000,-2350.0,0.0,2350.0,H
100000760,421000,-38208.32,0.0,38208.32,H
100000760,641100,1761.0,1761.0,0.0,S
100000760,641100,1897.0,1897.0,0.0,S
100000760,645160,2025.8,2025.8,0.0,S
100000760,645160,1963.55,1963.55,0.0,S
100000760,647600,1321.43,1321.43,0.0,S
100000760,641100,3025.0,3025.0,0.0,S
100000760,447300,-9410.0,0.0,9410.0,H
100000760,647600,1517.86,1517.86,0.0,S
100000760,645218,900.0,900.0,0.0,S
100000760,645218,318.75,318.75,0.0,S
100000760,431000,-7466.09,0.0,7466.09,H
100000760,431000,-3914.54,0.0,3914.54,H
100000760,431000,-816.63,0.0,816.63,H
100000760,645218,850.0,850.0,0.0,S
100000760,647600,1138.92,1138.92,0.0,S
100000760,647600,968.72,968.72,0.0,S
100000760,641100,9107.14,9107.14,0.0,S
100000760,641100,2727.0,2727.0,0.0,S
100000760,645218,600.0,600.0,0.0,S
100000760,431000,-110.77,0.0,110.77,H
100000763,401100,1057.55,1057.55,0.0,S
100000763,411100,-1057.55,0.0,1057.55,H
100000764,615400,11920.0,11920.0,0.0,S
100000764,628430,106.36,106.36,0.0,S
100000764,408101,-1700.0,0.0,1700.0,H
100000764,408101,-11920.0,0.0,11920.0,H
100000764,408101,-6.0,0.0,6.0,H
100000764,408101,-66275.0,0.0,66275.0,H
100000764,607500,2802.16,2802.16,0.0,S
100000764,408101,-2802.16,0.0,2802.16,H
100000764,408101,-29.0,0.0,29.0,H
100000764,408101,-106.36,0.0,106.36,H
100000764,604300,66275.0,66275.0,0.0,S
100000764,624500,6.0,6.0,0.0,S
100000764,647600,1700.0,1700.0,0.0,S
100000764,624600,29.0,29.0,0.0,S
100000765,408101,2802.16,2802.16,0.0,S
100000765,408101,11920.0,11920.0,0.0,S
100000765,408101,1700.0,1700.0,0.0,S
100000765,408101,66275.0,66275.0,0.0,S
100000765,408101,29.0,29.0,0.0,S
100000765,624600,-29.0,0.0,29.0,H
100000765,647600,-1700.0,0.0,1700.0,H
100000765,607500,-2802.16,0.0,2802.16,H
100000765,604300,-66275.0,0.0,66275.0,H
100000765,624500,-6.0,0.0,6.0,H
100000765,615400,-11920.0,0.0,11920.0,H
100000765,628430,-106.36,0.0,106.36,H
100000765,408101,106.36,106.36,0.0,S
100000765,408101,6.0,6.0,0.0,S
100000766,624500,6.0,6.0,0.0,S
100000766,647600,1700.0,1700.0,0.0,S
100000766,408122,-1700.0,0.0,1700.0,H
100000766,408122,-66275.0,0.0,66275.0,H
100000766,408122,-106.36,0.0,106.36,H
100000766,408122,-6.0,0.0,6.0,H
100000766,408122,-11920.05,0.0,11920.05,H
100000766,408122,-29.0,0.0,29.0,H
100000766,604300,66275.0,66275.0,0.0,S
100000766,628430,106.36,106.36,0.0,S
100000766,706539,-1266.46,0.0,1266.46,H
100000766,607500,2802.16,2802.16,0.0,S
100000766,615400,11920.05,11920.05,0.0,S
100000766,408122,-18651.93,0.0,18651.93,H
100000766,408122,-2802.16,0.0,2802.16,H
100000766,408122,1266.46,1266.46,0.0,S
100000766,624600,29.0,29.0,0.0,S
100000766,709600,18651.93,18651.93,0.0,S
100000767,647600,3644.86,3644.86,0.0,S
100000767,647600,2140.72,2140.72,0.0,S
100000767,647600,1303.3,1303.3,0.0,S
100000767,421000,-318.75,0.0,318.75,H
100000767,647600,1822.43,1822.43,0.0,S
100000767,421000,-2750.0,0.0,2750.0,H
100000767,421000,-45.56,0.0,45.56,H
100000767,645160,633.29,633.29,0.0,S
100000767,645160,4147.66,4147.66,0.0,S
100000767,421000,-53054.65,0.0,53054.65,H
100000767,421000,-25485.55,0.0,25485.55,H
100000767,421000,-3795.0,0.0,3795.0,H
100000767,645160,45.56,45.56,0.0,S
100000767,641100,9798.57,9798.57,0.0,S
100000767,641100,8571.43,8571.43,0.0,S
100000767,641100,22935.0,22935.0,0.0,S
100000767,431000,-9414.3,0.0,9414.3,H
100000767,647600,4012.4,4012.4,0.0,S
100000767,431000,-3934.91,0.0,3934.91,H
100000767,641310,3795.0,3795.0,0.0,S
100000767,447300,-22935.0,0.0,22935.0,H
100000767,647600,1957.88,1957.88,0.0,S
100000767,431000,-633.29,0.0,633.29,H
100000767,431000,-4147.66,0.0,4147.66,H
100000767,431000,-955.63,0.0,955.63,H
100000767,431000,-110.77,0.0,110.77,H
100000767,645218,600.0,600.0,0.0,S
100000767,641100,9107.14,9107.14,0.0,S
100000767,645218,900.0,900.0,0.0,S
100000767,645218,318.75,318.75,0.0,S
100000767,641100,7142.86,7142.86,0.0,S
100000767,641100,4189.28,4189.28,0.0,S
100000767,641100,11935.71,11935.71,0.0,S
100000767,641100,4649.35,4649.35,0.0,S
100000767,645160,312.75,312.75,0.0,S
100000767,645160,110.77,110.77,0.0,S
100000767,645160,1024.01,1024.01,0.0,S
100000767,645160,711.37,711.37,0.0,S
100000767,645160,434.38,434.38,0.0,S
100000767,645160,208.5,208.5,0.0,S
100000767,641100,8571.43,8571.43,0.0,S
100000767,641100,9107.14,9107.14,0.0,S
100000767,645160,1178.84,1178.84,0.0,S
100000767,645160,1020.69,1020.69,0.0,S
100000767,645218,1250.0,1250.0,0.0,S
100000768,645160,3005.88,3005.88,0.0,S
100000768,645160,45.56,45.56,0.0,S
100000768,421000,-34793.49,0.0,34793.49,H
100000768,645218,318.75,318.75,0.0,S
100000768,641100,1022.73,1022.73,0.0,S
100000768,645160,1963.55,1963.55,0.0,S
100000768,645160,312.75,312.75,0.0,S
100000768,645160,1555.32,1555.32,0.0,S
100000768,645160,1943.69,1943.69,0.0,S
100000768,645160,110.77,110.77,0.0,S
100000768,645160,2025.8,2025.8,0.0,S
100000768,645160,481.31,481.31,0.0,S
100000768,645160,208.5,208.5,0.0,S
100000768,645160,434.38,434.38,0.0,S
100000768,431000,-3005.88,0.0,3005.88,H
100000768,431000,-481.31,0.0,481.31,H
100000768,647600,1264.64,1264.64,0.0,S
100000768,421000,-45.56,0.0,45.56,H
100000768,431000,-110.77,0.0,110.77,H
100000768,641100,14507.14,14507.14,0.0,S
100000768,641100,7142.86,7142.86,0.0,S
100000768,641100,-571.43,0.0,571.43,H
100000768,641100,8571.43,8571.43,0.0,S
100000768,645218,900.0,900.0,0.0,S
100000768,645218,600.0,600.0,0.0,S
100000768,645218,1250.0,1250.0,0.0,S
100000768,431000,-955.63,0.0,955.63,H
100000768,431000,-7488.37,0.0,7488.37,H
100000768,447300,-13375.09,0.0,13375.09,H
100000768,431000,-5979.74,0.0,5979.74,H
100000768,641100,1385.07,1385.07,0.0,S
100000768,641100,9107.14,9107.14,0.0,S
100000768,641100,8500.0,8500.0,0.0,S
100000768,641100,150.0,150.0,0.0,S
100000769,51120914,67483.02,67483.02,0.0,S
100000769,51120914,-41573.84,0.0,41573.84,H
100000769,51120914,-25909.18,0.0,25909.18,H
100000770,431000,7466.09,7466.09,0.0,S
100000770,431000,3914.54,3914.54,0.0,S
100000770,447300,9410.0,9410.0,0.0,S
100000770,431000,816.63,816.63,0.0,S
100000770,647600,-1190.48,0.0,1190.48,H
100000770,647600,-1428.57,0.0,1428.57,H
100000770,431000,110.77,110.77,0.0,S
100000770,641100,-8571.43,0.0,8571.43,H
100000770,641100,-1761.0,0.0,1761.0,H
100000770,641100,-1897.0,0.0,1897.0,H
100000770,647600,-1517.86,0.0,1517.86,H
100000770,647600,-1321.43,0.0,1321.43,H
100000770,645218,-900.0,0.0,900.0,H
100000770,645218,-318.75,0.0,318.75,H
100000770,641100,-2727.0,0.0,2727.0,H
100000770,645160,-1690.27,0.0,1690.27,H
100000770,645160,-1963.55,0.0,1963.55,H
100000770,421000,45.56,45.56,0.0,S
100000770,421000,318.75,318.75,0.0,S
100000770,421000,2350.0,2350.0,0.0,S
100000770,421000,38208.32,38208.32,0.0,S
100000770,647600,-968.72,0.0,968.72,H
100000770,647600,-791.87,0.0,791.87,H
100000770,645160,-1786.46,0.0,1786.46,H
100000770,645160,-2025.8,0.0,2025.8,H
100000770,645160,-208.5,0.0,208.5,H
100000770,645160,-110.77,0.0,110.77,H
100000770,645160,-312.75,0.0,312.75,H
100000770,645160,-295.38,0.0,295.38,H
