journal_entry_id,fiscal_year
100000241,2024
100000242,2024
100000243,2024
100000244,2024
100000245,2024
100000246,2024
100000247,2024
100000248,2024
100000249,2024
100000250,2024
100000251,2024
100000252,2024
100000253,2024
100000254,2024
100000255,2024
100000256,2024
100000267,2024
100000268,2024
100000269,2024
100000270,2024
100000271,2024
100000272,2024
100000273,2024
100000274,2024
100000275,2024
100000276,2024
100000277,2024
100000279,2024
100000280,2024
100000281,2024
100000282,2024
100000283,2024
100000284,2024
100000285,2024
100000286,2024
100000287,2024
100000288,2024
100000289,2024
100000290,2024
100000291,2024
100000292,2024
100000293,2024
100000302,2024
100000303,2024
100000304,2024
100000305,2024
100000306,2024
100000307,2024
100000308,2024
100000309,2024
100000310,2024
100000311,2024
100000312,2024
100000313,2024
100000314,2024
100000315,2024
100000316,2024
100000317,2024
100000318,2024
100000319,2024
100000320,2024
100000321,2024
100000322,2024
100000323,2024
100000324,2024
100000325,2024
100000326,2024
100000327,2024
100000328,2024
100000329,2024
100000333,2024
100000334,2024
100000335,2024
100000336,2024
100000337,2024
100000338,2024
100000339,2024
100000340,2024
100000369,2024
100000370,2024
100000371,2024
100000372,2024
100000373,2024
100000374,2024
100000375,2024
100000395,2024
100000396,2024
100000397,2024
100000398,2024
100000399,2024
100000400,2024
100000401,2024
100000402,2024
100000403,2024
100000404,2024
100000405,2024
100000406,2024
100000407,2024
100000408,2024
100000409,2024
100000410,2024
100000411,2024
100000412,2024
100000413,2024
100000414,2024
100000415,2024
100000416,2024
100000417,2024
100000418,2024
100000419,2024
100000420,2024
100000421,2024
100000422,2024
100000423,2024
100000424,2024
100000425,2024
100000426,2024
100000427,2024
100000428,2024
100000429,2024
100000430,2024
100000431,2024
100000432,2024
100000433,2024
100000445,2024
100000446,2024
100000447,2024
100000448,2024
100000449,2024
100000450,2024
100000451,2024
100000452,2024
100000453,2024
100000454,2024
100000455,2024
100000456,2024
100000457,2024
100000458,2024
100000459,2024
100000460,2024
100000461,2024
100000462,2024
100000463,2024
100000464,2024
100000465,2024
100000466,2024
100000467,2024
100000495,2024
100000496,2024
100000497,2024
100000498,2024
100000499,2024
100000500,2024
100000501,2024
100000502,2024
100000503,2024
100000504,2024
100000505,2024
100000506,2024
100000507,2024
100000508,2024
100000509,2024
100000510,2024
100000560,2024
100000561,2024
100000562,2024
100000563,2024
100000564,2024
100000565,2024
100000566,2024
100000567,2024
100000568,2024
100000570,2024
100000571,2024
100000572,2024
100000573,2024
100000574,2024
100000575,2024
100000576,2024
100000577,2024
100000578,2024
100000579,2024
100000580,2024
100000581,2024
100000582,2024
100000583,2024
100000584,2024
100000604,2024
100000605,2024
100000606,2024
100000607,2024
100000608,2024
100000609,2024
100000610,2024
100000611,2024
100000613,2024
100000614,2024
100000615,2024
100000616,2024
100000617,2024
100000618,2024
100000619,2024
100000620,2024
100000621,2024
100000622,2024
100000623,2024
100000624,2024
100000625,2024
100000626,2024
100000627,2024
100000628,2024
100000686,2024
100000687,2024
100000688,2024
100000689,2024
100000690,2024
100000691,2024
100000692,2024
100000693,2024
100000695,2024
100000696,2024
100000697,2024
100000698,2024
100000699,2024
100000700,2024
100000701,2024
100000702,2024
100000703,2024
100000704,2024
100000705,2024
100000706,2024
100000707,2024
100000708,2024
100000709,2024
100000710,2024
100000711,2024
100000712,2024
100000713,2024
100000714,2024
100000715,2024
100000716,2024
100000717,2024
100000718,2024
100000735,2024
100000736,2024
100000737,2024
100000738,2024
100000740,2024
100000741,2024
100000742,2024
100000743,2024
100000744,2024
100000745,2024
100000746,2024
100000778,2024
100000780,2024
100000781,2024
100000782,2024
100000783,2024
100000784,2024
100000785,2024
100000786,2024
100000787,2024
100000788,2024
100000789,2024
100000790,2024
100000791,2024
100000792,2024
100000793,2024
100000795,2024
100000796,2024
100000797,2024
100000869,2024
100000870,2024
100000871,2024
100000872,2024
100000873,2024
100000875,2024
100000876,2024
100000877,2024
100000878,2024
100000879,2024
100000880,2024
100000881,2024
100000882,2024
100000883,2024
100000884,2024
100000885,2024
100000886,2024
100000887,2024
100000888,2024
100000889,2024
100000890,2024
100000891,2024
100000892,2024
100000893,2024
100000894,2024
100000895,2024
100000896,2024
100000897,2024
100000898,2024
100000899,2024
100000900,2024
100000901,2024
100000902,2024
100000903,2024
100000904,2024
100000905,2024
100000906,2024
100000907,2024
100000908,2024
100000909,2024
100000910,2024
100000911,2024
100000914,2024
100000915,2024
100000916,2024
100000917,2024
100000918,2024
100000920,2024
100000921,2024
100000922,2024
100000923,2024
100000924,2024
100000926,2024
100000927,2024
100000928,2024
100000929,2024
100000930,2024
100000931,2024
100000932,2024
100000933,2024
100000934,2024
100000935,2024
100001029,2024
100001030,2024
100001031,2024
100001032,2024
100001033,2024
100001034,2024
100001035,2024
100001036,2024
100001037,2024
100001038,2024
100001039,2024
100001040,2024
100001041,2024
100001042,2024
100001043,2024
100001044,2024
100001045,2024
100001046,2024
100001047,2024
100001048,2024
100001049,2024
100001050,2024
100001090,2024
100001091,2024
100001092,2024
100001094,2024
100001095,2024
100001096,2024
100001097,2024
100001098,2024
100001099,2024
100001100,2024
100001101,2024
100001102,2024
100001103,2024
100001104,2024
100001105,2024
100001106,2024
100001107,2024
100001108,2024
100001109,2024
100001110,2024
100001111,2024
100001112,2024
100001113,2024
100001114,2024
100001115,2024
100001116,2024
100001117,2024
100001118,2024
100001119,2024
100001120,2024
100001123,2024
100001124,2024
100001125,2024
100001127,2024
100001169,2024
100001170,2024
100001171,2024
100001172,2024
100001173,2024
100001174,2024
100001175,2024
100001176,2024
100001177,2024
100001178,2024
100001179,2024
100001180,2024
100001181,2024
100001182,2024
100001183,2024
100001184,2024
100001185,2024
100001186,2024
100001187,2024
100001188,2024
100001189,2024
100001190,2024
100001191,2024
100001192,2024
100001193,2024
100001194,2024
100001195,2024
100001196,2024
100001197,2024
100001198,2024
100001199,2024
100001200,2024
100001201,2024
100001202,2024
100001203,2024
100001204,2024
100001205,2024
100001206,2024
100001207,2024
100001208,2024
100001209,2024
100001210,2024
100001211,2024
100001212,2024
100001213,2024
100001214,2024
100001215,2024
100001216,2024
100001217,2024
100001218,2024
100001219,2024
100001220,2024
100001221,2024
100001222,2024
100001223,2024
100001224,2024
100001225,2024
100001226,2024
100001227,2024
100001228,2024
100001229,2024
100001230,2024
100001231,2024
100001232,2024
100001233,2024
100001234,2024
100001235,2024
100001236,2024
100001237,2024
100001238,2024
100001239,2024
100001240,2024
100001241,2024
100001242,2024
100001243,2024
100001244,2024
100001245,2024
100001246,2024
100001247,2024
100001248,2024
100001249,2024
100001250,2024
100001251,2024
100001252,2024
100001253,2024
100001254,2024
100001255,2024
100001256,2024
100001257,2024
100001258,2024
100001259,2024
100001260,2024
100001261,2024
100001262,2024
100001263,2024
100001264,2024
100001265,2024
100001266,2024
100001267,2024
100001268,2024
100001269,2024
100001270,2024
100001271,2024
100001272,2024
100001273,2024
100001274,2024
100001275,2024
100001276,2024
100001277,2024
100001278,2024
100001279,2024
100001280,2024
100001281,2024
100001282,2024
100001283,2024
100001284,2024
100001285,2024
100001286,2024
100001287,2024
100001288,2024
100001289,2024
100001290,2024
100001291,2024
100001292,2024
100001293,2024
100001294,2024
100001295,2024
100001296,2024
100001297,2024
100001298,2024
100001299,2024
100001300,2024
100001301,2024
100001302,2024
100001303,2024
100001304,2024
100001305,2024
100001306,2024
100001307,2024
100001308,2024
100001309,2024
100001310,2024
100001311,2024
100001312,2024
100001313,2024
100001314,2024
100001315,2024
100001316,2024
100001317,2024
100001318,2024
100001319,2024
100001320,2024
100001321,2024
100001322,2024
100001323,2024
100001324,2024
100001325,2024
100001326,2024
100001327,2024
100001328,2024
100001329,2024
100001330,2024
100001331,2024
100001332,2024
100001333,2024
100001334,2024
100001335,2024
100001336,2024
100001337,2024
100001338,2024
100001339,2024
100001340,2024
100001341,2024
100001342,2024
100001343,2024
100001344,2024
100001345,2024
100001346,2024
100001347,2024
100001348,2024
100001349,2024
100001350,2024
100001351,2024
100001352,2024
100001353,2024
100001354,2024
100001355,2024
100001356,2024
100001357,2024
100001358,2024
100001359,2024
100001360,2024
100001361,2024
100001362,2024
100001363,2024
100001364,2024
100001365,2024
100001366,2024
100001367,2024
100001368,2024
100001369,2024
100001370,2024
100001371,2024
100001372,2024
100001373,2024
100001374,2024
100001375,2024
100001376,2024
100001377,2024
100001378,2024
100001379,2024
100001380,2024
100001381,2024
100001382,2024
100001383,2024
100001384,2024
100001385,2024
100001386,2024
100001387,2024
100001388,2024
100001389,2024
100001390,2024
100001391,2024
100001392,2024
100001393,2024
100001394,2024
100001395,2024
100001396,2024
100001397,2024
100001398,2024
100001399,2024
100001400,2024
100001401,2024
100001402,2024
100001403,2024
100001404,2024
100001405,2024
100001406,2024
100001407,2024
100001408,2024
100001409,2024
100001410,2024
100001411,2024
100001412,2024
100001413,2024
100001414,2024
100001415,2024
100001416,2024
100001417,2024
100001418,2024
100001419,2024
100001420,2024
100001421,2024
100001422,2024
100001423,2024
100001424,2024
100001425,2024
100001426,2024
100001427,2024
100001428,2024
100001429,2024
100001430,2024
100001431,2024
100001432,2024
100001433,2024
100001434,2024
100001435,2024
100001436,2024
100001437,2024
100001438,2024
100001439,2024
100001440,2024
100001441,2024
100001442,2024
100001443,2024
100001444,2024
100001445,2024
100001446,2024
100001447,2024
100001448,2024
100001449,2024
100001450,2024
100001451,2024
100001452,2024
100001453,2024
100001454,2024
100001455,2024
100001456,2024
100001457,2024
100001458,2024
100001459,2024
100001460,2024
100001461,2024
100001462,2024
100001463,2024
100001464,2024
100001465,2024
100001466,2024
100001467,2024
100001468,2024
100001469,2024
100001470,2024
100001471,2024
100001472,2024
100001473,2024
100001474,2024
100001475,2024
100001476,2024
100001477,2024
100001478,2024
100001479,2024
100001480,2024
100001481,2024
100001482,2024
100001483,2024
100001484,2024
100001485,2024
100001486,2024
100001487,2024
100001488,2024
100001489,2024
100001490,2024
100001491,2024
100001492,2024
100001493,2024
100001494,2024
100001495,2024
100001496,2024
100001497,2024
100001498,2024
100001499,2024
100001500,2024
100001501,2024
100001502,2024
100001503,2024
100001504,2024
100001505,2024
100001506,2024
100001507,2024
100001508,2024
100001509,2024
100001510,2024
100001511,2024
100001512,2024
100001513,2024
100001514,2024
100001515,2024
100001516,2024
100001517,2024
100001518,2024
100001519,2024
100001520,2024
100001521,2024
100001522,2024
100001523,2024
100001524,2024
100001525,2024
100001526,2024
100001527,2024
100001528,2024
100001529,2024
100001530,2024
100001531,2024
100001532,2024
100001533,2024
100001534,2024
100001535,2024
100001536,2024
100001537,2024
100001538,2024
100001539,2024
100001540,2024
100001541,2024
100001542,2024
100001543,2024
100001544,2024
100001545,2024
100001546,2024
100001610,2024
100001611,2024
100001612,2024
100001613,2024
100001614,2024
100001615,2024
100001616,2024
100001617,2024
100001618,2024
100001619,2024
100001620,2024
100001621,2024
100001622,2024
100001623,2024
100001625,2024
100001626,2024
100001627,2024
100001628,2024
100001629,2024
100001630,2024
100001631,2024
100001633,2024
100001635,2024
100001636,2024
100001637,2024
100001638,2024
100001639,2024
100001640,2024
100001641,2024
100001644,2024
100001645,2024
100001646,2024
100001647,2024
100001648,2024
100001649,2024
100001650,2024
100001651,2024
100001652,2024
100001653,2024
100001654,2024
100001655,2024
100001656,2024
100001657,2024
100001658,2024
100001659,2024
100001660,2024
100001661,2024
100001662,2024
100001663,2024
100001664,2024
100001665,2024
100001666,2024
100001667,2024
100001668,2024
100001669,2024
100001670,2024
100001671,2024
100001672,2024
100001673,2024
100001674,2024
100001675,2024
100001676,2024
100001677,2024
100001678,2024
100001679,2024
100001680,2024
100001681,2024
100001682,2024
100001683,2024
100001684,2024
100001685,2024
100001686,2024
100001687,2024
100001743,2024
100001744,2024
100001745,2024
100001746,2024
100001747,2024
100001748,2024
100001749,2024
100001750,2024
100001751,2024
100001752,2024
100001753,2024
100001754,2024
100001755,2024
100001756,2024
100001757,2024
100001758,2024
100001759,2024
100001760,2024
100001761,2024
100001762,2024
100001763,2024
100001764,2024
100001765,2024
100001766,2024
100001767,2024
100001768,2024
100001769,2024
100001857,2024
100001858,2024
100001859,2024
100001860,2024
100001861,2024
100001862,2024
100001863,2024
100001864,2024
100001865,2024
100001866,2024
100001867,2024
100001868,2024
100001869,2024
100001870,2024
100001871,2024
100001872,2024
100001873,2024
100001874,2024
100001875,2024
100001876,2024
100001877,2024
100001878,2024
100001881,2024
100001882,2024
100001883,2024
100001884,2024
100001885,2024
100001887,2024
100001943,2024
100001944,2024
100001945,2024
100001946,2024
100001947,2024
100001948,2024
100001949,2024
100001950,2024
100001951,2024
100001952,2024
100001953,2024
100001954,2024
100001955,2024
100001957,2024
100001958,2024
100001959,2024
100001960,2024
100001961,2024
100001962,2024
100001963,2024
100001964,2024
100001965,2024
100001966,2024
100001967,2024
100001968,2024
100001970,2024
100001971,2024
100001973,2024
100001974,2024
100001975,2024
100001976,2024
100001977,2024
100001978,2024
100001979,2024
100001980,2024
100001992,2024
100001994,2024
100001995,2024
100001996,2024
100001997,2024
100001998,2024
100001999,2024
100002002,2024
100002003,2024
100002004,2024
100002006,2024
100002007,2024
100002008,2024
100002009,2024
100002010,2024
100002011,2024
100002012,2024
100002013,2024
100002014,2024
100002015,2024
100002016,2024
100002017,2024
100002018,2024
100002019,2024
100002020,2024
100002021,2024
100002026,2024
100002027,2024
100002028,2024
100002029,2024
100002030,2024
100002031,2024
100002032,2024
100002033,2024
100002034,2024
100002035,2024
100002036,2024
100002037,2024
100002038,2024
100002039,2024
100002040,2024
100002041,2024
100002042,2024
100002043,2024
100002044,2024
100002045,2024
100002046,2024
100002047,2024
100002048,2024
100002049,2024
100002050,2024
100002104,2024
100002105,2024
100002106,2024
100002107,2024
100002108,2024
100002109,2024
100002110,2024
100002111,2024
100002112,2024
100002113,2024
100002114,2024
100002115,2024
100002116,2024
100002117,2024
100002118,2024
100002119,2024
100002120,2024
100002121,2024
100002123,2024
100002124,2024
100002125,2024
100002126,2024
100002127,2024
100002128,2024
100002129,2024
100002131,2024
100002132,2024
100002133,2024
100002134,2024
100002135,2024
100002136,2024
100002137,2024
100002138,2024
100002139,2024
100002140,2024
100002141,2024
100002142,2024
100002143,2024
100002144,2024
100002200,2024
100002201,2024
100002202,2024
100002203,2024
100002204,2024
100002205,2024
100002206,2024
100002207,2024
100002208,2024
100002209,2024
100002210,2024
100002211,2024
100002212,2024
100002214,2024
100002215,2024
100002216,2024
100002217,2024
100002218,2024
100002219,2024
100002220,2024
100002222,2024
100002223,2024
100002224,2024
100002225,2024
100002226,2024
100002227,2024
100002228,2024
100002229,2024
100002230,2024
100002231,2024
100002279,2024
100002280,2024
100002283,2024
100002285,2024
100002286,2024
100002287,2024
100002288,2024
100002289,2024
100002290,2024
100002292,2024
100002293,2024
100002294,2024
100002295,2024
100002296,2024
100002297,2024
100002298,2024
100002299,2024
100002300,2024
100002301,2024
100002302,2024
100002303,2024
100002304,2024
100002305,2024
100002306,2024
100002307,2024
100002308,2024
100002309,2024
100002310,2024
100002311,2024
100002312,2024
100002313,2024
100002314,2024
100002325,2024
100002326,2024
100002327,2024
100002328,2024
100002329,2024
100002330,2024
100002331,2024
100002332,2024
100002333,2024
100002334,2024
100002335,2024
100002336,2024
100002337,2024
100002338,2024
100002339,2024
100002340,2024
100002341,2024
100002342,2024
100002343,2024
100002344,2024
100002345,2024
100002346,2024
100002347,2024
100002348,2024
100002349,2024
100002350,2024
100002351,2024
100002383,2024
100002384,2024
100002385,2024
100002386,2024
100002387,2024
100002388,2024
100002389,2024
100002390,2024
100002391,2024
100002392,2024
100002393,2024
100002394,2024
100002395,2024
100002396,2024
100002397,2024
100002398,2024
100002399,2024
100002400,2024
100002401,2024
