journal_entry_id,line_description,gl_account_number,amount,debit_amount,credit_amount
1109,USERCENTRICS A/S,4000805.0,144.0,144.0,0.0
1109,VISAS,5200001.0,-144.0,0.0,144.0
111,SIEMENS RENTING. S.A.,4000543.0,61.69,61.69,0.0
111,LA CAIXA 81270,5720700.0,-61.69,0.0,61.69
1110,VISAS,5200001.0,-12.09,0.0,12.09
1110,FREEPIK COMPANY. S.L.,4000665.0,12.09,12.09,0.0
1111,LA VANGUARDIA,4000303.0,11.9,11.9,0.0
1111,VISAS,5200001.0,-11.9,0.0,11.9
1112,WINDAR CORPORATE. S.L.,4300394.0,30250.0,30250.0,0.0
1112,HDA.P.IVA REPERCUTIDO    ,4770000.0,-5250.0,0.0,5250.0
1112,WINDAR CORPORATE. S.L.,7050394.0,-25000.0,0.0,25000.0
1113,VISAS,5200001.0,5368.19,5368.19,0.0
1113,LA CAIXA 81270,5720700.0,-5368.19,0.0,5368.19
1114,TELEFONICA DE ESPAÑA. S.A.U.,4000013.0,111.93,111.93,0.0
1114,LA CAIXA 81270,5720700.0,-111.93,0.0,111.93
1115,LA CAIXA 81270,5720700.0,-524.05,0.0,524.05
1115,TELEFONICA DE ESPAÑA. S.A.U.,4000013.0,524.05,524.05,0.0
1116,EL TALLER DE LA LIMPIEZA. S.L.,4000072.0,2509.9,2509.9,0.0
1116,LA CAIXA 81270,5720700.0,-2509.9,0.0,2509.9
1117,LA CAIXA 81270,5720700.0,-408.26,0.0,408.26
1117,AMAZON BUSINESS EU. S.A.R.L.,4000630.0,408.26,408.26,0.0
1118,LA CAIXA 81270,5720700.0,-694.13,0.0,694.13
1118,LYRECO ESPAÑA..S.A.,4100111.0,694.13,694.13,0.0
1119,SEIDOR CONSULTING,4000537.0,943.8,943.8,0.0
1119,LA CAIXA 81270,5720700.0,-943.8,0.0,943.8
112,LA CAIXA 81270,5720700.0,-24893.86,0.0,24893.86
112,CARLOS TELLEZ ISLA,4100018.0,24893.86,24893.86,0.0
1120,LA CAIXA 81270,5720700.0,-5265.28,0.0,5265.28
1120,PRODWARE SPAIN,4000211.0,5265.28,5265.28,0.0
1121,LA CAIXA 81270,5720700.0,10027.92,10027.92,0.0
1121,OTROS INGRE.FINANC.(C.C.),7690000.0,-10027.92,0.0,10027.92
1122,HDA.P.RETENC.Y PAGO A CTA,4730000.0,1905.3,1905.3,0.0
1122,LA CAIXA 81270,5720700.0,-1905.3,0.0,1905.3
1123,LA CAIXA 81270,5720700.0,-8.0,0.0,8.0
1123,SERVICIOS BANCARIOS      ,6260000.0,8.0,8.0,0.0
1124,TELEFONICA DE ESPAÑA. S.A.U.,4000013.0,3148.89,3148.89,0.0
1124,LA CAIXA 81270,5720700.0,-3148.89,0.0,3148.89
1125,TELEFONICA MOVILES ESPAÑA. S.A.,4000004.0,3.98,3.98,0.0
1125,LA CAIXA 81270,5720700.0,-3.98,0.0,3.98
1126,TELEFONICA MOVILES ESPAÑA. S.A.,4000004.0,536.29,536.29,0.0
1126,LA CAIXA 81270,5720700.0,-536.29,0.0,536.29
1127,JOSEL S.L.U.,4000187.0,121.0,121.0,0.0
1127,LA CAIXA 81270,5720700.0,-121.0,0.0,121.0
1128,LA CAIXA 81270,5720700.0,-121.0,0.0,121.0
1128,JOSEL S.L.U.,4000187.0,121.0,121.0,0.0
1129,LA CAIXA 81270,5720700.0,-121.0,0.0,121.0
1129,JOSEL S.L.U.,4000187.0,121.0,121.0,0.0
113,CARLOS TELLEZ ISLA,4100018.0,2000.0,2000.0,0.0
113,LA CAIXA 81270,5720700.0,-2000.0,0.0,2000.0
1130,LA CAIXA 81270,5720700.0,-186.87,0.0,186.87
1130,JOSEL S.L.U.,4000187.0,186.87,186.87,0.0
1131,LA CAIXA 81270,5720700.0,-186.87,0.0,186.87
1131,JOSEL S.L.U.,4000187.0,186.87,186.87,0.0
1132,LA CAIXA 81270,5720700.0,-186.87,0.0,186.87
1132,JOSEL S.L.U.,4000187.0,186.87,186.87,0.0
1133,BUNZL DISTRIBUTION SPAIN. S.A.,4000222.0,750.74,750.74,0.0
1133,LA CAIXA 81270,5720700.0,-750.74,0.0,750.74
1134,LA CAIXA 81270,5720700.0,-32.0,0.0,32.0
1134,OTROS GASTOS SOCIALES    ,6490000.0,32.0,32.0,0.0
1135,LA CAIXA 81270,5720700.0,-560.0,0.0,560.0
1135,OTROS GASTOS SOCIALES    ,6490000.0,560.0,560.0,0.0
1136,MULTIANAU. S.L.,4000220.0,3706.47,3706.47,0.0
1136,LA CAIXA 81270,5720700.0,-3706.47,0.0,3706.47
1137,CULLIGAN WATER SPAIN. S.L.,4000417.0,97.89,97.89,0.0
1137,LA CAIXA 81270,5720700.0,-97.89,0.0,97.89
1138,LA CAIXA 81270,5720700.0,-27688.09,0.0,27688.09
1138,INMOBILIARIA COLONIAL. S.A.,4100186.0,27688.09,27688.09,0.0
1139,MYTAXI IBERIA. S.L.,4000146.0,479.26,479.26,0.0
1139,LA CAIXA 81270,5720700.0,-479.26,0.0,479.26
114,VICTOR MATA BATLLE,4100011.0,26893.86,26893.86,0.0
114,LA CAIXA 81270,5720700.0,-26893.86,0.0,26893.86
1140,MUTUA MADRILEÑA AUTOMOVILISTA     ,4100041.0,10790.5,10790.5,0.0
1140,LA CAIXA 81270,5720700.0,-10790.5,0.0,10790.5
1141,LA CAIXA 81270,5720700.0,-44888.18,0.0,44888.18
1141,MUTUA MADRILEÑA AUTOMOVILISTA     ,4100041.0,44888.18,44888.18,0.0
1142,INMOBILIARIA COLONIAL. S.A.,4100186.0,258.78,258.78,0.0
1142,LA CAIXA 81270,5720700.0,-258.78,0.0,258.78
1143,SEGURCAIXA ADESLAS. S.A. DE SEGUROS Y REASEGUROS,4000113.0,651.48,651.48,0.0
1143,LA CAIXA 81270,5720700.0,-651.48,0.0,651.48
1144,HDA.P.IVA REPERCUTIDO    ,4770000.0,-1050.0,0.0,1050.0
1144,JIMENEZ SAIZ. CARLOS,7050193.0,-5000.0,0.0,5000.0
1144,JIMENEZ SAIZ. CARLOS,4300193.0,6050.0,6050.0,0.0
1145,CORRAL RUBIO. JOSE ANTONIO,7050194.0,-5000.0,0.0,5000.0
1145,HDA.P.IVA REPERCUTIDO    ,4770000.0,-1050.0,0.0,1050.0
1145,CORRAL RUBIO. JOSE ANTONIO,4300194.0,6050.0,6050.0,0.0
1146,LUNALCA. S.L.,4300531.0,2057000.0,2057000.0,0.0
1146,LUNALCA. S.L.,7050531.0,-1700000.0,0.0,1700000.0
1146,HDA.P.IVA REPERCUTIDO    ,4770000.0,-357000.0,0.0,357000.0
1147,HDA.P.IVA REPERCUTIDO    ,4770000.0,-8400.0,0.0,8400.0
1147,MAGNON GREEN ENERGY. S.L.,4300532.0,48400.0,48400.0,0.0
1147,MAGNON GREEN ENERGY. S.L.,7050532.0,-40000.0,0.0,40000.0
1148,INGRESOS POR ARRENDAMIEN.,7520000.0,-1161.81,0.0,1161.81
1148,STJ ADVISORS GROUP LIMITED,4300118.0,1405.79,1405.79,0.0
1148,HDA.P.IVA REPERCUTIDO    ,4770000.0,-243.98,0.0,243.98
115,LA CAIXA 81270,5720700.0,-26893.86,0.0,26893.86
115,ENRIQUE UGALDE REBOLLO,4100025.0,26893.86,26893.86,0.0
1150,SUELDOS Y SALARIOS       ,6400000.0,364139.22,364139.22,0.0
1150,HDA. P.ACREED.RETENCIONES,4751000.0,-121643.83,0.0,121643.83
1150,REMUNERAC.PENDIENTES PAGO,4650000.0,-224490.09,0.0,224490.09
1150,OTROS GASTOS SOCIALES    ,6490000.0,-1551.0,0.0,1551.0
1150,HDA.P.ACREEDORA RETENCIONES EN ESPECIE,4751100.0,-106.97,0.0,106.97
1150,PRIMAS DE SEGUROS        ,6250000.0,-651.45,0.0,651.45
1150,ORGAN.S.SOCIAL ACREEDORES,4760000.0,-13795.88,0.0,13795.88
1150,HDA.P.RETENCIONES NO RESIDENTES,4751500.0,-1900.0,0.0,1900.0
1151,SEGURIDAD SOCIAL         ,6420000.0,68900.81,68900.81,0.0
1151,ORGAN.S.SOCIAL ACREEDORES,4760000.0,-68900.81,0.0,68900.81
1152,Retencion Administrador,4751600.0,175.0,175.0,0.0
1152,HDA. P.ACREED.RETENCIONES,4751000.0,-175.0,0.0,175.0
1153,LA CAIXA 81270,5720700.0,-74.0,0.0,74.0
1153,OTROS GASTOS SOCIALES    ,6490000.0,74.0,74.0,0.0
1154,LA CAIXA 81270,5720700.0,-101.54,0.0,101.54
1154,TFM TELEFONIA FABRICACION Y MANTENIMIENTO,4100403.0,101.54,101.54,0.0
1155,LA CAIXA 81270,5720700.0,-7.59,0.0,7.59
1155,SERVICIOS BANCARIOS      ,6260000.0,7.59,7.59,0.0
1157,SERVICIOS BANCARIOS      ,6260000.0,10.85,10.85,0.0
1157,LA CAIXA 81270,5720700.0,-10.85,0.0,10.85
1158,LA CAIXA 81270,5720700.0,-7233.9,0.0,7233.9
1158,BLOOMBERG ,4000228.0,7233.9,7233.9,0.0
1159,LA CAIXA 81270,5720700.0,-90.17,0.0,90.17
1159,METEOR TRANSPORT URGENT. S.L.,4000637.0,90.17,90.17,0.0
116,FERNANDO SEBASTIAN SANZ,4100016.0,26893.86,26893.86,0.0
116,LA CAIXA 81270,5720700.0,-26893.86,0.0,26893.86
1160,DE ROMAN PEREZ. SAMUEL,4000680.0,212.0,212.0,0.0
1160,LA CAIXA 81270,5720700.0,-212.0,0.0,212.0
1161,LA CAIXA 81270,5720700.0,-480.35,0.0,480.35
1161,MOMNOON ECOFF. S.L.,4000734.0,480.35,480.35,0.0
1162,LA CAIXA 81270,5720700.0,-8384.49,0.0,8384.49
1162,LLORENTE Y CUENCA MADRID. S.L.,4000521.0,8384.49,8384.49,0.0
1163,CABIFY ESPAÑA. S.A.,4000217.0,379.28,379.28,0.0
1163,LA CAIXA 81270,5720700.0,-379.28,0.0,379.28
1164,LA CAIXA 81270,5720700.0,-4279.5,0.0,4279.5
1164,PILLALOS TIAYDE. S.L.,4000619.0,4279.5,4279.5,0.0
1165,LLORENTE Y CUENCA MADRID. S.L.,4000521.0,376.31,376.31,0.0
1165,LA CAIXA 81270,5720700.0,-376.31,0.0,376.31
1166,RAMS COURIER. S.L.,4000698.0,165.98,165.98,0.0
1166,LA CAIXA 81270,5720700.0,-165.98,0.0,165.98
1167,SERVICIOS INTEGRALES DE MANTENIMIENTO SIMALGA. S.L,4000651.0,65.35,65.35,0.0
1167,LA CAIXA 81270,5720700.0,-65.35,0.0,65.35
1168,LA CAIXA 81270,5720700.0,-22687.5,0.0,22687.5
1168,M&A INVESTMENT NETWORK. S.L.,4000710.0,22687.5,22687.5,0.0
1169,LA CAIXA 81270,5720700.0,-12776.15,0.0,12776.15
1169,LA PERA INICIATIVAS EMPRESARIALES. S.L.,4000801.0,12776.15,12776.15,0.0
117,XAVIER ESCUDERO RAFAS,4100009.0,26893.86,26893.86,0.0
117,LA CAIXA 81270,5720700.0,-26893.86,0.0,26893.86
1170,OTROS GASTOS SOCIALES    ,6490000.0,395.0,395.0,0.0
1170,LA CAIXA 81270,5720700.0,-395.0,0.0,395.0
1171,AMAZON EU SARL,4000570.0,267.77,267.77,0.0
1171,LA CAIXA 81270,5720700.0,-267.77,0.0,267.77
1172,SERVICIOS BANCARIOS      ,6260000.0,1.76,1.76,0.0
1172,LA CAIXA 81270,5720700.0,-1.76,0.0,1.76
1173,OTROS GASTOS SOCIALES    ,6490000.0,490.0,490.0,0.0
1173,LA CAIXA 81270,5720700.0,-490.0,0.0,490.0
1174,BRUSI CATERING,4100208.0,3259.3,3259.3,0.0
1174,LA CAIXA 81270,5720700.0,-3259.3,0.0,3259.3
1175,TAXI ECOLOGIC BCN,4000209.0,228.66,228.66,0.0
1175,LA CAIXA 81270,5720700.0,-228.66,0.0,228.66
1176,LA CAIXA 81270,5720700.0,-314.72,0.0,314.72
1176,DHL EXPRESS MADRID SPAIN. S.L.,4000030.0,314.72,314.72,0.0
1177,REFINITIV. S.L.,4100059.0,129576.48,129576.48,0.0
1177,LA CAIXA 81270,5720700.0,-129576.48,0.0,129576.48
1178,SERVICIOS BANCARIOS      ,6260000.0,0.2,0.2,0.0
1178,LA CAIXA 81270,5720700.0,-0.2,0.0,0.2
1179,LA CAIXA 81270,5720700.0,-564.73,0.0,564.73
1179,RICOH ESPAÑA. S.L.,4000040.0,564.73,564.73,0.0
118,LA CAIXA 81270,5720700.0,-58105.67,0.0,58105.67
118,LUCAYA FORCADA. FRANCISCO JORGE,4100189.0,58105.67,58105.67,0.0
1180,LA CAIXA 81270,5720700.0,-774.67,0.0,774.67
1180,RICOH ESPAÑA. S.L.,4000040.0,774.67,774.67,0.0
1181,LA CAIXA 81270,5720700.0,-471.16,0.0,471.16
1181,ENDESA ENERGIA. S.A.,4000068.0,471.16,471.16,0.0
1182,ENDESA ENERGIA. S.A.,4000068.0,614.7,614.7,0.0
1182,LA CAIXA 81270,5720700.0,-614.7,0.0,614.7
1183,NEW ESPRESSO. S.L.,4000652.0,201.36,201.36,0.0
1183,LA CAIXA 81270,5720700.0,-201.36,0.0,201.36
1184,INMOBILIARIA COLONIAL. S.A.,4100186.0,-9286.9,0.0,9286.9
1184,LA CAIXA 81270,5720700.0,9286.9,9286.9,0.0
1185,INMOBILIARIA COLONIAL. S.A.,4100186.0,-137.63,0.0,137.63
1185,LA CAIXA 81270,5720700.0,137.63,137.63,0.0
1186,LA CAIXA 81270,5720700.0,6050.0,6050.0,0.0
1186,JIMENEZ SAIZ. CARLOS,4300193.0,-6050.0,0.0,6050.0
1187,LA CAIXA 81270,5720700.0,-6860.7,0.0,6860.7
1187,INFORMA D&B.  S.A.,4100171.0,6860.7,6860.7,0.0
1188,LA CAIXA 81270,5720700.0,-3083.66,0.0,3083.66
1188,CXIOME ESPAÑA. S.A.,4000169.0,3083.66,3083.66,0.0
1189,CXIOME ESPAÑA. S.A.,4000169.0,1545.46,1545.46,0.0
1189,LA CAIXA 81270,5720700.0,-1545.46,0.0,1545.46
119,FRANCISCO BOADA ROS,4100366.0,25428.07,25428.07,0.0
119,LA CAIXA 81270,5720700.0,-25428.07,0.0,25428.07
1190,SEMOLA RESTAURACION. S.L.,4100127.0,1568.0,1568.0,0.0
1190,LA CAIXA 81270,5720700.0,-1568.0,0.0,1568.0
1191,LA CAIXA 81270,5720700.0,-2227.5,0.0,2227.5
1191,PILLALOS TIAYDE. S.L.,4000619.0,2227.5,2227.5,0.0
1192,LA CAIXA 81270,5720700.0,-1452.0,0.0,1452.0
1192,FLAT 101. S.L.U.,4000804.0,1452.0,1452.0,0.0
1193,ASEFER. S.L.,4000812.0,720.0,720.0,0.0
1193,LA CAIXA 81270,5720700.0,-720.0,0.0,720.0
1194,SERVICIOS BANCARIOS      ,6260000.0,1.0,1.0,0.0
1194,LA CAIXA 81270,5720700.0,-1.0,0.0,1.0
1195,SERVICIOS BANCARIOS      ,6260000.0,0.2,0.2,0.0
1195,LA CAIXA 81270,5720700.0,-0.2,0.0,0.2
1196,LA CAIXA 81270,5720700.0,-159597.22,0.0,159597.22
1196,HDA. P.ACREED.RETENCIONES,4751000.0,121232.15,121232.15,0.0
1196,HDA.P.ACREEDORA RETENCIONES EN ESPECIE,4751100.0,106.97,106.97,0.0
1196,HDA.P. RETENCION PROFESIONALES,4751300.0,38258.1,38258.1,0.0
1197,HDA.P.RETENCIONES NO RESIDENTES,4751500.0,1900.0,1900.0,0.0
1197,LA CAIXA 81270,5720700.0,-1900.0,0.0,1900.0
1198,CXIOME ESPAÑA. S.A.,4000169.0,7159.23,7159.23,0.0
1198,LA CAIXA 81270,5720700.0,-7159.23,0.0,7159.23
1199,VB GLOBAL GROUP. S.L.,4100402.0,7891.45,7891.45,0.0
1199,LA CAIXA 81270,5720700.0,-7891.45,0.0,7891.45
12,TELEFONICA DE ESPAÑA. S.A.U.,4000013.0,492.47,492.47,0.0
12,LA CAIXA 81270,5720700.0,-492.47,0.0,492.47
120,LA CAIXA 81270,5720700.0,-25428.07,0.0,25428.07
120,JAVIER JULIA CORUJO,4100365.0,25428.07,25428.07,0.0
1201,LA CAIXA 81270,5720700.0,1405.79,1405.79,0.0
1201,STJ ADVISORS GROUP LIMITED,4300118.0,-1405.79,0.0,1405.79
1202,STJ ADVISORS GROUP LIMITED,4300118.0,-1405.79,0.0,1405.79
1202,LA CAIXA 81270,5720700.0,1405.79,1405.79,0.0
1203,STJ ADVISORS GROUP LIMITED,4300118.0,-1405.79,0.0,1405.79
1203,LA CAIXA 81270,5720700.0,1405.79,1405.79,0.0
1204,LA CAIXA 81270,5720700.0,2057000.0,2057000.0,0.0
1204,LUNALCA. S.L.,4300531.0,-2057000.0,0.0,2057000.0
1205,SERVICIOS BANCARIOS      ,6260000.0,50.0,50.0,0.0
1205,LA CAIXA 81270,5720700.0,-50.0,0.0,50.0
1206,REMUNERAC.PENDIENTES PAGO,4650000.0,4751.73,4751.73,0.0
1206,LA CAIXA 81270,5720700.0,-4751.73,0.0,4751.73
1207,F.BOADA,5510800.0,27900.45,27900.45,0.0
1207,LA CAIXA 81270,5720700.0,-27900.45,0.0,27900.45
1209,LA CAIXA 81270,5720700.0,-27900.45,0.0,27900.45
1209,ENRIQUE SALAMERO,5510160.0,27900.45,27900.45,0.0
121,ENRIQUE SALAMERO LAORDEN,4100364.0,25428.07,25428.07,0.0
121,LA CAIXA 81270,5720700.0,-25428.07,0.0,25428.07
1210,LA CAIXA 81270,5720700.0,-55800.9,0.0,55800.9
1210,CARLOS TELLEZ,5510600.0,55800.9,55800.9,0.0
1211,LA CAIXA 81270,5720700.0,-55800.9,0.0,55800.9
1211,ENRIQUE UGALDE,5510110.0,55800.9,55800.9,0.0
1212,JAVIER JULIA,5510130.0,27900.45,27900.45,0.0
1212,LA CAIXA 81270,5720700.0,-27900.45,0.0,27900.45
1213,LA CAIXA 81270,5720700.0,-8000.37,0.0,8000.37
1213,SILVIA COLLADO,5510150.0,8000.37,8000.37,0.0
1214,LA CAIXA 81270,5720700.0,-526469.0,0.0,526469.0
1214,LUCAFOUR,5510400.0,526469.0,526469.0,0.0
1215,FERNANDO SEBASTIAN,5510700.0,55800.9,55800.9,0.0
1215,LA CAIXA 81270,5720700.0,-55800.9,0.0,55800.9
1216,VICTOR MATA,5510200.0,55800.9,55800.9,0.0
1216,LA CAIXA 81270,5720700.0,-55800.9,0.0,55800.9
1217,LA CAIXA 81270,5720700.0,-55800.9,0.0,55800.9
1217,XAVIER ESCUDERO,5510100.0,55800.9,55800.9,0.0
1218,SERVICIOS BANCARIOS      ,6260000.0,1.2,1.2,0.0
1218,LA CAIXA 81270,5720700.0,-1.2,0.0,1.2
1219,LA CAIXA 81270,5720700.0,-58105.67,0.0,58105.67
1219,LUCAYA FORCADA. FRANCISCO JORGE,4100189.0,58105.67,58105.67,0.0
122,LA CAIXA 81270,5720700.0,-325.0,0.0,325.0
122,REMUNERAC.PENDIENTES PAGO,4650000.0,325.0,325.0,0.0
1220,REMUNERAC.PENDIENTES PAGO,4650000.0,325.0,325.0,0.0
1220,LA CAIXA 81270,5720700.0,-325.0,0.0,325.0
1221,SAFETY-DOC. S.L.,4000052.0,51.26,51.26,0.0
1221,LA CAIXA 81270,5720700.0,-51.26,0.0,51.26
1222,SIEMENS RENTING. S.A.,4000543.0,61.69,61.69,0.0
1222,LA CAIXA 81270,5720700.0,-61.69,0.0,61.69
1223,REMUNERAC.PENDIENTES PAGO,4650000.0,217843.27,217843.27,0.0
1223,LA CAIXA 81270,5720700.0,-217843.27,0.0,217843.27
1224,TELEFONICA DE ESPAÑA. S.A.U.,4000013.0,111.93,111.93,0.0
1224,LA CAIXA 81270,5720700.0,-111.93,0.0,111.93
1225,TELEFONICA DE ESPAÑA. S.A.U.,4000013.0,524.05,524.05,0.0
1225,LA CAIXA 81270,5720700.0,-524.05,0.0,524.05
1226,LA CAIXA 81270,5720700.0,-1238.77,0.0,1238.77
1226,ENDESA ENERGIA. S.A.,4000068.0,1238.77,1238.77,0.0
1227,MARTINEZ FERRANDO Y ASOC.,4000003.0,2904.0,2904.0,0.0
1227,LA CAIXA 81270,5720700.0,-2904.0,0.0,2904.0
1228,JUAN GONZALEZ PEDROL,4100436.0,26941.67,26941.67,0.0
1228,LA CAIXA 81270,5720700.0,-26941.67,0.0,26941.67
1229,GABINETE JURIDICO MF Y CA Abogados,4100024.0,650.84,650.84,0.0
1229,LA CAIXA 81270,5720700.0,-650.84,0.0,650.84
123,SERVICIOS BANCARIOS      ,6260000.0,0.2,0.2,0.0
123,LA CAIXA 81270,5720700.0,-0.2,0.0,0.2
1230,CARLOS TELLEZ ISLA,4100018.0,22973.27,22973.27,0.0
1230,LA CAIXA 81270,5720700.0,-22973.27,0.0,22973.27
1231,VICTOR MATA BATLLE,4100011.0,26973.27,26973.27,0.0
1231,LA CAIXA 81270,5720700.0,-26973.27,0.0,26973.27
1232,LA CAIXA 81270,5720700.0,-26973.27,0.0,26973.27
1232,XAVIER ESCUDERO RAFAS,4100009.0,26973.27,26973.27,0.0
1233,LA CAIXA 81270,5720700.0,-26973.27,0.0,26973.27
1233,ENRIQUE UGALDE REBOLLO,4100025.0,26973.27,26973.27,0.0
1234,LA CAIXA 81270,5720700.0,-2000.0,0.0,2000.0
1234,CARLOS TELLEZ ISLA,4100018.0,2000.0,2000.0,0.0
1235,LA CAIXA 81270,5720700.0,-26973.27,0.0,26973.27
1235,FERNANDO SEBASTIAN SANZ,4100016.0,26973.27,26973.27,0.0
1236,FRANCISCO BOADA ROS,4100366.0,25507.47,25507.47,0.0
1236,LA CAIXA 81270,5720700.0,-25507.47,0.0,25507.47
1237,LA CAIXA 81270,5720700.0,-25507.47,0.0,25507.47
1237,JAVIER JULIA CORUJO,4100365.0,25507.47,25507.47,0.0
1238,ENRIQUE SALAMERO LAORDEN,4100364.0,25507.47,25507.47,0.0
1238,LA CAIXA 81270,5720700.0,-25507.47,0.0,25507.47
1239,SERVICIOS BANCARIOS      ,6260000.0,0.2,0.2,0.0
1239,LA CAIXA 81270,5720700.0,-0.2,0.0,0.2
124,LA CAIXA 81270,5720700.0,-0.2,0.0,0.2
124,SERVICIOS BANCARIOS      ,6260000.0,0.2,0.2,0.0
1240,LA CAIXA 81270,5720700.0,-0.2,0.0,0.2
1240,SERVICIOS BANCARIOS      ,6260000.0,0.2,0.2,0.0
1241,LA CAIXA 81270,5720700.0,-0.2,0.0,0.2
1241,SERVICIOS BANCARIOS      ,6260000.0,0.2,0.2,0.0
1242,LA CAIXA 81270,5720700.0,-0.2,0.0,0.2
1242,SERVICIOS BANCARIOS      ,6260000.0,0.2,0.2,0.0
1243,LA CAIXA 81270,5720700.0,-0.2,0.0,0.2
1243,SERVICIOS BANCARIOS      ,6260000.0,0.2,0.2,0.0
1244,LA CAIXA 81270,5720700.0,-0.2,0.0,0.2
1244,SERVICIOS BANCARIOS      ,6260000.0,0.2,0.2,0.0
1245,SERVICIOS BANCARIOS      ,6260000.0,0.2,0.2,0.0
1245,LA CAIXA 81270,5720700.0,-0.2,0.0,0.2
1246,ORGAN.S.SOCIAL ACREEDORES,4760000.0,184.09,184.09,0.0
1246,LA CAIXA 81270,5720700.0,-184.09,0.0,184.09
1247,ORGAN.S.SOCIAL ACREEDORES,4760000.0,19262.37,19262.37,0.0
1247,LA CAIXA 81270,5720700.0,-19262.37,0.0,19262.37
1248,ORGAN.S.SOCIAL ACREEDORES,4760000.0,62746.57,62746.57,0.0
1248,LA CAIXA 81270,5720700.0,-62746.57,0.0,62746.57
1249,VISAS,5200001.0,6717.0,6717.0,0.0
1249,LA CAIXA 81270,5720700.0,-6717.0,0.0,6717.0
125,SERVICIOS BANCARIOS      ,6260000.0,0.2,0.2,0.0
125,LA CAIXA 81270,5720700.0,-0.2,0.0,0.2
1250,CULLIGAN WATER SPAIN. S.L.,4000417.0,65.68,65.68,0.0
1250,LA CAIXA 81270,5720700.0,-65.68,0.0,65.68
1251,EL TALLER DE LA LIMPIEZA. S.L.,4000072.0,2509.9,2509.9,0.0
1251,LA CAIXA 81270,5720700.0,-2509.9,0.0,2509.9
1252,LYRECO ESPAÑA..S.A.,4100111.0,859.51,859.51,0.0
1252,LA CAIXA 81270,5720700.0,-859.51,0.0,859.51
1253,LA CAIXA 81270,5720700.0,-5265.28,0.0,5265.28
1253,PRODWARE SPAIN,4000211.0,5265.28,5265.28,0.0
1254,OTROS INGRE.FINANC.(C.C.),7690000.0,-11059.69,0.0,11059.69
1254,LA CAIXA 81270,5720700.0,11059.69,11059.69,0.0
1255,LA CAIXA 81270,5720700.0,-2101.34,0.0,2101.34
1255,HDA.P.RETENC.Y PAGO A CTA,4730000.0,2101.34,2101.34,0.0
1256,LA CAIXA 81270,5720700.0,-3238.68,0.0,3238.68
1256,LA CAIXA 81270,5720700.0,-8.0,0.0,8.0
1256,TELEFONICA DE ESPAÑA. S.A.U.,4000013.0,3238.68,3238.68,0.0
1256,SERVICIOS BANCARIOS      ,6260000.0,8.0,8.0,0.0
1258,LA CAIXA 81270,5720700.0,-2.71,0.0,2.71
1258,TELEFONICA MOVILES ESPAÑA. S.A.,4000004.0,2.71,2.71,0.0
1259,LA CAIXA 81270,5720700.0,-579.68,0.0,579.68
1259,TELEFONICA MOVILES ESPAÑA. S.A.,4000004.0,579.68,579.68,0.0
126,LA CAIXA 81270,5720700.0,-0.2,0.0,0.2
126,SERVICIOS BANCARIOS      ,6260000.0,0.2,0.2,0.0
1260,SEGURCAIXA ADESLAS. S.A. DE SEGUROS Y REASEGUROS,4000113.0,596.59,596.59,0.0
1260,LA CAIXA 81270,5720700.0,-596.59,0.0,596.59
1261,JOSEL S.L.U.,4000187.0,121.0,121.0,0.0
1261,LA CAIXA 81270,5720700.0,-121.0,0.0,121.0
1262,LA CAIXA 81270,5720700.0,-121.0,0.0,121.0
1262,JOSEL S.L.U.,4000187.0,121.0,121.0,0.0
1263,LA CAIXA 81270,5720700.0,-121.0,0.0,121.0
1263,JOSEL S.L.U.,4000187.0,121.0,121.0,0.0
1267,JOSEL S.L.U.,4000187.0,186.87,186.87,0.0
1267,LA CAIXA 81270,5720700.0,-186.87,0.0,186.87
1268,JOSEL S.L.U.,4000187.0,186.87,186.87,0.0
1268,LA CAIXA 81270,5720700.0,-186.87,0.0,186.87
1269,JOSEL S.L.U.,4000187.0,186.87,186.87,0.0
1269,LA CAIXA 81270,5720700.0,-186.87,0.0,186.87
127,LA CAIXA 81270,5720700.0,-0.2,0.0,0.2
127,SERVICIOS BANCARIOS      ,6260000.0,0.2,0.2,0.0
1270,SERVICIOS BANCARIOS      ,6260000.0,8.86,8.86,0.0
1270,LA CAIXA 81270,5720700.0,-8.86,0.0,8.86
1271,REMUNERAC.PENDIENTES PAGO,4650000.0,1066.06,1066.06,0.0
1271,LA CAIXA 81270,5720700.0,-1066.06,0.0,1066.06
1272,CABIFY ESPAÑA. S.A.,4000217.0,503.59,503.59,0.0
1272,LA CAIXA 81270,5720700.0,-503.59,0.0,503.59
1273,PILLALOS TIAYDE. S.L.,4000619.0,3456.0,3456.0,0.0
1273,LA CAIXA 81270,5720700.0,-3456.0,0.0,3456.0
1274,LA CAIXA 81270,5720700.0,-6655.0,0.0,6655.0
1274,INFORMA D&B.  S.A.,4100171.0,6655.0,6655.0,0.0
1275,LA CAIXA 81270,5720700.0,-145.2,0.0,145.2
1275,PRODIGIOS VOLCAN. S.L.,4000635.0,145.2,145.2,0.0
1276,LA CAIXA 81270,5720700.0,-107.69,0.0,107.69
1276,FAINE BOADAS. S. L.,4100106.0,107.69,107.69,0.0
1277,LA CAIXA 81270,5720700.0,-70.41,0.0,70.41
1277,RAMS COURIER. S.L.,4000698.0,70.41,70.41,0.0
