num_asiento,fecha_cpu,num_documento,fecha_contable,fecha_documento,tipo_documento,num_referencia,texto_cabecera,nombre_cuenta,linea_item,indicador_dh,cuenta_mayor,area_negocio,clave_posicion,numero_cuenta,indicador_valor,importe_me,codigo_moneda,importe_debito,importe_credito,importe_neto
100,290124,8800048158,10124,311223,TD,,Maite Castro,PG/ SAN AGUSTIN S/N,,,,,,,,0.0,EUR,0.0,0.0,0.0
100,290124,8800048158,10124,311223,TD,,Maite Castro,48230 ELORRIO,,,,,,,,0.0,EUR,0.0,0.0,0.0
100,290124,8800048158,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,50,,,-27458.0,EUR,0.0,27458.0,-27458.0
101,290124,8800048159,10124,311223,TD,,Maite Castro,CaixaBank Payments & Cons,1,D,485001,,9,,,1003.39,EUR,1003.39,0.0,1003.39
"101,290124,8800048159,10124,311223,TD,,Maite Castro,""E.F.C. E.P., S.A.U."",,,,,,,,0.0,EUR,0.0,0.0,0.0"
"101,290124,8800048159,10124,311223,TD,,Maite Castro,""Avenida de Manoteras, 20"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
101,290124,8800048159,10124,311223,TD,,Maite Castro,28050 MADRID,,,,,,,,0.0,EUR,0.0,0.0,0.0
101,290124,8800048159,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,50,,,-1003.39,EUR,0.0,1003.39,-1003.39
102,290124,8800048160,10124,311223,TD,,Maite Castro,CPUdte,,,Reference No.,,,,,0.0,EUR,0.0,0.0,0.0
102,290124,8800048160,10124,311223,TD,,Maite Castro,Account Name..............,LIt,A,G/L,BA,PK,,VA,0.0,Curr,0.0,0.0,0.0
102,290124,8800048160,10124,311223,TD,,Maite Castro,UNICAJA BANCO S.A.,1,D,430900,,19,,,-6149.16,EUR,0.0,6149.16,-6149.16
102,290124,8800048160,10124,311223,TD,,Maite Castro,Avda. Andalucía 10-12,,,,,,,,0.0,EUR,0.0,0.0,0.0
102,290124,8800048160,10124,311223,TD,,Maite Castro,29007 MALAGA,,,,,,,,0.0,EUR,0.0,0.0,0.0
102,290124,8800048160,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,6149.16,EUR,6149.16,0.0,6149.16
103,290124,8800048161,10124,311223,TD,,Maite Castro,Informàtica Crèdit Andorr,1,D,430903,,19,,,-23075.75,EUR,0.0,23075.75,-23075.75
"103,290124,8800048161,10124,311223,TD,,Maite Castro,""c/ Isidre Valls, s-n"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
103,290124,8800048161,10124,311223,TD,,Maite Castro,AD600 Sant Julià de Lòria,,,,,,,,0.0,EUR,0.0,0.0,0.0
103,290124,8800048161,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,23075.75,EUR,23075.75,0.0,23075.75
"104,290124,8800048162,10124,311223,TD,,Maite Castro,""CEPSA COMERCIAL PETRÓLEO,"",1,D,430900,,19,,,-49986.23,EUR,0.0,49986.23,-49986.23"
"104,290124,8800048162,10124,311223,TD,,Maite Castro,""Paseo De La Castellana,259 A TORRE"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
104,290124,8800048162,10124,311223,TD,,Maite Castro,28046 MADRID,,,,,,,,0.0,EUR,0.0,0.0,0.0
104,290124,8800048162,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,49986.23,EUR,49986.23,0.0,49986.23
105,290124,8800048163,10124,311223,TD,,Maite Castro,EVIDEN AG,1,D,485000,,9,,,32480.8,EUR,32480.8,0.0,32480.8
"105,290124,8800048163,10124,311223,TD,,Maite Castro,""Freilagerstrasse, 28"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
105,290124,8800048163,10124,311223,TD,,Maite Castro,8047 Zürich,,,,,,,,0.0,EUR,0.0,0.0,0.0
105,290124,8800048163,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,50,,,-32480.8,EUR,0.0,32480.8,-32480.8
106,290124,8800048164,10124,311223,TD,,Maite Castro,EVIDEN AG,1,D,485000,,9,,,3562.73,EUR,3562.73,0.0,3562.73
"106,290124,8800048164,10124,311223,TD,,Maite Castro,""Freilagerstrasse, 28"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
106,290124,8800048164,10124,311223,TD,,Maite Castro,8047 Zürich,,,,,,,,0.0,EUR,0.0,0.0,0.0
106,290124,8800048164,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,50,,,-3562.73,EUR,0.0,3562.73,-3562.73
107,290124,8800048165,10124,311223,TD,,Maite Castro,EVIDEN AG,1,D,430900,,19,,,-3547.36,EUR,0.0,3547.36,-3547.36
"107,290124,8800048165,10124,311223,TD,,Maite Castro,""Freilagerstrasse, 28"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
107,290124,8800048165,10124,311223,TD,,Maite Castro,8047 Zürich,,,,,,,,0.0,EUR,0.0,0.0,0.0
107,290124,8800048165,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,3547.36,EUR,3547.36,0.0,3547.36
108,290124,8800048166,10124,311223,TD,,Maite Castro,SABADELL CONSUMER FINANCE,1,D,430900,,19,,,-911037.28,EUR,0.0,911037.28,-911037.28
108,290124,8800048166,10124,311223,TD,,Maite Castro,PLAZA CATALUNYA 1,,,,,,,,0.0,EUR,0.0,0.0,0.0
108,290124,8800048166,10124,311223,TD,,Maite Castro,8201 SABADELL,,,,,,,,0.0,EUR,0.0,0.0,0.0
108,290124,8800048166,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,911037.28,EUR,911037.28,0.0,911037.28
109,290124,8800048167,10124,311223,TD,,Maite Castro,SABADELL CONSUMER FINANCE,1,D,430900,,19,,,-47292.29,EUR,0.0,47292.29,-47292.29
109,290124,8800048167,10124,311223,TD,,Maite Castro,PLAZA CATALUNYA 1,,,,,,,,0.0,EUR,0.0,0.0,0.0
109,290124,8800048167,10124,311223,TD,,Maite Castro,8201 SABADELL,,,,,,,,0.0,EUR,0.0,0.0,0.0
109,290124,8800048167,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,47292.29,EUR,47292.29,0.0,47292.29
110,290124,8800048168,10124,311223,TD,,Maite Castro,SABADELL CONSUMER FINANCE,1,D,430900,,19,,,-15018.47,EUR,0.0,15018.47,-15018.47
110,290124,8800048168,10124,311223,TD,,Maite Castro,PLAZA CATALUNYA 1,,,,,,,,0.0,EUR,0.0,0.0,0.0
110,290124,8800048168,10124,311223,TD,,Maite Castro,8201 SABADELL,,,,,,,,0.0,EUR,0.0,0.0,0.0
110,290124,8800048168,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,15018.47,EUR,15018.47,0.0,15018.47
111,290124,8800048169,10124,311223,TD,,Maite Castro,SABADELL CONSUMER FINANCE,1,D,430900,,19,,,-1689.04,EUR,0.0,1689.04,-1689.04
111,290124,8800048169,10124,311223,TD,,Maite Castro,CPUdte,,,Reference No.,,,,,0.0,EUR,0.0,0.0,0.0
111,290124,8800048169,10124,311223,TD,,Maite Castro,Account Name..............,LIt,A,G/L,BA,PK,,VA,0.0,Curr,0.0,0.0,0.0
111,290124,8800048169,10124,311223,TD,,Maite Castro,PLAZA CATALUNYA 1,,,,,,,,0.0,EUR,0.0,0.0,0.0
111,290124,8800048169,10124,311223,TD,,Maite Castro,8201 SABADELL,,,,,,,,0.0,EUR,0.0,0.0,0.0
111,290124,8800048169,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,1689.04,EUR,1689.04,0.0,1689.04
112,290124,8800048170,10124,311223,TD,,Maite Castro,Informàtica Crèdit Andorr,1,D,430903,,19,,,-22849.14,EUR,0.0,22849.14,-22849.14
"112,290124,8800048170,10124,311223,TD,,Maite Castro,""c/ Isidre Valls, s-n"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
112,290124,8800048170,10124,311223,TD,,Maite Castro,AD600 Sant Julià de Lòria,,,,,,,,0.0,EUR,0.0,0.0,0.0
112,290124,8800048170,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,22849.14,EUR,22849.14,0.0,22849.14
"113,290124,8800048171,10124,311223,TD,,Maite Castro,""Mora Banc Grup, S.A."",1,D,430903,,19,,,-33275.77,EUR,0.0,33275.77,-33275.77"
113,290124,8800048171,10124,311223,TD,,Maite Castro,Avinguda Meritxell 96,,,,,,,,0.0,EUR,0.0,0.0,0.0
113,290124,8800048171,10124,311223,TD,,Maite Castro,AD500 Andorra la Vella,,,,,,,,0.0,EUR,0.0,0.0,0.0
113,290124,8800048171,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,33275.77,EUR,33275.77,0.0,33275.77
114,290124,8800048172,10124,311223,TD,,Maite Castro,IBERCAJA BANCO S.A.,1,D,430903,,19,,,-7949.77,EUR,0.0,7949.77,-7949.77
114,290124,8800048172,10124,311223,TD,,Maite Castro,PLAZA BASILIO PARAISO 2,,,,,,,,0.0,EUR,0.0,0.0,0.0
114,290124,8800048172,10124,311223,TD,,Maite Castro,50008 ZARAGOZA,,,,,,,,0.0,EUR,0.0,0.0,0.0
114,290124,8800048172,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,7949.77,EUR,7949.77,0.0,7949.77
115,290124,8800048173,10124,311223,TD,,Maite Castro,CETELEM SERVICIOS INFORMA,1,D,485000,,9,,,1320.0,EUR,1320.0,0.0,1320.0
115,290124,8800048173,10124,311223,TD,,Maite Castro,PASEO DE LOS MELANCÓLICOS 14 A,,,,,,,,0.0,EUR,0.0,0.0,0.0
115,290124,8800048173,10124,311223,TD,,Maite Castro,28005 MADRID,,,,,,,,0.0,EUR,0.0,0.0,0.0
115,290124,8800048173,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,50,,,-1320.0,EUR,0.0,1320.0,-1320.0
116,290124,8800048174,10124,311223,TD,,Maite Castro,REPSOL COMERCIAL DE PROD,1,D,430900,,19,,,-255135.25,EUR,0.0,255135.25,-255135.25
116,290124,8800048174,10124,311223,TD,,Maite Castro,PETROLIFEROS,,,,,,,,0.0,EUR,0.0,0.0,0.0
116,290124,8800048174,10124,311223,TD,,Maite Castro,Calle Méndez Álvaro 44,,,,,,,,0.0,EUR,0.0,0.0,0.0
116,290124,8800048174,10124,311223,TD,,Maite Castro,28045 MADRID,,,,,,,,0.0,EUR,0.0,0.0,0.0
116,290124,8800048174,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,255135.25,EUR,255135.25,0.0,255135.25
117,290124,8800048175,10124,311223,TD,,Maite Castro,REPSOL COMERCIAL DE PROD,1,D,430900,,19,,,-16350.0,EUR,0.0,16350.0,-16350.0
117,290124,8800048175,10124,311223,TD,,Maite Castro,PETROLIFEROS,,,,,,,,0.0,EUR,0.0,0.0,0.0
117,290124,8800048175,10124,311223,TD,,Maite Castro,Calle Méndez Álvaro 44,,,,,,,,0.0,EUR,0.0,0.0,0.0
117,290124,8800048175,10124,311223,TD,,Maite Castro,28045 MADRID,,,,,,,,0.0,EUR,0.0,0.0,0.0
117,290124,8800048175,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,16350.0,EUR,16350.0,0.0,16350.0
118,290124,8800048176,10124,311223,TD,,Maite Castro,SABADELL CONSUMER FINANCE,1,D,485000,,9,,,165287.48,EUR,165287.48,0.0,165287.48
118,290124,8800048176,10124,311223,TD,,Maite Castro,PLAZA CATALUNYA 1,,,,,,,,0.0,EUR,0.0,0.0,0.0
118,290124,8800048176,10124,311223,TD,,Maite Castro,8201 SABADELL,,,,,,,,0.0,EUR,0.0,0.0,0.0
118,290124,8800048176,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,50,,,-165287.48,EUR,0.0,165287.48,-165287.48
119,290124,8800048177,10124,311223,TD,,Maite Castro,COMISSION EUROPEAN COMMUN,1,D,485001,,9,,,402522.84,EUR,402522.84,0.0,402522.84
119,290124,8800048177,10124,311223,TD,,Maite Castro,F67075,,,,,,,,0.0,EUR,0.0,0.0,0.0
119,290124,8800048177,10124,311223,TD,,Maite Castro,COUNCIL OF EUROPE (STRAS,,,,,,,,0.0,EUR,0.0,0.0,0.0
119,290124,8800048177,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,50,,,-402522.84,EUR,0.0,402522.84,-402522.84
120,290124,8800048178,10124,311223,TD,,Maite Castro,CPUdte,,,Reference No.,,,,,0.0,EUR,0.0,0.0,0.0
120,290124,8800048178,10124,311223,TD,,Maite Castro,Account Name..............,LIt,A,G/L,BA,PK,,VA,0.0,Curr,0.0,0.0,0.0
120,290124,8800048178,10124,311223,TD,,Maite Castro,CONDIS SUPERMERCATS  S A,1,D,485000,,9,,,5680.0,EUR,5680.0,0.0,5680.0
120,290124,8800048178,10124,311223,TD,,Maite Castro,C/ DEL MIG 72,,,,,,,,0.0,EUR,0.0,0.0,0.0
120,290124,8800048178,10124,311223,TD,,Maite Castro,08110 MONCADA,,,,,,,,0.0,EUR,0.0,0.0,0.0
120,290124,8800048178,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,50,,,-5680.0,EUR,0.0,5680.0,-5680.0
121,290124,8800048179,10124,311223,TD,,Maite Castro,EROSKI S COOP,1,D,430900,,19,,,-11884.6,EUR,0.0,11884.6,-11884.6
121,290124,8800048179,10124,311223,TD,,Maite Castro,PG/ SAN AGUSTIN S/N,,,,,,,,0.0,EUR,0.0,0.0,0.0
121,290124,8800048179,10124,311223,TD,,Maite Castro,48230 ELORRIO,,,,,,,,0.0,EUR,0.0,0.0,0.0
121,290124,8800048179,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,11884.6,EUR,11884.6,0.0,11884.6
122,290124,8800048180,10124,311223,TD,,Maite Castro,EROSKI S COOP,1,D,430900,,19,,,-7461.0,EUR,0.0,7461.0,-7461.0
122,290124,8800048180,10124,311223,TD,,Maite Castro,PG/ SAN AGUSTIN S/N,,,,,,,,0.0,EUR,0.0,0.0,0.0
122,290124,8800048180,10124,311223,TD,,Maite Castro,48230 ELORRIO,,,,,,,,0.0,EUR,0.0,0.0,0.0
122,290124,8800048180,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,7461.0,EUR,7461.0,0.0,7461.0
123,290124,8800048181,10124,311223,TD,,Maite Castro,EROSKI S COOP,1,D,430900,,19,,,-54238.0,EUR,0.0,54238.0,-54238.0
123,290124,8800048181,10124,311223,TD,,Maite Castro,PG/ SAN AGUSTIN S/N,,,,,,,,0.0,EUR,0.0,0.0,0.0
123,290124,8800048181,10124,311223,TD,,Maite Castro,48230 ELORRIO,,,,,,,,0.0,EUR,0.0,0.0,0.0
123,290124,8800048181,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,54238.0,EUR,54238.0,0.0,54238.0
124,290124,8800048182,10124,311223,TD,,Maite Castro,EVIDEN AG,1,D,430900,,19,,,-12275.99,EUR,0.0,12275.99,-12275.99
"124,290124,8800048182,10124,311223,TD,,Maite Castro,""Freilagerstrasse, 28"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
124,290124,8800048182,10124,311223,TD,,Maite Castro,8047 Zürich,,,,,,,,0.0,EUR,0.0,0.0,0.0
124,290124,8800048182,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,12275.99,EUR,12275.99,0.0,12275.99
125,290124,8800048183,10124,311223,TD,,Maite Castro,Atos IT Solutions and Ser,1,D,430903,,19,,,-17382.68,EUR,0.0,17382.68,-17382.68
125,290124,8800048183,10124,311223,TD,,Maite Castro,Calle Albarracin 25,,,,,,,,0.0,EUR,0.0,0.0,0.0
125,290124,8800048183,10124,311223,TD,,Maite Castro,28037 MADRID,,,,,,,,0.0,EUR,0.0,0.0,0.0
125,290124,8800048183,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,17382.68,EUR,17382.68,0.0,17382.68
126,290124,8800048184,10124,311223,TD,,Maite Castro,EROSKI S COOP,1,D,430900,,19,,,-81219.0,EUR,0.0,81219.0,-81219.0
126,290124,8800048184,10124,311223,TD,,Maite Castro,PG/ SAN AGUSTIN S/N,,,,,,,,0.0,EUR,0.0,0.0,0.0
126,290124,8800048184,10124,311223,TD,,Maite Castro,48230 ELORRIO,,,,,,,,0.0,EUR,0.0,0.0,0.0
126,290124,8800048184,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,40,,,81219.0,EUR,81219.0,0.0,81219.0
127,290124,8800048185,10124,311223,TD,,Maite Castro,BANCA PUEYO S.A.,1,D,485001,,9,,,1498.0,EUR,1498.0,0.0,1498.0
127,290124,8800048185,10124,311223,TD,,Maite Castro,C/ RAMÓN Y CAJAL 1,,,,,,,,0.0,EUR,0.0,0.0,0.0
127,290124,8800048185,10124,311223,TD,,Maite Castro,06700 Villanueva de la Serena,,,,,,,,0.0,EUR,0.0,0.0,0.0
127,290124,8800048185,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,50,,,-1498.0,EUR,0.0,1498.0,-1498.0
128,290124,8800048186,10124,311223,TD,,Maite Castro,EVIDEN AG,1,D,485001,,9,,,68125.0,EUR,68125.0,0.0,68125.0
"128,290124,8800048186,10124,311223,TD,,Maite Castro,""Freilagerstrasse, 28"",,,,,,,,0.0,EUR,0.0,0.0,0.0"
128,290124,8800048186,10124,311223,TD,,Maite Castro,8047 Zürich,,,,,,,,0.0,EUR,0.0,0.0,0.0
128,290124,8800048186,10124,311223,TD,,Maite Castro,Prest.Servicios.WIP,2,S,705100,,50,,,-68125.0,EUR,0.0,68125.0,-68125.0
