Soc.,Cta.alt.,N� doc.,Ce.coste,A�o,Period,Clase doc.,Lib.mayor,D/H,Cliente,CT,BP,VP,Doc.comp.,Importe ML,Mon.,Importe,Importe,Mon.,Importe ML,Mon.,Mon.,FechaEntr,Cantidad,UMB,Nombre del usuario
0B62,410000,1900000159,,2024,5,KR,401100,H,,31,,,2000000172,-87.50,EUR,-87.50,87.50,EUR,87.50,EUR,EUR,08/05/2024,0.000,,WF-BATCH
0B62,410000,1900000161,,2024,5,KR,401100,H,,31,,,2000000172,-100.00,EUR,-100.00,100.00,EUR,100.00,EUR,EUR,08/05/2024,0.000,,WF-BATCH
0B62,410000,1900000163,,2024,5,KR,401100,H,,31,,,2000000190,-93.974.00,EUR,-93.974.00,93.974.00,EUR,93.974.00,EUR,EUR,20/05/2024,0.000,,WF-BATCH
0B62,410000,1900000165,,2024,5,KR,401100,H,,31,,,100001042,-344.42,EUR,-344.42,344.42,EUR,344.42,EUR,EUR,23/05/2024,0.000,,WF-BATCH
0B62,410000,1900000169,,2024,6,KR,401100,H,,31,,,2000000212,-119.743.55,EUR,-119.743.55,119.743.55,EUR,119.743.55,EUR,EUR,26/06/2024,0.000,,WF-BATCH
0B62,410000,1900000170,,2024,7,KR,401100,H,,31,,,100001043,-416.04,EUR,-416.04,416.04,EUR,416.04,EUR,EUR,23/07/2024,0.000,,WF-BATCH
0B62,410000,1900000171,,2024,7,KR,401100,H,,31,,,100001043,-435.46,EUR,-435.46,435.46,EUR,435.46,EUR,EUR,23/07/2024,0.000,,WF-BATCH
0B62,410000,1900000172,,2024,7,KR,401100,H,,31,,,2000000234,-125.451.59,EUR,-125.451.59,125.451.59,EUR,125.451.59,EUR,EUR,24/07/2024,0.000,,WF-BATCH
0B62,410000,1900000173,,2024,8,KR,401100,H,,31,,,2000000259,-107.384.30,EUR,-107.384.30,107.384.30,EUR,107.384.30,EUR,EUR,12/08/2024,0.000,,WF-BATCH
0B62,410000,1900000174,,2024,8,KR,401100,H,,31,,,100001043,-386.27,EUR,-386.27,386.27,EUR,386.27,EUR,EUR,23/08/2024,0.000,,WF-BATCH
0B62,410000,1900000175,,2024,9,KR,401100,H,,31,,,2000000273,-96.349.45,EUR,-96.349.45,96.349.45,EUR,96.349.45,EUR,EUR,18/09/2024,0.000,,WF-BATCH
0B62,410000,1900000176,,2024,9,KR,401100,H,,31,,,100001044,-343.51,EUR,-343.51,343.51,EUR,343.51,EUR,EUR,24/09/2024,0.000,,WF-BATCH
0B62,410000,1900000177,,2024,10,KR,401100,H,,31,,,2000000283,-112.309.73,EUR,-112.309.73,112.309.73,EUR,112.309.73,EUR,EUR,08/10/2024,0.000,,WF-BATCH
0B62,410000,1900000178,,2024,10,KR,401100,H,,31,,,,-380.93,EUR,-380.93,380.93,EUR,380.93,EUR,EUR,21/10/2024,0.000,,WF-BATCH
0B62,410000,1900000179,,2024,11,KR,401100,H,,31,,,2000000314,-124.758.11,EUR,-124.758.11,124.758.11,EUR,124.758.11,EUR,EUR,19/11/2024,0.000,,WF-BATCH
0B62,410000,1900000180,,2024,11,KR,401100,H,,31,,,,-451.96,EUR,-451.96,451.96,EUR,451.96,EUR,EUR,22/11/2024,0.000,,WF-BATCH
0B62,410000,1900000181,,2024,12,KR,401100,H,,31,,,2000000373,-114.324.28,EUR,-114.324.28,114.324.28,EUR,114.324.28,EUR,EUR,10/12/2024,0.000,,WF-BATCH
0B62,410000,1900000182,,2024,12,KR,401100,H,,31,,,,-397.93,EUR,-397.93,397.93,EUR,397.93,EUR,EUR,23/12/2024,0.000,,WF-BATCH
0B62,410000,2000000055,,2024,1,ZP,401100,S,,25,,N,2000000055,23.96,EUR,23.96,23.96,EUR,23.96,EUR,EUR,05/01/2024,0.000,,W120739
0B62,410000,2000000056,,2024,1,ZP,401100,S,,25,,N,2000000056,41.52,EUR,41.52,41.52,EUR,41.52,EUR,EUR,05/01/2024,0.000,,W120739
0B62,410000,2000000060,,2024,1,ZP,401100,S,,25,,,2000000071,227.471.75,EUR,227.471.75,227.471.75,EUR,227.471.75,EUR,EUR,08/01/2024,0.000,,W120739
0B62,410000,2000000062,,2024,1,ZP,401100,S,,25,,N,2000000062,6.656.95,EUR,6.656.95,6.656.95,EUR,6.656.95,EUR,EUR,10/01/2024,0.000,,W120739
0B62,410000,2000000065,,2024,1,ZP,401100,S,,25,,,2000000069,5.788.20,EUR,5.788.20,5.788.20,EUR,5.788.20,EUR,EUR,12/01/2024,0.000,,W120739
0B62,410000,2000000069,,2024,1,ZP,401100,H,,35,,,2000000069,-5.788.20,EUR,-5.788.20,5.788.20,EUR,5.788.20,EUR,EUR,18/01/2024,0.000,,W120739
0B62,410000,2000000071,,2024,1,ZP,401100,H,,35,,,2000000071,-227.471.75,EUR,-227.471.75,227.471.75,EUR,227.471.75,EUR,EUR,18/01/2024,0.000,,W120739
0B62,410000,2000000074,,2024,1,ZP,401100,S,,25,,N,2000000074,430.00,EUR,430.00,430.00,EUR,430.00,EUR,EUR,19/01/2024,0.000,,W120739
0B62,410000,2000000075,,2024,1,ZP,401100,S,,25,,N,2000000075,5.788.20,EUR,5.788.20,5.788.20,EUR,5.788.20,EUR,EUR,19/01/2024,0.000,,W120739
0B62,410000,2000000079,,2024,1,ZP,401100,S,,25,,N,2000000079,929.88,EUR,929.88,929.88,EUR,929.88,EUR,EUR,26/01/2024,0.000,,W120739
0B62,410000,2000000081,,2024,2,ZP,401100,S,,25,,N,2000000081,102.940.21,EUR,102.940.21,102.940.21,EUR,102.940.21,EUR,EUR,01/02/2024,0.000,,W120739
0B62,410000,2000000083,,2024,2,ZP,401100,S,,25,,N,2000000083,460.00,EUR,460.00,460.00,EUR,460.00,EUR,EUR,01/02/2024,0.000,,W120739
0B62,410000,2000000088,,2024,2,ZP,401100,S,,25,,N,2000000088,929.88,EUR,929.88,929.88,EUR,929.88,EUR,EUR,09/02/2024,0.000,,W120739
0B62,410000,2000000089,,2024,2,ZP,401100,S,,25,,N,2000000089,2.238.60,EUR,2.238.60,2.238.60,EUR,2.238.60,EUR,EUR,09/02/2024,0.000,,W120739
0B62,410000,2000000090,,2024,2,ZP,401100,S,,25,,N,2000000090,741.50,EUR,741.50,741.50,EUR,741.50,EUR,EUR,09/02/2024,0.000,,W120739
0B62,410000,2000000092,,2024,2,ZP,401100,S,,25,,N,2000000092,481.28,EUR,481.28,481.28,EUR,481.28,EUR,EUR,16/02/2024,0.000,,W120739
0B62,410000,2000000094,,2024,2,ZP,401100,S,,25,,,2000000101,870.00,EUR,870.00,870.00,EUR,870.00,EUR,EUR,21/02/2024,0.000,,W120732
0B62,410000,2000000101,,2024,2,ZP,401100,H,,35,,,2000000101,-870.00,EUR,-870.00,870.00,EUR,870.00,EUR,EUR,28/02/2024,0.000,,W120739
0B62,410000,2000000104,,2024,3,ZP,401100,S,,25,,N,2000000104,254.97,EUR,254.97,254.97,EUR,254.97,EUR,EUR,01/03/2024,0.000,,W120739
0B62,410000,2000000107,,2024,3,ZP,401100,S,,25,,N,2000000107,870.00,EUR,870.00,870.00,EUR,870.00,EUR,EUR,01/03/2024,0.000,,W120739
0B62,410000,2000000111,,2024,3,ZP,401100,S,,25,,N,2000000111,21.751.96,EUR,21.751.96,21.751.96,EUR,21.751.96,EUR,EUR,05/03/2024,0.000,,W120739
0B62,410000,2000000124,,2024,3,ZP,401100,S,,25,,N,2000000124,385.00,EUR,385.00,385.00,EUR,385.00,EUR,EUR,22/03/2024,0.000,,W120739
0B62,410000,2000000126,,2024,3,ZP,401100,S,,25,,N,2000000126,2.214.00,EUR,2.214.00,2.214.00,EUR,2.214.00,EUR,EUR,22/03/2024,0.000,,W120739
0B62,410000,2000000131,,2024,4,ZP,401100,S,,25,,,2000000133,807.50,EUR,807.50,807.50,EUR,807.50,EUR,EUR,02/04/2024,0.000,,W120739
0B62,410000,2000000133,,2024,4,ZP,401100,H,,35,,,2000000133,-807.50,EUR,-807.50,807.50,EUR,807.50,EUR,EUR,04/04/2024,0.000,,W106151
0B62,410000,2000000135,,2024,4,ZP,401100,S,,25,,N,2000000135,807.50,EUR,807.50,807.50,EUR,807.50,EUR,EUR,04/04/2024,0.000,,W120739
0B62,410000,2000000140,,2024,4,ZP,401100,S,,25,,N,2000000140,1.953.24,EUR,1.953.24,1.953.24,EUR,1.953.24,EUR,EUR,05/04/2024,0.000,,W120739
0B62,410000,2000000141,,2024,4,ZP,401100,S,,25,,N,2000000141,181.968.24,EUR,181.968.24,181.968.24,EUR,181.968.24,EUR,EUR,05/04/2024,0.000,,W120739
0B62,410000,2000000142,,2024,4,ZP,401100,S,,25,,N,2000000142,14.647.80,EUR,14.647.80,14.647.80,EUR,14.647.80,EUR,EUR,05/04/2024,0.000,,W120739
0B62,410000,2000000143,,2024,4,ZP,401100,S,,25,,N,2000000143,2.214.00,EUR,2.214.00,2.214.00,EUR,2.214.00,EUR,EUR,05/04/2024,0.000,,W120739
0B62,410000,2000000144,,2024,4,ZP,401100,S,,25,,N,2000000144,30.00,EUR,30.00,30.00,EUR,30.00,EUR,EUR,05/04/2024,0.000,,W120739
0B62,410000,2000000151,,2024,4,ZP,401100,S,,25,,N,2000000151,8.066.44,EUR,8.066.44,8.066.44,EUR,8.066.44,EUR,EUR,18/04/2024,0.000,,W120739
0B62,410000,2000000156,,2024,4,ZP,401100,S,,25,,,2000000163,320.00,EUR,320.00,320.00,EUR,320.00,EUR,EUR,25/04/2024,0.000,,W120739
0B62,410000,2000000159,,2024,4,ZP,401100,S,,25,,,2000000166,976.62,EUR,976.62,976.62,EUR,976.62,EUR,EUR,25/04/2024,0.000,,W120739
0B62,410000,2000000160,,2024,4,ZP,401100,S,,25,,,2000000167,51.66,EUR,51.66,51.66,EUR,51.66,EUR,EUR,25/04/2024,0.000,,W120739
0B62,410000,2000000161,,2024,4,ZP,401100,S,,25,,,2000000168,102.317.46,EUR,102.317.46,102.317.46,EUR,102.317.46,EUR,EUR,25/04/2024,0.000,,W120739
0B62,410000,2000000163,,2024,4,ZP,401100,H,,35,,,2000000163,-320.00,EUR,-320.00,320.00,EUR,320.00,EUR,EUR,30/04/2024,0.000,,W120739
0B62,410000,2000000166,,2024,4,ZP,401100,H,,35,,,2000000166,-976.62,EUR,-976.62,976.62,EUR,976.62,EUR,EUR,30/04/2024,0.000,,W120739
0B62,410000,2000000167,,2024,4,ZP,401100,H,,35,,,2000000167,-51.66,EUR,-51.66,51.66,EUR,51.66,EUR,EUR,30/04/2024,0.000,,W120739
0B62,410000,2000000168,,2024,4,ZP,401100,H,,35,,,2000000168,-102.317.46,EUR,-102.317.46,102.317.46,EUR,102.317.46,EUR,EUR,30/04/2024,0.000,,W120739
0B62,410000,2000000170,,2024,5,ZP,401100,S,,25,,N,2000000170,320.00,EUR,320.00,320.00,EUR,320.00,EUR,EUR,07/05/2024,0.000,,W120739
0B62,410000,2000000172,,2024,5,ZP,401100,S,,25,,N,2000000172,187.50,EUR,187.50,187.50,EUR,187.50,EUR,EUR,10/05/2024,0.000,,W120739
0B62,410000,2000000176,,2024,5,ZP,401100,S,,25,,N,2000000176,976.62,EUR,976.62,976.62,EUR,976.62,EUR,EUR,10/05/2024,0.000,,W120739
0B62,410000,2000000177,,2024,5,ZP,401100,S,,25,,N,2000000177,179.70,EUR,179.70,179.70,EUR,179.70,EUR,EUR,10/05/2024,0.000,,W120739
0B62,410000,2000000178,,2024,5,ZP,401100,S,,25,,N,2000000178,81.66,EUR,81.66,81.66,EUR,81.66,EUR,EUR,10/05/2024,0.000,,W120739
0B62,410000,2000000180,,2024,5,ZP,401100,S,,25,,N,2000000180,9.743.36,EUR,9.743.36,9.743.36,EUR,9.743.36,EUR,EUR,16/05/2024,0.000,,W120739
0B62,410000,2000000183,,2024,5,ZP,401100,S,,25,,N,2000000183,171.02,EUR,171.02,171.02,EUR,171.02,EUR,EUR,16/05/2024,0.000,,W120739
0B62,410000,2000000190,,2024,5,ZP,401100,S,,25,,N,2000000190,195.455.00,EUR,195.455.00,195.455.00,EUR,195.455.00,EUR,EUR,28/05/2024,0.000,,W120739
0B62,410000,2000000191,,2024,5,ZP,401100,S,,25,,,2000000193,976.62,EUR,976.62,976.62,EUR,976.62,EUR,EUR,30/05/2024,0.000,,W120739
0B62,410000,2000000192,,2024,5,ZP,401100,S,,25,,,2000000194,2.214.25,EUR,2.214.25,2.214.25,EUR,2.214.25,EUR,EUR,30/05/2024,0.000,,W120739
0B62,410000,2000000193,,2024,5,ZP,401100,H,,35,,,2000000193,-976.62,EUR,-976.62,976.62,EUR,976.62,EUR,EUR,03/06/2024,0.000,,W120739
0B62,410000,2000000194,,2024,5,ZP,401100,H,,35,,,2000000194,-2.214.25,EUR,-2.214.25,2.214.25,EUR,2.214.25,EUR,EUR,03/06/2024,0.000,,W120739
0B62,410000,2000000195,,2024,6,ZP,401100,S,,25,,N,2000000195,976.62,EUR,976.62,976.62,EUR,976.62,EUR,EUR,03/06/2024,0.000,,W120739
0B62,410000,2000000196,,2024,6,ZP,401100,S,,25,,N,2000000196,2.214.25,EUR,2.214.25,2.214.25,EUR,2.214.25,EUR,EUR,03/06/2024,0.000,,W120739
0B62,410000,2000000201,,2024,6,ZP,401100,S,,25,,,2000000203,938.93,EUR,938.93,938.93,EUR,938.93,EUR,EUR,13/06/2024,0.000,,W120739
0B62,410000,2000000202,,2024,6,ZP,401100,S,,25,,,2000000204,2.214.12,EUR,2.214.12,2.214.12,EUR,2.214.12,EUR,EUR,13/06/2024,0.000,,W120739
0B62,410000,2000000203,,2024,6,ZP,401100,H,,35,,,2000000203,-938.93,EUR,-938.93,938.93,EUR,938.93,EUR,EUR,14/06/2024,0.000,,W120739
0B62,410000,2000000204,,2024,6,ZP,401100,H,,35,,,2000000204,-2.214.12,EUR,-2.214.12,2.214.12,EUR,2.214.12,EUR,EUR,14/06/2024,0.000,,W120739
0B62,410000,2000000205,,2024,6,ZP,401100,S,,25,,N,2000000205,938.93,EUR,938.93,938.93,EUR,938.93,EUR,EUR,14/06/2024,0.000,,W120739
0B62,410000,2000000206,,2024,6,ZP,401100,S,,25,,N,2000000206,2.214.12,EUR,2.214.12,2.214.12,EUR,2.214.12,EUR,EUR,14/06/2024,0.000,,W120739
0B62,410000,2000000211,,2024,6,ZP,401100,S,,25,,N,2000000211,976.62,EUR,976.62,976.62,EUR,976.62,EUR,EUR,27/06/2024,0.000,,W120739
0B62,410000,2000000212,,2024,7,ZP,401100,S,,25,,N,2000000212,118.733.18,EUR,118.733.18,118.733.18,EUR,118.733.18,EUR,EUR,02/07/2024,0.000,,W120732
0B62,410000,2000000214,,2024,7,ZP,401100,S,,25,,N,2000000214,161.74,EUR,161.74,161.74,EUR,161.74,EUR,EUR,10/07/2024,0.000,,W120739
0B62,410000,2000000215,,2024,7,ZP,401100,S,,25,,N,2000000215,2.429.97,EUR,2.429.97,2.429.97,EUR,2.429.97,EUR,EUR,10/07/2024,0.000,,W120739
0B62,410000,2000000216,,2024,7,ZP,401100,S,,25,,N,2000000216,870.00,EUR,870.00,870.00,EUR,870.00,EUR,EUR,10/07/2024,0.000,,W120739
0B62,410000,2000000218,,2024,7,ZP,401100,S,,25,,,2000000224,157.08,EUR,157.08,157.08,EUR,157.08,EUR,EUR,26/07/2024,0.000,,W120739
0B62,410000,2000000221,,2024,7,ZP,401100,S,,25,,,2000000227,2.214.12,EUR,2.214.12,2.214.12,EUR,2.214.12,EUR,EUR,26/07/2024,0.000,,W120739
0B62,410000,2000000224,,2024,7,ZP,401100,H,,35,,,2000000224,-157.08,EUR,-157.08,157.08,EUR,157.08,EUR,EUR,29/07/2024,0.000,,W120739
0B62,410000,2000000227,,2024,7,ZP,401100,H,,35,,,2000000227,-2.214.12,EUR,-2.214.12,2.214.12,EUR,2.214.12,EUR,EUR,29/07/2024,0.000,,W120739
0B62,410000,2000000232,,2024,7,ZP,401100,S,,25,,N,2000000232,157.08,EUR,157.08,157.08,EUR,157.08,EUR,EUR,29/07/2024,0.000,,W120739
0B62,410000,2000000233,,2024,7,ZP,401100,S,,25,,N,2000000233,2.214.12,EUR,2.214.12,2.214.12,EUR,2.214.12,EUR,EUR,29/07/2024,0.000,,W120739
0B62,410000,2000000234,,2024,8,ZP,401100,S,,25,,N,2000000234,124.394.04,EUR,124.394.04,124.394.04,EUR,124.394.04,EUR,EUR,01/08/2024,0.000,,W120739
0B62,410000,2000000237,,2024,8,ZP,401100,S,,25,,N,2000000237,2.310.32,EUR,2.310.32,2.310.32,EUR,2.310.32,EUR,EUR,09/08/2024,0.000,,W120739
0B62,410000,2000000238,,2024,8,ZP,401100,S,,25,,N,2000000238,1.906.30,EUR,1.906.30,1.906.30,EUR,1.906.30,EUR,EUR,09/08/2024,0.000,,W120739
0B62,410000,2000000242,,2024,8,ZP,401100,S,,25,,N,2000000242,160.81,EUR,160.81,160.81,EUR,160.81,EUR,EUR,16/08/2024,0.000,,W120739
0B62,410000,2000000243,,2024,8,ZP,401100,S,,25,,N,2000000243,615.00,EUR,615.00,615.00,EUR,615.00,EUR,EUR,16/08/2024,0.000,,W120739
0B62,410000,2000000246,,2024,8,ZP,401100,S,,25,,N,2000000246,4.150.78,EUR,4.150.78,4.150.78,EUR,4.150.78,EUR,EUR,21/08/2024,0.000,,W120732
0B62,410000,2000000250,,2024,8,ZP,401100,S,,25,,,2000000254,976.62,EUR,976.62,976.62,EUR,976.62,EUR,EUR,27/08/2024,0.000,,W120739
0B62,410000,2000000251,,2024,8,ZP,401100,S,,25,,,2000000255,15.33,EUR,15.33,15.33,EUR,15.33,EUR,EUR,27/08/2024,0.000,,W120739
0B62,410000,2000000252,,2024,8,ZP,401100,S,,25,,,2000000256,106.446.22,EUR,106.446.22,106.446.22,EUR,106.446.22,EUR,EUR,27/08/2024,0.000,,W120739
0B62,410000,2000000254,,2024,8,ZP,401100,H,,35,,,2000000254,-976.62,EUR,-976.62,976.62,EUR,976.62,EUR,EUR,28/08/2024,0.000,,W120739
0B62,410000,2000000255,,2024,8,ZP,401100,H,,35,,,2000000255,-15.33,EUR,-15.33,15.33,EUR,15.33,EUR,EUR,28/08/2024,0.000,,W120739
0B62,410000,2000000256,,2024,8,ZP,401100,H,,35,,,2000000256,-106.446.22,EUR,-106.446.22,106.446.22,EUR,106.446.22,EUR,EUR,28/08/2024,0.000,,W120739
0B62,410000,2000000258,,2024,8,ZP,401100,S,,25,,N,2000000258,976.62,EUR,976.62,976.62,EUR,976.62,EUR,EUR,28/08/2024,0.000,,W120739
0B62,410000,2000000259,,2024,8,ZP,401100,S,,25,,N,2000000259,106.446.22,EUR,106.446.22,106.446.22,EUR,106.446.22,EUR,EUR,28/08/2024,0.000,,W120739
0B62,410000,2000000260,,2024,8,ZP,401100,S,,25,,N,2000000260,15.33,EUR,15.33,15.33,EUR,15.33,EUR,EUR,28/08/2024,0.000,,W120739
0B62,410000,2000000263,,2024,9,ZP,401100,S,,25,,N,2000000263,11.572.94,EUR,11.572.94,11.572.94,EUR,11.572.94,EUR,EUR,11/09/2024,0.000,,W120739
0B62,410000,2000000268,,2024,9,ZP,401100,S,,25,,N,2000000268,148.83,EUR,148.83,148.83,EUR,148.83,EUR,EUR,25/09/2024,0.000,,W120739
0B62,410000,2000000270,,2024,9,ZP,401100,S,,25,,N,2000000270,976.62,EUR,976.62,976.62,EUR,976.62,EUR,EUR,25/09/2024,0.000,,W120739
0B62,410000,2000000271,,2024,9,ZP,401100,S,,25,,N,2000000271,12.92,EUR,12.92,12.92,EUR,12.92,EUR,EUR,25/09/2024,0.000,,W120739
0B62,410000,2000000272,,2024,9,ZP,401100,S,,25,,N,2000000272,806.47,EUR,806.47,806.47,EUR,806.47,EUR,EUR,25/09/2024,0.000,,W120739
0B62,410000,2000000273,,2024,9,ZP,401100,S,,25,,N,2000000273,95.515.18,EUR,95.515.18,95.515.18,EUR,95.515.18,EUR,EUR,25/09/2024,0.000,,W120739
0B62,410000,2000000276,,2024,10,ZP,401100,S,,25,,N,2000000276,10.547.25,EUR,10.547.25,10.547.25,EUR,10.547.25,EUR,EUR,03/10/2024,0.000,,W120739
0B62,410000,2000000277,,2024,10,ZP,401100,S,,25,,N,2000000277,1.887.81,EUR,1.887.81,1.887.81,EUR,1.887.81,EUR,EUR,03/10/2024,0.000,,W120739
0B62,410000,2000000278,,2024,10,ZP,401100,S,,25,,N,2000000278,429.20,EUR,429.20,429.20,EUR,429.20,EUR,EUR,09/10/2024,0.000,,W120739
0B62,410000,2000000283,,2024,10,ZP,401100,S,,25,,N,2000000283,111.384.45,EUR,111.384.45,111.384.45,EUR,111.384.45,EUR,EUR,25/10/2024,0.000,,W120739
0B62,410000,2000000286,,2024,10,ZP,401100,S,,25,,N,2000000286,117.62,EUR,117.62,117.62,EUR,117.62,EUR,EUR,25/10/2024,0.000,,W120739
0B62,410000,2000000287,,2024,10,ZP,401100,S,,25,,N,2000000287,976.62,EUR,976.62,976.62,EUR,976.62,EUR,EUR,25/10/2024,0.000,,W120739
0B62,410000,2000000288,,2024,10,ZP,401100,S,,25,,N,2000000288,5.687.52,EUR,5.687.52,5.687.52,EUR,5.687.52,EUR,EUR,25/10/2024,0.000,,W120739
0B62,410000,2000000292,,2024,11,ZP,401100,S,,25,,N,2000000292,3.899.23,EUR,3.899.23,3.899.23,EUR,3.899.23,EUR,EUR,04/11/2024,0.000,,W120739
0B62,410000,2000000294,,2024,11,ZP,401100,S,,25,,N,2000000294,12.92,EUR,12.92,12.92,EUR,12.92,EUR,EUR,07/11/2024,0.000,,W120739
0B62,410000,2000000295,,2024,11,ZP,401100,S,,25,,N,2000000295,1.783.90,EUR,1.783.90,1.783.90,EUR,1.783.90,EUR,EUR,07/11/2024,0.000,,W120739
0B62,410000,2000000298,,2024,11,ZP,401100,S,,25,,,2000000302,2.214.00,EUR,2.214.00,2.214.00,EUR,2.214.00,EUR,EUR,19/11/2024,0.000,,W120739
0B62,410000,2000000299,,2024,11,ZP,401100,S,,25,,,2000000303,2.045.40,EUR,2.045.40,2.045.40,EUR,2.045.40,EUR,EUR,19/11/2024,0.000,,W120739
0B62,410000,2000000302,,2024,11,ZP,401100,H,,35,,,2000000302,-2.214.00,EUR,-2.214.00,2.214.00,EUR,2.214.00,EUR,EUR,21/11/2024,0.000,,W120739
0B62,410000,2000000303,,2024,11,ZP,401100,H,,35,,,2000000303,-2.045.40,EUR,-2.045.40,2.045.40,EUR,2.045.40,EUR,EUR,21/11/2024,0.000,,W120739
0B62,410000,2000000306,,2024,11,ZP,401100,S,,25,,N,2000000306,2.214.00,EUR,2.214.00,2.214.00,EUR,2.214.00,EUR,EUR,21/11/2024,0.000,,W120739
0B62,410000,2000000307,,2024,11,ZP,401100,S,,25,,N,2000000307,2.045.40,EUR,2.045.40,2.045.40,EUR,2.045.40,EUR,EUR,21/11/2024,0.000,,W120739
0B62,410000,2000000310,,2024,11,ZP,401100,S,,25,,N,2000000310,215.51,EUR,215.51,215.51,EUR,215.51,EUR,EUR,21/11/2024,0.000,,W120739
0B62,410000,2000000311,,2024,11,ZP,401100,S,,25,,N,2000000311,5.431.87,EUR,5.431.87,5.431.87,EUR,5.431.87,EUR,EUR,21/11/2024,0.000,,W120739
0B62,410000,2000000312,,2024,11,ZP,401100,S,,25,,N,2000000312,318.83,EUR,318.83,318.83,EUR,318.83,EUR,EUR,21/11/2024,0.000,,W120739
0B62,410000,2000000314,,2024,11,ZP,401100,S,,25,,N,2000000314,123.660.49,EUR,123.660.49,123.660.49,EUR,123.660.49,EUR,EUR,27/11/2024,0.000,,W120739
0B62,410000,2000000316,,2024,11,ZP,401100,S,,25,,N,2000000316,976.62,EUR,976.62,976.62,EUR,976.62,EUR,EUR,27/11/2024,0.000,,W120739
0B62,410000,2000000317,,2024,11,ZP,401100,S,,25,,N,2000000317,2.214.00,EUR,2.214.00,2.214.00,EUR,2.214.00,EUR,EUR,27/11/2024,0.000,,W120739
0B62,410000,2000000318,,2024,11,ZP,401100,S,,25,,N,2000000318,75.16,EUR,75.16,75.16,EUR,75.16,EUR,EUR,27/11/2024,0.000,,W120739
0B62,410000,2000000320,,2024,12,ZP,401100,S,,25,,N,2000000320,9.086.83,EUR,9.086.83,9.086.83,EUR,9.086.83,EUR,EUR,02/12/2024,0.000,,W120739
0B62,410000,2000000322,,2024,12,ZP,401100,S,,25,,N,2000000322,26.82,EUR,26.82,26.82,EUR,26.82,EUR,EUR,05/12/2024,0.000,,W195003
0B62,410000,2000000323,,2024,12,ZP,401100,S,,25,,N,2000000323,631.41,EUR,631.41,631.41,EUR,631.41,EUR,EUR,05/12/2024,0.000,,W195003
0B62,410000,2000000326,,2024,12,ZP,401100,S,,25,,,2000000334,234.37,EUR,234.37,234.37,EUR,234.37,EUR,EUR,24/12/2024,0.000,,W195003
0B62,410000,2000000327,,2024,12,ZP,401100,S,,25,,,2000000335,976.62,EUR,976.62,976.62,EUR,976.62,EUR,EUR,24/12/2024,0.000,,W195003
0B62,410000,2000000328,,2024,12,ZP,401100,S,,25,,,2000000336,2.214.00,EUR,2.214.00,2.214.00,EUR,2.214.00,EUR,EUR,24/12/2024,0.000,,W195003
0B62,410000,2000000329,,2024,12,ZP,401100,S,,25,,,2000000337,4.199.86,EUR,4.199.86,4.199.86,EUR,4.199.86,EUR,EUR,24/12/2024,0.000,,W195003
0B62,410000,2000000334,,2024,12,ZP,401100,H,,35,,,2000000334,-234.37,EUR,-234.37,234.37,EUR,234.37,EUR,EUR,03/01/2025,0.000,,W132996
0B62,410000,2000000335,,2024,12,ZP,401100,H,,35,,,2000000335,-976.62,EUR,-976.62,976.62,EUR,976.62,EUR,EUR,03/01/2025,0.000,,W132996
0B62,410000,2000000336,,2024,12,ZP,401100,H,,35,,,2000000336,-2.214.00,EUR,-2.214.00,2.214.00,EUR,2.214.00,EUR,EUR,03/01/2025,0.000,,W132996
0B62,410000,2000000337,,2024,12,ZP,401100,H,,35,,,2000000337,-4.199.86,EUR,-4.199.86,4.199.86,EUR,4.199.86,EUR,EUR,03/01/2025,0.000,,W132996
0B62,410000,4100000053,,2024,1,RE,401100,H,,31,,,2000000062,-2.227.84,EUR,-2.227.84,2.227.84,EUR,2.227.84,EUR,EUR,04/01/2024,0.000,,WF-BATCH
0B62,410000,4100000054,,2024,1,RE,401100,H,,31,,,2000000107,-870.00,EUR,-870.00,870.00,EUR,870.00,EUR,EUR,04/01/2024,0.000,,WF-BATCH
0B62,410000,4100000055,,2024,1,RE,401100,H,,31,,,2000000062,-2.215.11,EUR,-2.215.11,2.215.11,EUR,2.215.11,EUR,EUR,04/01/2024,0.000,,WF-BATCH
0B62,410000,4100000057,,2024,1,RE,401100,H,,31,,,100000490,-207.17,EUR,-207.17,207.17,EUR,207.17,EUR,EUR,23/01/2024,0.000,,WF-BATCH
0B62,410000,4100000058,,2024,1,RE,401100,H,,31,,,100000678,-124.77,EUR,-124.77,124.77,EUR,124.77,EUR,EUR,23/01/2024,0.000,,WF-BATCH
0B62,410000,4100000059,,2024,1,RE,401100,H,,31,,,100000678,-1.009.81,EUR,-1.009.81,1.009.81,EUR,1.009.81,EUR,EUR,23/01/2024,0.000,,WF-BATCH
0B62,410000,4100000060,,2024,1,RE,401100,H,,31,,,100000490,-6.587.72,EUR,-6.587.72,6.587.72,EUR,6.587.72,EUR,EUR,23/01/2024,0.000,,EXPLOIT$U
0B62,410000,4100000061,,2024,1,RE,401100,H,,31,,,100000490,-170.82,EUR,-170.82,170.82,EUR,170.82,EUR,EUR,23/01/2024,0.000,,EXPLOIT$U
0B62,410000,4100000062,,2024,1,RE,401100,H,,31,,,100000490,-65.73,EUR,-65.73,65.73,EUR,65.73,EUR,EUR,23/01/2024,0.000,,EXPLOIT$U
