BUKRS,GJAHR,BELNR,BUDAT,CPUDT,CPUTM,USNAM,BKTXT,WAERS,BSTAT,TCODE,STBLG,BLART,BLDAT,UPDDT,LOTE BSEG
ES10,2024,95027812,16/01/2024,16/01/2024,12:23:11,RFC_USER,,EUR,,,,FT,10/01/2024,,1
ES10,2024,95027813,16/01/2024,16/01/2024,12:23:13,RFC_USER,,EUR,,,,FT,10/01/2024,,1
ES10,2024,95027814,16/01/2024,16/01/2024,12:23:16,RFC_USER,,EUR,,,,FT,10/01/2024,,1
ES10,2024,95027815,16/01/2024,16/01/2024,12:23:19,RFC_USER,,EUR,,,,FT,10/01/2024,,1
ES10,2024,95027816,16/01/2024,16/01/2024,12:23:22,RFC_USER,,EUR,,,,FT,10/01/2024,,1
ES10,2024,95027817,16/01/2024,16/01/2024,12:23:25,RFC_USER,,EUR,,,,FT,10/01/2024,,1
ES10,2024,95027818,16/01/2024,16/01/2024,12:23:28,RFC_USER,,EUR,,,,FT,10/01/2024,,1
ES10,2024,95027819,16/01/2024,16/01/2024,12:23:30,RFC_USER,,EUR,,,,FT,10/01/2024,,1
ES10,2024,95027820,16/01/2024,16/01/2024,12:23:34,RFC_USER,,EUR,,,,FT,10/01/2024,,1
ES10,2024,95027821,16/01/2024,16/01/2024,12:23:36,RFC_USER,,EUR,,,,FT,10/01/2024,,1
ES10,2024,95027822,16/01/2024,16/01/2024,12:23:38,RFC_USER,,EUR,,,95027861,FT,10/01/2024,,1
ES10,2024,95027823,16/01/2024,16/01/2024,12:23:40,RFC_USER,,EUR,,,95027862,FT,10/01/2024,,1
ES10,2024,95027824,16/01/2024,16/01/2024,12:23:42,RFC_USER,,EUR,,,95027863,FT,10/01/2024,,1
ES10,2024,95027825,16/01/2024,16/01/2024,12:23:44,RFC_USER,,EUR,,,,FT,10/01/2024,,1
ES10,2024,95027826,16/01/2024,16/01/2024,12:23:47,RFC_USER,,EUR,,,,FT,10/01/2024,,1
ES10,2024,95027827,16/01/2024,16/01/2024,12:23:49,RFC_USER,,EUR,,,,FT,10/01/2024,,1
ES10,2024,95027828,16/01/2024,16/01/2024,12:23:52,RFC_USER,,EUR,,,,FT,10/01/2024,,1
ES10,2024,95027829,16/01/2024,16/01/2024,12:23:54,RFC_USER,,EUR,,,,FT,10/01/2024,,1
ES10,2024,95027830,16/01/2024,16/01/2024,12:23:57,RFC_USER,,EUR,,,95027864,FT,10/01/2024,,1
ES10,2024,95027831,16/01/2024,16/01/2024,12:23:59,RFC_USER,,EUR,,,95027845,FT,10/01/2024,,1
ES10,2024,5100077951,16/01/2024,16/01/2024,15:05:47,00347398,,EUR,,MRRL,,RE,16/01/2024,,1
ES10,2024,5100077952,16/01/2024,16/01/2024,15:40:17,00347398,,EUR,,MRRL,,RE,16/01/2024,,1
ES10,2024,5100077953,16/01/2024,16/01/2024,15:43:54,00347398,,EUR,,MRRL,,RE,16/01/2024,,1
ES10,2024,5100077954,16/01/2024,16/01/2024,15:48:47,00347398,,EUR,,MRRL,,RE,16/01/2024,,1
ES10,2024,5100077955,16/01/2024,16/01/2024,15:52:18,00347398,,EUR,,MRRL,,RE,16/01/2024,,1
ES10,2024,5100077956,16/01/2024,16/01/2024,15:58:16,00347398,,EUR,,MRRL,,RE,16/01/2024,,1
ES10,2024,95027832,17/01/2024,17/01/2024,10:52:57,RFC_USER,,EUR,,,95027841,FT,10/01/2024,,1
ES10,2024,95027833,17/01/2024,17/01/2024,10:53:00,RFC_USER,,EUR,,,,FT,12/01/2024,,1
ES10,2024,95027834,17/01/2024,17/01/2024,10:53:04,RFC_USER,,EUR,,,,FT,12/01/2024,,1
ES10,2024,95027835,17/01/2024,17/01/2024,10:53:19,RFC_USER,,EUR,,,,FT,12/01/2024,,1
ES10,2024,95027836,17/01/2024,17/01/2024,10:53:23,RFC_USER,,EUR,,,,FT,12/01/2024,,1
ES10,2024,95027837,17/01/2024,17/01/2024,11:30:45,RFC_USER,,EUR,,,95027843,FT,10/01/2024,,1
ES10,2024,95027838,17/01/2024,17/01/2024,11:31:47,RFC_USER,,EUR,,,,FT,12/01/2024,,1
ES10,2024,95027839,17/01/2024,17/01/2024,11:54:48,RFC_USER,,EUR,,,,FT,12/01/2024,,1
ES10,2024,95027840,17/01/2024,17/01/2024,12:55:55,RFC_USER,,EUR,,,,FT,12/01/2024,,1
ES10,2024,1900031614,17/01/2024,17/01/2024,10:40:58,00347398,,EUR,,FBR2,,KR,30/12/2023,,1
ES10,2024,1900031615,17/01/2024,17/01/2024,10:51:22,00347398,Payroll consultancy Nov.,EUR,,FBR2,,KR,11/01/2024,,1
ES10,2024,1900031616,17/01/2024,17/01/2024,10:57:44,00347398,,EUR,,FBR2,,KR,01/12/2023,,1
ES10,2024,1900031617,17/01/2024,17/01/2024,11:06:55,00347398,,EUR,,FBR2,,KR,02/01/2024,,1
ES10,2024,1900031618,17/01/2024,17/01/2024,11:26:15,00347398,,EUR,,FBR2,,KR,01/01/2024,,1
ES10,2024,5100077957,04/01/2024,17/01/2024,12:23:16,00347398,,EUR,,MR8M,,RE,04/01/2024,,1
ES10,2024,5100077958,04/01/2024,17/01/2024,12:23:16,00347398,,EUR,,MR8M,,RE,04/01/2024,,1
ES10,2024,5100077959,04/01/2024,17/01/2024,12:23:16,00347398,,EUR,,MR8M,,RE,04/01/2024,,1
ES10,2024,5100077960,08/01/2024,17/01/2024,12:30:32,00347398,,EUR,,MR8M,,RE,08/01/2024,,1
ES10,2024,5100077961,08/01/2024,17/01/2024,12:30:32,00347398,,EUR,,MR8M,,RE,08/01/2024,,1
ES10,2024,5100077962,08/01/2024,17/01/2024,12:30:32,00347398,,EUR,,MR8M,,RE,08/01/2024,,1
ES10,2024,5100077963,08/01/2024,17/01/2024,12:30:32,00347398,,EUR,,MR8M,,RE,08/01/2024,,1
ES10,2024,5100077964,08/01/2024,17/01/2024,12:30:32,00347398,,EUR,,MR8M,,RE,08/01/2024,,1
ES10,2024,5100077965,08/01/2024,17/01/2024,12:30:32,00347398,,EUR,,MR8M,,RE,08/01/2024,,1
ES10,2024,5100077966,08/01/2024,17/01/2024,12:30:32,00347398,,EUR,,MR8M,,RE,08/01/2024,,1
ES10,2024,5100077967,08/01/2024,17/01/2024,12:30:32,00347398,,EUR,,MR8M,,RE,08/01/2024,,1
ES10,2024,90010489,18/01/2024,18/01/2024,15:28:29,10346021,,EUR,,VF02,,RV,18/01/2024,,1
ES10,2024,90010490,18/01/2024,18/01/2024,15:28:37,10346021,,EUR,,VF02,,RV,18/01/2024,,1
ES10,2024,90010491,18/01/2024,18/01/2024,15:26:30,10346021,,EUR,,VF02,,RV,10/01/2024,,1
ES10,2024,100008249,11/01/2024,18/01/2024,10:40:32,10346021,,EUR,,VF11,90010483,AB,11/01/2024,,1
ES10,2024,100008250,11/01/2024,18/01/2024,10:42:44,10346021,,EUR,,VF11,90010482,AB,11/01/2024,,1
ES10,2024,100008251,11/01/2024,18/01/2024,10:43:08,10346021,,EUR,,VF11,90010484,AB,10/01/2024,,1
ES10,2024,1900031619,18/01/2024,18/01/2024,10:48:05,00347398,,EUR,,FBR2,,KR,02/01/2024,,1
ES10,2024,1900031620,18/01/2024,18/01/2024,11:00:02,00347398,Health Insurance,EUR,,FBR2,,KR,01/01/2024,,1
ES10,2024,1900031621,18/01/2024,18/01/2024,11:11:43,00347398,,EUR,,FBR2,,KR,28/06/2023,,1
ES10,2024,1900031622,18/01/2024,18/01/2024,11:29:15,00347398,,EUR,,FBR2,,KR,20/11/2023,,1
ES10,2024,1900031623,18/01/2024,18/01/2024,11:40:34,00347398,,EUR,,FBR2,,KR,22/11/2023,,1
ES10,2024,1900031624,18/01/2024,18/01/2024,11:52:41,00347398,,EUR,,FBR2,,KR,01/01/2024,,1
ES10,2024,1900031625,18/01/2024,18/01/2024,11:57:52,00347398,,EUR,,FBR2,,KR,01/01/2024,,1
ES10,2024,1900031626,18/01/2024,18/01/2024,12:04:24,00347398,,EUR,,FBR2,,KR,01/01/2024,,1
ES10,2024,5100077968,18/01/2024,18/01/2024,9:30:13,00347398,,EUR,,MRRL,,RE,18/01/2024,,1
ES10,2024,5100077969,18/01/2024,18/01/2024,9:47:04,00347398,,EUR,,MRRL,,RE,18/01/2024,,1
ES10,2024,5100077970,18/01/2024,18/01/2024,9:51:54,00347398,,EUR,,MRRL,,RE,18/01/2024,,1
ES10,2024,5100077971,18/01/2024,18/01/2024,9:56:13,00347398,,EUR,,MRRL,,RE,18/01/2024,,1
ES10,2024,5100077972,18/01/2024,18/01/2024,9:59:48,00347398,,EUR,,MRRL,,RE,18/01/2024,,1
ES10,2024,5100077973,18/01/2024,18/01/2024,10:04:56,00347398,,EUR,,MRRL,,RE,18/01/2024,,1
ES10,2024,5100077974,18/01/2024,18/01/2024,10:09:21,00347398,,EUR,,MRRL,,RE,18/01/2024,,1
ES10,2024,5100077975,04/01/2024,18/01/2024,15:23:18,SOPORTEI3S,,EUR,Z,MIRO,,RE,04/01/2024,,1
ES10,2024,5100077976,18/01/2024,18/01/2024,15:25:15,00347398,,EUR,,MRRL,,RE,18/01/2024,,1
ES10,2024,5100077977,18/01/2024,18/01/2024,15:29:40,00347398,,EUR,,MRRL,,RE,18/01/2024,,1
ES10,2024,5100077978,04/01/2024,18/01/2024,15:56:58,00347398,,EUR,,MIRO,,RE,04/01/2024,,1
ES10,2024,5100077979,04/01/2024,18/01/2024,15:56:58,00347398,,EUR,,MIRO,,RE,04/01/2024,,1
ES10,2024,5100077980,04/01/2024,18/01/2024,15:56:58,00347398,,EUR,,MIRO,,RE,04/01/2024,,1
ES10,2024,5100077981,08/01/2024,18/01/2024,16:40:30,00347398,,EUR,,MIRO,,RE,08/01/2024,,1
ES10,2024,5100077982,08/01/2024,18/01/2024,16:40:30,00347398,,EUR,,MIRO,,RE,08/01/2024,,1
ES10,2024,5100077983,08/01/2024,18/01/2024,16:40:30,00347398,,EUR,,MIRO,,RE,08/01/2024,,1
ES10,2024,5100077984,08/01/2024,18/01/2024,16:40:30,00347398,,EUR,,MIRO,,RE,08/01/2024,,1
ES10,2024,5100077985,08/01/2024,18/01/2024,16:40:30,00347398,,EUR,,MIRO,,RE,08/01/2024,,1
ES10,2024,5100077986,08/01/2024,18/01/2024,16:40:30,00347398,,EUR,,MIRO,,RE,08/01/2024,,1
ES10,2024,5100077987,08/01/2024,18/01/2024,16:40:30,00347398,,EUR,,MIRO,,RE,08/01/2024,,1
ES10,2024,5100077988,08/01/2024,18/01/2024,16:40:30,00347398,,EUR,,MIRO,,RE,08/01/2024,,1
ES10,2024,95027841,17/01/2024,22/01/2024,13:24:16,SOPORTEI3S,,EUR,,VF02,95027832,FT,10/01/2024,,1
ES10,2024,95027842,22/01/2024,22/01/2024,13:30:21,SOPORTEI3S,,EUR,,VF02,,FT,10/01/2024,,1
ES10,2024,95027843,17/01/2024,22/01/2024,13:44:09,SOPORTEI3S,,EUR,,VF11,95027837,FT,10/01/2024,,1
ES10,2024,95027844,22/01/2024,22/01/2024,14:01:03,SOPORTEI3S,,EUR,,VF02,,FT,10/01/2024,,1
ES10,2024,95027845,17/01/2024,22/01/2024,15:51:13,SOPORTEI3S,,EUR,,VF11,95027831,FT,10/01/2024,,1
ES10,2024,95027846,22/01/2024,22/01/2024,16:05:13,SOPORTEI3S,,EUR,,VF02,,FT,10/01/2024,,1
ES10,2024,100008252,23/01/2024,23/01/2024,10:07:20,10346021,,EUR,A,FB1K,,AB,23/01/2024,,1
ES10,2024,100008253,23/01/2024,23/01/2024,10:51:30,10346021,,EUR,A,FB1K,,AB,23/01/2024,,1
ES10,2024,100008254,23/01/2024,23/01/2024,11:01:27,10346021,,EUR,A,FB1K,,AB,23/01/2024,,1
ES10,2024,100008255,23/01/2024,23/01/2024,11:02:30,10346021,,EUR,A,FB1K,,AB,23/01/2024,,1
ES10,2024,1900031627,23/01/2024,23/01/2024,12:09:31,00347398,Cleaning Gijón Office,EUR,,FBR2,,KR,31/12/2023,,1
ES10,2024,1900031628,23/01/2024,23/01/2024,12:27:48,00347398,,EUR,,FBR2,,KR,31/12/2023,,1
ES10,2024,1900031629,23/01/2024,23/01/2024,12:32:56,00347398,,EUR,,FBR2,,KR,31/12/2023,,1
ES10,2024,1900031630,23/01/2024,23/01/2024,12:40:27,00347398,,EUR,,FBR2,,KR,08/01/2024,,1
ES10,2024,1900031631,23/01/2024,23/01/2024,12:46:13,00347398,,EUR,,FBR2,,KR,08/01/2024,,1
ES10,2024,1900031632,23/01/2024,23/01/2024,12:56:51,00347398,,EUR,,FBR2,,KR,15/01/2024,,1
ES10,2024,1900031633,23/01/2024,23/01/2024,13:07:40,00347398,Cleaning Gijón Office,EUR,,FBR2,,KR,31/12/2023,,1
ES10,2024,1900031634,23/01/2024,23/01/2024,13:15:49,00347398,,EUR,,FBR2,,KR,09/01/2024,,1
ES10,2024,1900031635,23/01/2024,23/01/2024,13:22:31,00347398,,EUR,,FBR2,,KR,31/12/2022,,1
ES10,2024,1900031636,23/01/2024,23/01/2024,13:26:54,00347398,,EUR,,FBR2,,KR,31/12/2023,,1
ES10,2024,1900031637,23/01/2024,23/01/2024,13:33:11,00347398,,EUR,,FBR2,,KR,29/12/2023,,1
ES10,2024,1900031638,23/01/2024,23/01/2024,13:38:20,00347398,,EUR,,FBR2,,KR,31/12/2023,,1
ES10,2024,1900031639,23/01/2024,23/01/2024,13:42:33,00347398,,EUR,,FBR2,,KR,02/01/2024,,1
ES10,2024,1900031640,23/01/2024,23/01/2024,13:47:36,00347398,,EUR,,FBR2,,KR,02/01/2024,,1
ES10,2024,1900031641,23/01/2024,23/01/2024,14:02:32,00347398,,EUR,,FBR2,,KR,23/01/2024,,1
ES10,2024,1900031642,23/01/2024,23/01/2024,14:58:56,00347398,,EUR,,FB01,,KR,30/09/2023,,1
ES10,2024,1900031643,23/01/2024,23/01/2024,15:08:59,00347398,,EUR,,FBR2,,KR,04/10/2023,,1
ES10,2024,1900031644,23/01/2024,23/01/2024,15:38:35,00347398,,EUR,,FB01,1700021315,KR,30/10/2023,,1
ES10,2024,1900031645,23/01/2024,23/01/2024,15:57:41,00347398,,EUR,,FBR2,,KR,20/11/2023,,1
ES10,2024,1900031646,23/01/2024,23/01/2024,16:05:16,00347398,,EUR,,FBR2,,KR,02/12/2023,,1
ES10,2024,1900031647,23/01/2024,23/01/2024,16:08:36,00347398,,EUR,,FBR2,,KR,02/12/2023,,1
ES10,2024,1900031648,23/01/2024,23/01/2024,16:17:28,00347398,,EUR,,FBR2,,KR,01/12/2023,,1
ES10,2024,1900031649,23/01/2024,23/01/2024,16:27:37,00347398,,EUR,,FBR2,,KR,23/12/2023,,1
ES10,2024,1900031650,23/01/2024,23/01/2024,16:34:47,00347398,,EUR,,FBR2,,KR,23/12/2023,,1
ES10,2024,1900031651,23/01/2024,23/01/2024,16:39:56,00347398,S6VI00443724-1223,EUR,,FBR2,1700021314,KR,27/12/2023,,1
ES10,2024,1900031652,23/01/2024,23/01/2024,16:45:23,00347398,Telephony Expenditures,EUR,,FBR2,,KR,22/12/2023,,1
ES10,2024,1900031653,23/01/2024,23/01/2024,16:55:46,00347398,,EUR,,FBR2,,KR,15/11/2023,,1
ES10,2024,1900031654,23/01/2024,23/01/2024,16:59:01,00347398,,EUR,,FBR2,,KR,15/12/2023,,1
ES10,2024,2000005506,23/01/2024,23/01/2024,13:39:39,10346021,20240123-PAGO1,EUR,,F110,,ZP,23/01/2024,,1
ES10,2024,2000005507,23/01/2024,23/01/2024,13:39:39,10346021,20240123-PAGO1,EUR,,F110,,ZP,23/01/2024,,1
ES10,2024,2000005508,23/01/2024,23/01/2024,13:39:39,10346021,20240123-PAGO1,EUR,,F110,,ZP,23/01/2024,,1
ES10,2024,2000005509,23/01/2024,23/01/2024,13:39:39,10346021,20240123-PAGO1,EUR,,F110,,ZP,23/01/2024,,1
ES10,2024,2000005510,23/01/2024,23/01/2024,13:39:39,10346021,20240123-PAGO1,EUR,,F110,,ZP,23/01/2024,,1
ES10,2024,2000005511,23/01/2024,23/01/2024,13:39:39,10346021,20240123-PAGO1,EUR,,F110,,ZP,23/01/2024,,1
ES10,2024,2000005512,23/01/2024,23/01/2024,13:39:40,10346021,20240123-PAGO1,EUR,,F110,,ZP,23/01/2024,,1
ES10,2024,2000005513,23/01/2024,23/01/2024,13:39:40,10346021,20240123-PAGO1,EUR,,F110,,ZP,23/01/2024,,1
ES10,2024,2000005514,23/01/2024,23/01/2024,13:39:40,10346021,20240123-PAGO1,EUR,,F110,,ZP,23/01/2024,,1
ES10,2024,2000005515,23/01/2024,23/01/2024,13:39:40,10346021,20240123-PAGO1,EUR,,F110,,ZP,23/01/2024,,1
ES10,2024,2000005516,23/01/2024,23/01/2024,13:39:40,10346021,20240123-PAGO1,EUR,,F110,,ZP,23/01/2024,,1
ES10,2024,2000005517,23/01/2024,23/01/2024,13:39:40,10346021,20240123-PAGO1,EUR,,F110,,ZP,23/01/2024,,1
ES10,2024,2000005518,23/01/2024,23/01/2024,13:39:40,10346021,20240123-PAGO1,EUR,,F110,,ZP,23/01/2024,,1
ES10,2024,2000005519,23/01/2024,23/01/2024,13:39:40,10346021,20240123-PAGO1,EUR,,F110,,ZP,23/01/2024,,1
ES10,2024,2000005520,23/01/2024,23/01/2024,13:39:40,10346021,20240123-PAGO1,EUR,,F110,,ZP,23/01/2024,,1
ES10,2024,2000005521,23/01/2024,23/01/2024,13:39:40,10346021,20240123-PAGO1,EUR,,F110,,ZP,23/01/2024,,1
ES10,2024,2000005522,23/01/2024,23/01/2024,13:39:40,10346021,20240123-PAGO1,EUR,,F110,,ZP,23/01/2024,,1
ES10,2024,2000005523,23/01/2024,23/01/2024,13:39:40,10346021,20240123-PAGO1,EUR,,F110,,ZP,23/01/2024,,1
ES10,2024,2000005524,23/01/2024,23/01/2024,15:07:36,10346021,20240123-PAGO2,EUR,,F110,,ZP,23/01/2024,,1
ES10,2024,5100077989,23/01/2024,23/01/2024,10:37:50,00347398,,EUR,,MRRL,,RE,23/01/2024,,1
ES10,2024,5100077990,23/01/2024,23/01/2024,10:46:31,00347398,,EUR,,MRRL,,RE,23/01/2024,,1
ES10,2024,5100077991,23/01/2024,23/01/2024,10:52:09,00347398,,EUR,,MRRL,,RE,23/01/2024,,1
ES10,2024,5100077992,23/01/2024,23/01/2024,10:58:32,00347398,,EUR,,MRRL,,RE,23/01/2024,,1
ES10,2024,5100077993,23/01/2024,23/01/2024,11:04:32,00347398,,EUR,,MRRL,,RE,23/01/2024,,1
ES10,2024,5100077994,23/01/2024,23/01/2024,11:08:05,00347398,,EUR,,MRRL,,RE,23/01/2024,,1
ES10,2024,5100077995,23/01/2024,23/01/2024,11:14:27,00347398,,EUR,,MRRL,,RE,23/01/2024,,1
ES10,2024,5100077996,23/01/2024,23/01/2024,11:16:29,00347398,,EUR,,MRRL,,RE,23/01/2024,,1
ES10,2024,1900031655,24/01/2024,24/01/2024,10:32:55,00347398,,EUR,,FBR2,,KR,01/01/2024,,1
ES10,2024,1900031656,24/01/2024,24/01/2024,10:51:34,00347398,,EUR,,FBR2,,KR,01/01/2024,,1
ES10,2024,1900031657,24/01/2024,24/01/2024,10:56:21,00347398,,EUR,,FBR2,,KR,01/01/2024,,1
ES10,2024,1900031658,25/01/2024,25/01/2024,9:34:34,00347398,,EUR,,FBR2,,KR,30/11/2023,,1
ES10,2024,95027847,26/01/2024,26/01/2024,14:06:01,RFC_USER,,EUR,,,95027849,FT,10/01/2024,,1
ES10,2024,95027848,26/01/2024,26/01/2024,14:06:04,RFC_USER,,EUR,,,95027850,FT,10/01/2024,,1
ES10,2024,95027849,26/01/2024,26/01/2024,14:14:35,10346021,,EUR,,VF02,95027847,FT,10/01/2024,,1
ES10,2024,95027850,26/01/2024,26/01/2024,14:14:56,10346021,,EUR,,VF11,95027848,FT,10/01/2024,,1
ES10,2024,95027851,26/01/2024,26/01/2024,14:23:57,RFC_USER,,EUR,,,95027853,FT,10/01/2024,,1
ES10,2024,95027852,26/01/2024,26/01/2024,14:23:59,RFC_USER,,EUR,,,95027854,FT,10/01/2024,,1
ES10,2024,95027853,26/01/2024,26/01/2024,14:26:31,10346021,,EUR,,VF11,95027851,FT,10/01/2024,,1
ES10,2024,95027854,26/01/2024,26/01/2024,14:26:42,10346021,,EUR,,VF11,95027852,FT,10/01/2024,,1
ES10,2024,95027857,26/01/2024,26/01/2024,14:39:13,SOPORTEI3S,,EUR,,VF02,,FT,10/01/2024,,1
ES10,2024,95027858,26/01/2024,26/01/2024,14:41:20,10346021,,EUR,,VF02,,FT,10/01/2024,,1
ES10,2024,96001395,26/01/2024,26/01/2024,12:37:43,10346021,,EUR,,VF02,,AT,26/01/2024,,1
ES10,2024,96001396,26/01/2024,26/01/2024,12:44:49,10346021,,EUR,,VF02,,AT,26/01/2024,,1
ES10,2024,96001397,26/01/2024,26/01/2024,12:45:28,10346021,,EUR,,VF02,,AT,26/01/2024,,1
ES10,2024,96001398,26/01/2024,26/01/2024,12:45:58,10346021,,EUR,,VF02,,AT,26/01/2024,,1
ES10,2024,96001399,26/01/2024,26/01/2024,12:46:26,10346021,,EUR,,VF02,,AT,26/01/2024,,1
ES10,2024,96001400,26/01/2024,26/01/2024,12:47:00,10346021,,EUR,,VF02,,AT,26/01/2024,,1
ES10,2024,96001401,26/01/2024,26/01/2024,12:47:28,10346021,,EUR,,VF02,,AT,26/01/2024,,1
ES10,2024,96001402,26/01/2024,26/01/2024,12:47:57,10346021,,EUR,,VF02,,AT,26/01/2024,,1
ES10,2024,96001403,26/01/2024,26/01/2024,12:48:21,10346021,,EUR,,VF02,,AT,26/01/2024,,1
ES10,2024,96001404,26/01/2024,26/01/2024,12:48:43,10346021,,EUR,,VF02,,AT,26/01/2024,,1
ES10,2024,96001405,26/01/2024,26/01/2024,12:50:08,10346021,,EUR,,VF02,,AT,26/01/2024,,1
ES10,2024,96001406,26/01/2024,26/01/2024,12:52:04,10346021,,EUR,,VF02,,AT,26/01/2024,,1
ES10,2024,96001407,26/01/2024,26/01/2024,12:52:36,10346021,,EUR,,VF02,,AT,26/01/2024,,1
ES10,2024,96001408,26/01/2024,26/01/2024,12:53:12,10346021,,EUR,,VF02,,AT,26/01/2024,,1
ES10,2024,96001409,26/01/2024,26/01/2024,12:53:40,10346021,,EUR,,VF02,,AT,26/01/2024,,1
ES10,2024,96001410,26/01/2024,26/01/2024,12:54:11,10346021,,EUR,,VF02,,AT,26/01/2024,,1
ES10,2024,96001411,26/01/2024,26/01/2024,12:54:40,10346021,,EUR,,VF02,,AT,26/01/2024,,1
ES10,2024,96001412,26/01/2024,26/01/2024,12:55:09,10346021,,EUR,,VF02,,AT,26/01/2024,,1
ES10,2024,96001413,26/01/2024,26/01/2024,12:55:35,10346021,,EUR,,VF02,,AT,26/01/2024,,1
ES10,2024,96001414,26/01/2024,26/01/2024,12:56:09,10346021,,EUR,,VF02,,AT,26/01/2024,,1
ES10,2024,100008256,26/01/2024,26/01/2024,10:49:07,10346021,,EUR,A,FB1K,,AB,26/01/2024,,1
ES10,2024,1900031659,29/01/2024,29/01/2024,10:57:28,00347398,Renting HP laptop,EUR,,FBR2,,KR,24/12/2023,,1
ES10,2024,1900031660,29/01/2024,29/01/2024,11:00:57,00347398,Renting HP laptop,EUR,,FBR2,,KR,24/12/2023,,1
ES10,2024,1900031661,29/01/2024,29/01/2024,11:05:59,00347398,Renting HP laptop,EUR,,FBR2,,KR,24/12/2023,,1
ES10,2024,1900031662,29/01/2024,29/01/2024,11:09:27,00347398,Renting HP laptop,EUR,,FBR2,,KR,24/12/2023,,1
ES10,2024,1900031663,29/01/2024,29/01/2024,11:39:48,00347398,Telephony Expenditures,EUR,,FBR2,,KR,01/01/2024,,1
ES10,2024,1900031664,29/01/2024,29/01/2024,12:14:19,00347398,Telephony Expenditures,EUR,,FBR2,,KR,01/01/2024,,1
ES10,2024,1900031665,29/01/2024,29/01/2024,12:18:22,00347398,Telephony Expenditures,EUR,,FBR2,,KR,01/01/2024,,1
ES10,2024,1900031666,29/01/2024,29/01/2024,12:26:40,00347398,,EUR,,FBR2,,KR,01/01/2024,,1
ES10,2024,1900031667,29/01/2024,29/01/2024,12:31:08,00347398,,EUR,,FBR2,,KR,01/01/2024,,1
ES10,2024,1900031668,29/01/2024,29/01/2024,12:36:54,00347398,Renting HP laptop,EUR,,FBR2,,KR,04/01/2024,,1
ES10,2024,1900031669,29/01/2024,29/01/2024,12:39:09,00347398,Renting HP laptop,EUR,,FBR2,,KR,04/01/2024,,1
ES10,2024,1900031670,29/01/2024,29/01/2024,12:51:50,00347398,,EUR,,FBR2,,KR,06/01/2024,,1
ES10,2024,1900031671,29/01/2024,29/01/2024,12:54:03,00347398,,EUR,,FBR2,,KR,06/01/2024,,1
ES10,2024,1900031672,29/01/2024,29/01/2024,14:17:17,00347398,21240109010193893,EUR,,FBR2,,KR,09/01/2024,,1
ES10,2024,1900031673,29/01/2024,29/01/2024,14:33:37,00347398,21231228010136842,EUR,,FBR2,,KR,28/12/2023,,1
ES10,2024,1900031674,29/01/2024,29/01/2024,14:56:40,00347398,,EUR,,FBR2,,KR,30/11/2023,,1
ES10,2024,1900031675,29/01/2024,29/01/2024,15:06:32,00347398,,EUR,,FBR2,,KR,01/01/2024,,1
ES10,2024,2000005525,29/01/2024,29/01/2024,9:43:52,10346021,20240129-PAGO1,EUR,,F110,,ZP,29/01/2024,,1
ES10,2024,2000005526,29/01/2024,29/01/2024,9:43:54,10346021,20240129-PAGO1,EUR,,F110,,ZP,29/01/2024,,1
ES10,2024,2000005527,29/01/2024,29/01/2024,9:43:54,10346021,20240129-PAGO1,EUR,,F110,,ZP,29/01/2024,,1
ES10,2024,2000005528,29/01/2024,29/01/2024,9:43:54,10346021,20240129-PAGO1,EUR,,F110,,ZP,29/01/2024,,1
ES10,2024,2000005529,29/01/2024,29/01/2024,9:43:54,10346021,20240129-PAGO1,EUR,,F110,,ZP,29/01/2024,,1
ES10,2024,2000005530,29/01/2024,29/01/2024,9:43:54,10346021,20240129-PAGO1,EUR,,F110,,ZP,29/01/2024,,1
ES10,2024,2000005531,29/01/2024,29/01/2024,9:43:54,10346021,20240129-PAGO1,EUR,,F110,,ZP,29/01/2024,,1
ES10,2024,2000005532,29/01/2024,29/01/2024,9:43:54,10346021,20240129-PAGO1,EUR,,F110,,ZP,29/01/2024,,1
ES10,2024,2000005533,29/01/2024,29/01/2024,9:43:54,10346021,20240129-PAGO1,EUR,,F110,,ZP,29/01/2024,,1
ES10,2024,2000005534,29/01/2024,29/01/2024,9:43:55,10346021,20240129-PAGO1,EUR,,F110,,ZP,29/01/2024,,1
ES10,2024,2000005535,29/01/2024,29/01/2024,9:43:55,10346021,20240129-PAGO1,EUR,,F110,,ZP,29/01/2024,,1
ES10,2024,5100077997,29/01/2024,29/01/2024,13:27:01,SOPORTEI3S,,EUR,,MIRO,,RE,29/01/2024,,1
ES10,2024,95027859,30/01/2024,30/01/2024,10:45:35,RFC_USER,,EUR,,,,FT,15/01/2024,,1
ES10,2024,95027861,16/01/2024,30/01/2024,15:32:20,10346021,,EUR,,VF02,95027822,FT,10/01/2024,,1
ES10,2024,95027862,16/01/2024,30/01/2024,15:33:47,10346021,,EUR,,VF02,95027823,FT,10/01/2024,,1
ES10,2024,95027863,16/01/2024,30/01/2024,15:34:22,10346021,,EUR,,VF02,95027824,FT,10/01/2024,,1
ES10,2024,95027864,16/01/2024,30/01/2024,15:34:39,10346021,,EUR,,VF02,95027830,FT,10/01/2024,,1
ES10,2024,95027865,30/01/2024,30/01/2024,15:12:12,RFC_USER,,EUR,,,95028017,FT,10/01/2024,,1
