Diario,Per.,Nº asto.,F. ctble. asto.,F. entr.,Libro,Cuenta,Descr. cta.,Descr. apte.,Imp. ctble.,Imp. div. Debe,Imp. div. Haber,Ref. doc.,CodCli,Divisa,Usuario contab.,Business Unit
BAN,12,112400733,18/12/2024,27/12/2024,GE,407000,Anticipos a proveedores,,292.11,292.11,0,GRUP BOIRA BARS - Pago fra.,1232,EUR,silviamunoz,01
BAN,12,112400734,19/12/2024,27/12/2024,GE,572022,Banco Sabadell Atlántico - 1834494,,-2353.45,0,2353.45,OFIBREAK HAW. S.L. - Pago fra.,5095,EUR,silviamunoz,01
BAN,12,112400734,19/12/2024,27/12/2024,GE,407000,Anticipos a proveedores,,2353.45,2353.45,0,OFIBREAK HAW. S.L. - Pago fra.,5095,EUR,silviamunoz,01
BAN,12,112400735,23/12/2024,27/12/2024,GE,572022,Banco Sabadell Atlántico - 1834494,Notario BENITO MARTIN ORTEGA- Prov.,-350,0,350,Notario BENITO MARTIN ORTEGA- Prov. Fondos,1354,EUR,silviamunoz,01
BAN,12,112400735,23/12/2024,27/12/2024,GE,407000,Anticipos a proveedores,Notario BENITO MARTIN ORTEGA- Prov.,350,350,0,Notario BENITO MARTIN ORTEGA- Prov. Fondos,1354,EUR,silviamunoz,01
BAN,12,112400736,20/12/2024,30/12/2024,GE,572022,Banco Sabadell Atlántico - 1834494,IS- Pago 3P 2024,173226.16,173226.16,0,IS- Pago 3P 2024,,EUR,silviamunoz,01
BAN,12,112400736,20/12/2024,30/12/2024,GE,163312,Deudas L/P Ekon,IS- Pago 3P 2024,-23219.21,0,23219.21,IS- Pago 3P 2024,5025,EUR,silviamunoz,01
BAN,12,112400736,20/12/2024,30/12/2024,GE,572022,Banco Sabadell Atlántico - 1834494,IS- Pago 3P 2024 Primavera España,8041.56,8041.56,0,IS- Pago 3P 2024,,EUR,silviamunoz,01
BAN,12,112400736,20/12/2024,30/12/2024,GE,163318,Deudas L/P Gestión Remota. S.L.,IS- Pago 3P 2024,13393.18,13393.18,0,IS- Pago 3P 2024,5509,EUR,silviamunoz,01
BAN,12,112400736,20/12/2024,30/12/2024,GE,630001,IS Beneficios,IS- Pago 3P 2024,-191733.38,0,191733.38,IS- Pago 3P 2024,,EUR,silviamunoz,01
BAN,12,112400736,20/12/2024,30/12/2024,GE,572022,Banco Sabadell Atlántico - 1834494,IS- Pago 3P 2024 Seinfo,2562.26,2562.26,0,IS- Pago 3P 2024,,EUR,silviamunoz,01
BAN,12,112400736,20/12/2024,30/12/2024,GE,163319,Deudas L/P Firmamed,IS- Pago 3P 2024,-2195.71,0,2195.71,IS- Pago 3P 2024,2015,EUR,silviamunoz,01
BAN,12,112400736,20/12/2024,30/12/2024,GE,163317,Deudas L/P Informática3 Progest. S.L.,IS- Pago 3P 2024,21184.41,21184.41,0,IS- Pago 3P 2024,2051,EUR,silviamunoz,01
BAN,12,112400736,20/12/2024,30/12/2024,GE,163320,Deudas L/P Revo Systems,IS- Pago 3P 2024,-1259.26,0,1259.26,IS- Pago 3P 2024,2011,EUR,silviamunoz,01
BAN,12,112400736,20/12/2024,30/12/2024,GE,626003,Gastos Bancarios - Transferencias y Cheq,,-0.01,0,0.01,IS- Pago 3P 2024,,EUR,silviamunoz,01
BAN,12,112400737,27/12/2024,30/12/2024,GE,171009,Otros créditos a largo plazo,Adquisición Microdata Software. s.l,-210000,0,210000,Adquisición Microdata Software. s.l.,,EUR,silviamunoz,01
BAN,12,112400737,27/12/2024,30/12/2024,GE,240318,Participación Microdata Software. S.L.,Adquisición Microdata Software. s.l,11759058.83,11759058.83,0,Adquisición Microdata Software. s.l.,,EUR,silviamunoz,01
BAN,12,112400737,27/12/2024,30/12/2024,GE,521009,Otros créditos a corto plazo,Adquisición Microdata Software. s.l,-70000,0,70000,Adquisición Microdata Software. s.l.,,EUR,silviamunoz,01
BAN,12,112400737,27/12/2024,30/12/2024,GE,566000,Depósitos constituidos a C/P,Adquisición Microdata Software. s.l,70000,70000,0,Adquisición Microdata Software. s.l.,,EUR,silviamunoz,01
BAN,12,112400737,27/12/2024,30/12/2024,GE,572022,Banco Sabadell Atlántico - 1834494,Adquisición Microdata Software. s.l,-11479058.83,0,11479058.83,Adquisición Microdata Software. s.l.,,EUR,silviamunoz,01
BAN,12,112400737,27/12/2024,30/12/2024,GE,572022,Banco Sabadell Atlántico - 1834494,Adquisición Microdata Software. s.l,-280000,0,280000,Adquisición Microdata Software. s.l.,,EUR,silviamunoz,01
BAN,12,112400737,27/12/2024,30/12/2024,GE,265000,Depósitos a L/P,Adquisición Microdata Software. s.l,210000,210000,0,Adquisición Microdata Software. s.l.,,EUR,silviamunoz,01
BAN,12,112400738,30/12/2024,30/12/2024,GE,762005,Intereses deudas recibido empresas grupo,,-772808.67,0,772808.67,Cobro Intereses Portobid,Q630,EUR,silviamunoz,01
BAN,12,112400738,30/12/2024,30/12/2024,GE,762005,Intereses deudas recibido empresas grupo,,512405.75,512405.75,0,Cobro Intereses Portobid,Q630,EUR,silviamunoz,01
BAN,12,112400738,30/12/2024,30/12/2024,GE,534309,Intereses PortoBid,,-512405.75,0,512405.75,Cobro Intereses Portobid,Q630,EUR,silviamunoz,01
BAN,12,112400738,30/12/2024,30/12/2024,GE,572022,Banco Sabadell Atlántico - 1834494,,772808.67,772808.67,0,Cobro Intereses Portobid,Q630,EUR,silviamunoz,01
BAN,12,112400739,30/12/2024,30/12/2024,GE,470000,H.P. Deudora por Iva,Pago IVA 202411,-93831.34,0,93831.34,Pago IVA 202411,,EUR,silviamunoz,01
BAN,12,112400739,30/12/2024,30/12/2024,GE,163312,Deudas L/P Ekon,Pago IVA 202411,552590.57,552590.57,0,Pago IVA 202411,,EUR,silviamunoz,01
BAN,12,112400739,30/12/2024,30/12/2024,GE,572022,Banco Sabadell Atlántico - 1834494,Pago IVA 202411,-458759.23,0,458759.23,Pago IVA 202411,,EUR,silviamunoz,01
BAN,12,112400740,30/12/2024,30/12/2024,GE,163312,Deudas L/P Ekon,Préstamo CEGID SMB,250000,250000,0,Préstamo CEGID SMB,5025,EUR,silviamunoz,01
BAN,12,112400740,30/12/2024,30/12/2024,GE,572022,Banco Sabadell Atlántico - 1834494,Préstamo CEGID SMB,-250000,0,250000,Préstamo CEGID SMB,5025,EUR,silviamunoz,01
BAN,12,112400741,30/12/2024,30/12/2024,ge,572022,Banco Sabadell Atlántico - 1834494,,-2161.4,0,2260,WP Engine- Pago a PBSS,1352,USD,silviamunoz,01
BAN,12,112400741,30/12/2024,30/12/2024,GE,410000,Cuenta mayor de acreedores,,1073.53,1130,0,INV07188176,1352,USD,silviamunoz,01
BAN,12,112400741,30/12/2024,30/12/2024,GE,668001,Diferencias negativas de cambio,,14.34,0,0,,,USD,silviamunoz,01
BAN,12,112400741,30/12/2024,30/12/2024,GE,410000,Cuenta mayor de acreedores,,1073.53,1130,0,INV07132345..,1352,USD,silviamunoz,01
BAN,12,112400742,30/12/2024,30/12/2024,GE,572022,Banco Sabadell Atlántico - 1834494,,-4.5,0,4.5,Comisiones TF,,EUR,silviamunoz,01
BAN,12,112400742,30/12/2024,30/12/2024,GE,626003,Gastos Bancarios - Transferencias y Cheq,,4.5,4.5,0,Comisiones TF,,EUR,silviamunoz,01
BAN,12,112400743,31/12/2024,30/12/2024,GE,572022,Banco Sabadell Atlántico - 1834494,Pago Seg. Sociales- 202411,-36279.98,0,36279.98,Pago Seg. Sociales- 202411,,EUR,silviamunoz,01
BAN,12,112400743,31/12/2024,30/12/2024,GE,476000,Seguridad Social Acreedora,Pago Seg. Sociales- 202411,41441.85,41441.85,0,Pago Seg. Sociales- 202411,,EUR,silviamunoz,01
BAN,12,112400743,31/12/2024,30/12/2024,GE,572022,Banco Sabadell Atlántico - 1834494,Pago Seg. Sociales- 202411,-5161.87,0,5161.87,Pago Seg. Sociales- 202411,,EUR,silviamunoz,01
BAN,12,112400744,27/12/2024,30/12/2024,GE,163312,Deudas L/P Ekon,,-20000,0,20000,Préstamo SMB a REVO,2011,EUR,aelmouka,01
BAN,12,112400744,27/12/2024,30/12/2024,GE,163320,Deudas L/P Revo Systems,,20000,20000,0,Préstamo SMB a REVO,2011,EUR,aelmouka,01
BAN,12,112400745,27/12/2024,30/12/2024,GE,163312,Deudas L/P Ekon,,-30000,0,30000,Préstamo SMB a REVO,2011,EUR,aelmouka,01
BAN,12,112400745,27/12/2024,30/12/2024,GE,163320,Deudas L/P Revo Systems,,30000,30000,0,Préstamo SMB a REVO,2011,EUR,aelmouka,01
BAN,12,112400746,31/12/2024,02/01/2025,GE,626009,Otros Servicios Bancarios y similares,,60,60,0,Liquidación comisiones,,EUR,silviamunoz,01
BAN,12,112400746,31/12/2024,02/01/2025,GE,572022,Banco Sabadell Atlántico - 1834494,,-60,0,60,Liquidación comisiones,,EUR,silviamunoz,01
BAN,12,112400747,31/12/2024,02/01/2025,GE,410000,Cuenta mayor de acreedores,,1160.39,1160.39,0,2024381029453,5220,EUR,silviamunoz,01
BAN,12,112400747,31/12/2024,02/01/2025,ge,572022,Banco Sabadell Atlántico - 1834494,,-1160.39,0,1160.39,Colt Technologies- Pago fra.,5220,EUR,silviamunoz,01
BAN,12,112400748,31/12/2024,02/01/2025,GE,626009,Otros Servicios Bancarios y similares,,420,420,0,Liquidación comisiones,,EUR,silviamunoz,01
BAN,12,112400748,31/12/2024,02/01/2025,GE,265000,Depósitos a L/P,,-420,0,420,Liquidación comisiones,,EUR,silviamunoz,01
BAN,12,112400749,31/12/2024,02/01/2025,GE,626009,Otros Servicios Bancarios y similares,,7.17,7.17,0,Liquidación comisiones,,EUR,silviamunoz,01
BAN,12,112400749,31/12/2024,02/01/2025,GE,265000,Depósitos a L/P,,-7.17,0,7.17,Liquidación comisiones,,EUR,silviamunoz,01
BAN,12,112400750,31/12/2024,02/01/2025,GE,403000,Proveedores. Empresas del Grupo,,19858.33,19858.33,0,23-12400457,5025,EUR,silviamunoz,01
BAN,12,112400750,31/12/2024,02/01/2025,ge,163312,Deudas L/P Ekon,,-19858.33,0,19858.33,Fras. IC,5025,EUR,silviamunoz,01
COM,12,512401138,03/12/2024,05/12/2024,GE,410000,Cuenta mayor de acreedores,S/Fra. 240102863,-30250,0,30250,240102863,1148,EUR,gemma,01
COM,12,512401138,03/12/2024,05/12/2024,GE,623090,Cegid Marketing Technology Integration,Mindshare Spain. SA,25000,25000,0,240102863,1148,EUR,gemma,01
COM,12,512401138,03/12/2024,05/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,Mindshare Spain. SA,5250,5250,0,240102863,1148,EUR,gemma,01
COM,12,512401139,04/12/2024,05/12/2024,GE,440000,Deudores por prestaciones de servicios,ATREVIA COMUNICACIÓN SLU,10000,10000,0,AC24FV110589,1211,EUR,gemma,01
COM,12,512401139,04/12/2024,05/12/2024,GE,410000,Cuenta mayor de acreedores,S/Fra. AC24FV110589,-12100,0,12100,AC24FV110589,1211,EUR,gemma,01
COM,12,512401139,04/12/2024,05/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,ATREVIA COMUNICACIÓN SLU,2100,2100,0,AC24FV110589,1211,EUR,gemma,01
COM,12,512401140,04/12/2024,05/12/2024,GE,410000,Cuenta mayor de acreedores,S/Fra. AC24FV110588,-363,0,363,AC24FV110588,1211,EUR,gemma,01
COM,12,512401140,04/12/2024,05/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,ATREVIA COMUNICACIÓN SLU,63,63,0,AC24FV110588,1211,EUR,gemma,01
COM,12,512401140,04/12/2024,05/12/2024,GE,627005,Mailings y Telemarketing,ATREVIA COMUNICACIÓN SLU,300,300,0,AC24FV110588,1211,EUR,gemma,01
COM,12,512401141,04/12/2024,13/12/2024,GE,629402,Hotel y Alojamientos,Ávoris Retail División S.L.,1152.33,1152.33,0,24R1541B00000656,2837,EUR,gemma,01
COM,12,512401141,04/12/2024,13/12/2024,GE,410000,Cuenta mayor de acreedores,S/Fra. 24R1541B00000656,-1189.03,0,1189.03,24R1541B00000656,2837,EUR,gemma,01
COM,12,512401141,04/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,Ávoris Retail División S.L.,25.66,25.66,0,24R1541B00000656,2837,EUR,gemma,01
COM,12,512401141,04/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,Ávoris Retail División S.L.,11.04,11.04,0,24R1541B00000656,2837,EUR,gemma,01
COM,12,512401141,04/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,Ávoris Retail División S.L.,0,0,0,24R1541B00000656,2837,EUR,gemma,01
COM,12,512401142,04/12/2024,13/12/2024,GE,410000,Cuenta mayor de acreedores,S/Fra. 24R1541S00000606,-1539.6,0,1539.6,24R1541S00000606,2837,EUR,gemma,01
COM,12,512401142,04/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,Ávoris Retail División S.L.,77.87,77.87,0,24R1541S00000606,2837,EUR,gemma,01
COM,12,512401142,04/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,Ávoris Retail División S.L.,0,0,0,24R1541S00000606,2837,EUR,gemma,01
COM,12,512401142,04/12/2024,13/12/2024,GE,629402,Hotel y Alojamientos,Ávoris Retail División S.L.,1461.73,1461.73,0,24R1541S00000606,2837,EUR,gemma,01
COM,12,512401143,04/12/2024,13/12/2024,GE,410000,Cuenta mayor de acreedores,S/Fra. 24R1541Y00001345,-2213.15,0,2213.15,24R1541Y00001345,2837,EUR,gemma,01
COM,12,512401143,04/12/2024,13/12/2024,GE,629402,Hotel y Alojamientos,Ávoris Retail División S.L.,2125.58,2125.58,0,24R1541Y00001345,2837,EUR,gemma,01
COM,12,512401143,04/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,Ávoris Retail División S.L.,11.5,11.5,0,24R1541Y00001345,2837,EUR,gemma,01
COM,12,512401143,04/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,Ávoris Retail División S.L.,76.07,76.07,0,24R1541Y00001345,2837,EUR,gemma,01
COM,12,512401143,04/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,Ávoris Retail División S.L.,0,0,0,24R1541Y00001345,2837,EUR,gemma,01
COM,12,512401144,05/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,Telefónica Sol inf. y com españa SA,2028.18,2028.18,0,TSOLMAN/334584,1098,EUR,gemma,01
COM,12,512401144,05/12/2024,13/12/2024,GE,410000,Cuenta mayor de acreedores,S/Fra. TSOLMAN/334584,-11686.2,0,11686.2,TSOLMAN/334584,1098,EUR,gemma,01
COM,12,512401144,05/12/2024,13/12/2024,GE,440000,Deudores por prestaciones de servicios,Telefónica Sol inf. y com españa SA,9658.02,9658.02,0,TSOLMAN/334584,1098,EUR,gemma,01
COM,12,512401145,05/12/2024,13/12/2024,GE,410000,Cuenta mayor de acreedores,S/Fra. TSOLMAN/336426,-726,0,726,TSOLMAN/336426,1098,EUR,gemma,01
COM,12,512401145,05/12/2024,13/12/2024,GE,440000,Deudores por prestaciones de servicios,Telefónica Sol inf. y com españa SA,600,600,0,TSOLMAN/336426,1098,EUR,gemma,01
COM,12,512401145,05/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,Telefónica Sol inf. y com españa SA,126,126,0,TSOLMAN/336426,1098,EUR,gemma,01
COM,12,512401146,05/12/2024,13/12/2024,GE,410000,Cuenta mayor de acreedores,S/Fra. TSOLMAN/334792,-28.18,0,28.18,TSOLMAN/334792,1098,EUR,gemma,01
COM,12,512401146,05/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,Telefónica Sol inf. y com españa SA,4.89,4.89,0,TSOLMAN/334792,1098,EUR,gemma,01
COM,12,512401146,05/12/2024,13/12/2024,GE,440000,Deudores por prestaciones de servicios,Telefónica Sol inf. y com españa SA,23.29,23.29,0,TSOLMAN/334792,1098,EUR,gemma,01
COM,12,512401147,05/12/2024,13/12/2024,GE,410000,Cuenta mayor de acreedores,S/Fra. TSOLMAN/334797,-434.72,0,434.72,TSOLMAN/334797,1098,EUR,gemma,01
COM,12,512401147,05/12/2024,13/12/2024,GE,440000,Deudores por prestaciones de servicios,Telefónica Sol inf. y com españa SA,359.27,359.27,0,TSOLMAN/334797,1098,EUR,gemma,01
COM,12,512401147,05/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,Telefónica Sol inf. y com españa SA,75.45,75.45,0,TSOLMAN/334797,1098,EUR,gemma,01
COM,12,512401148,05/12/2024,13/12/2024,GE,410000,Cuenta mayor de acreedores,S/Fra. TSOLMAN/334784,-24868.67,0,24868.67,TSOLMAN/334784,1098,EUR,gemma,01
COM,12,512401148,05/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,Telefónica Sol inf. y com españa SA,4316.05,4316.05,0,TSOLMAN/334784,1098,EUR,gemma,01
COM,12,512401148,05/12/2024,13/12/2024,GE,440000,Deudores por prestaciones de servicios,Telefónica Sol inf. y com españa SA,20552.62,20552.62,0,TSOLMAN/334784,1098,EUR,gemma,01
COM,12,512401149,05/12/2024,13/12/2024,GE,410000,Cuenta mayor de acreedores,S/Fra. TSOLMAN/334787,-0.15,0,0.15,TSOLMAN/334787,1098,EUR,gemma,01
COM,12,512401149,05/12/2024,13/12/2024,GE,440000,Deudores por prestaciones de servicios,Telefónica Sol inf. y com españa SA,0.12,0.12,0,TSOLMAN/334787,1098,EUR,gemma,01
COM,12,512401149,05/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,Telefónica Sol inf. y com españa SA,0.03,0.03,0,TSOLMAN/334787,1098,EUR,gemma,01
COM,12,512401150,05/12/2024,13/12/2024,GE,410000,Cuenta mayor de acreedores,S/Fra. TSOLMAN/334789,-1.48,0,1.48,TSOLMAN/334789,1098,EUR,gemma,01
COM,12,512401150,05/12/2024,13/12/2024,GE,440000,Deudores por prestaciones de servicios,Telefónica Sol inf. y com españa SA,1.22,1.22,0,TSOLMAN/334789,1098,EUR,gemma,01
COM,12,512401150,05/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,Telefónica Sol inf. y com españa SA,0.26,0.26,0,TSOLMAN/334789,1098,EUR,gemma,01
COM,12,512401151,05/12/2024,13/12/2024,GE,410000,Cuenta mayor de acreedores,S/Fra. TSOLMAN/334775,-2.71,0,2.71,TSOLMAN/334775,1098,EUR,gemma,01
COM,12,512401151,05/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,Telefónica Sol inf. y com españa SA,0.47,0.47,0,TSOLMAN/334775,1098,EUR,gemma,01
COM,12,512401151,05/12/2024,13/12/2024,GE,440000,Deudores por prestaciones de servicios,Telefónica Sol inf. y com españa SA,2.24,2.24,0,TSOLMAN/334775,1098,EUR,gemma,01
COM,12,512401152,05/12/2024,13/12/2024,GE,410000,Cuenta mayor de acreedores,S/Fra. TSOLMAN/334776,-3580.33,0,3580.33,TSOLMAN/334776,1098,EUR,gemma,01
COM,12,512401152,05/12/2024,13/12/2024,GE,440000,Deudores por prestaciones de servicios,Telefónica Sol inf. y com españa SA,2958.95,2958.95,0,TSOLMAN/334776,1098,EUR,gemma,01
COM,12,512401152,05/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,Telefónica Sol inf. y com españa SA,621.38,621.38,0,TSOLMAN/334776,1098,EUR,gemma,01
COM,12,512401153,05/12/2024,13/12/2024,GE,623094,Otros Asesores,Carlos Ortiz-Cañavate Celada,16000,16000,0,OAK- 2412,2065,EUR,gemma,01
COM,12,512401153,05/12/2024,13/12/2024,GE,410000,Cuenta mayor de acreedores,S/Fra. OAK- 2412,-16960,0,16960,OAK- 2412,2065,EUR,gemma,01
COM,12,512401153,05/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,Carlos Ortiz-Cañavate Celada,3360,3360,0,OAK- 2412,2065,EUR,gemma,01
COM,12,512401153,05/12/2024,13/12/2024,GE,475104,I.R.P.F. Profesionales,,-2400,0,2400,OAK- 2412,2065,EUR,gemma,01
COM,12,512401154,05/12/2024,13/12/2024,GE,627092,Cegid Partner/Customer Change Mng,Pi Creative Studio. Lda.,8290,8290,0,FA.2024/363,1136,EUR,gemma,01
COM,12,512401154,05/12/2024,13/12/2024,GE,410000,Cuenta mayor de acreedores,S/Fra. FA.2024/363,-8290,0,8290,FA.2024/363,1136,EUR,gemma,01
COM,12,512401154,05/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,Pi Creative Studio. Lda.,1740.9,1740.9,0,FA.2024/363,1136,EUR,gemma,01
COM,12,512401154,05/12/2024,13/12/2024,GE,477000,H.P.. IVA Repercutido,Pi Creative Studio. Lda.,-1740.9,0,1740.9,FA.2024/363,1136,EUR,gemma,01
COM,12,512401155,09/12/2024,13/12/2024,GE,410000,Cuenta mayor de acreedores,S/Fra. FA.2024/367,-22756.05,0,22756.05,FA.2024/367,1136,EUR,gemma,01
COM,12,512401155,09/12/2024,13/12/2024,GE,477000,H.P.. IVA Repercutido,Pi Creative Studio. Lda.,-4778.77,0,4778.77,FA.2024/367,1136,EUR,gemma,01
COM,12,512401155,09/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,Pi Creative Studio. Lda.,4778.77,4778.77,0,FA.2024/367,1136,EUR,gemma,01
COM,12,512401155,09/12/2024,13/12/2024,GE,627090,Cegid Brand Integration,Pi Creative Studio. Lda.,22756.05,22756.05,0,FA.2024/367,1136,EUR,gemma,01
COM,12,512401156,09/12/2024,13/12/2024,GE,477000,H.P.. IVA Repercutido,PressDirecto. Comunicação e Relaçõe,-273,0,273,FA.AV24/411,1509,EUR,gemma,01
COM,12,512401156,09/12/2024,13/12/2024,GE,410000,Cuenta mayor de acreedores,S/Fra. FA.AV24/411,-1300,0,1300,FA.AV24/411,1509,EUR,gemma,01
COM,12,512401156,09/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,PressDirecto. Comunicação e Relaçõe,273,273,0,FA.AV24/411,1509,EUR,gemma,01
COM,12,512401156,09/12/2024,13/12/2024,GE,627005,Mailings y Telemarketing,PressDirecto. Comunicação e Relaçõe,1300,1300,0,FA.AV24/411,1509,EUR,gemma,01
COM,12,512401157,09/12/2024,13/12/2024,GE,410000,Cuenta mayor de acreedores,S/Fra. FA.AV24/416,-2400,0,2400,FA.AV24/416,1509,EUR,gemma,01
COM,12,512401157,09/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,PressDirecto. Comunicação e Relaçõe,504,504,0,FA.AV24/416,1509,EUR,gemma,01
COM,12,512401157,09/12/2024,13/12/2024,GE,627005,Mailings y Telemarketing,PressDirecto. Comunicação e Relaçõe,2400,2400,0,FA.AV24/416,1509,EUR,gemma,01
COM,12,512401157,09/12/2024,13/12/2024,GE,477000,H.P.. IVA Repercutido,PressDirecto. Comunicação e Relaçõe,-504,0,504,FA.AV24/416,1509,EUR,gemma,01
COM,12,512401158,09/12/2024,13/12/2024,GE,410000,Cuenta mayor de acreedores,S/Fra. 2024.FCC.0004744,-255.95,0,255.95,2024.FCC.0004744,3625,EUR,gemma,01
COM,12,512401158,09/12/2024,13/12/2024,GE,629405,Comidas. Gastos Locomoción,Mallorca Chocolate SL,230.57,230.57,0,2024.FCC.0004744,3625,EUR,gemma,01
COM,12,512401158,09/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,Mallorca Chocolate SL,0.12,0.12,0,2024.FCC.0004744,3625,EUR,gemma,01
COM,12,512401158,09/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,Mallorca Chocolate SL,19.93,19.93,0,2024.FCC.0004744,3625,EUR,gemma,01
COM,12,512401158,09/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,Mallorca Chocolate SL,5.33,5.33,0,2024.FCC.0004744,3625,EUR,gemma,01
COM,12,512401159,09/12/2024,13/12/2024,GE,623004,Asesores financieros,Colegio de Registradores de España,5.2,5.2,0,2024/307877,4928,EUR,gemma,01
COM,12,512401159,09/12/2024,13/12/2024,GE,410000,Cuenta mayor de acreedores,S/Fra. 2024/307877,-6.29,0,6.29,2024/307877,4928,EUR,gemma,01
COM,12,512401159,09/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,Colegio de Registradores de España,1.09,1.09,0,2024/307877,4928,EUR,gemma,01
COM,12,512401160,11/12/2024,13/12/2024,GE,627090,Cegid Brand Integration,SERVICEPLAN SPAIN SA,4190,4190,0,24120003,1225,EUR,gemma,01
COM,12,512401160,11/12/2024,13/12/2024,GE,410000,Cuenta mayor de acreedores,S/Fra. 24120003,-5069.9,0,5069.9,24120003,1225,EUR,gemma,01
COM,12,512401160,11/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,SERVICEPLAN SPAIN SA,879.9,879.9,0,24120003,1225,EUR,gemma,01
COM,12,512401161,11/12/2024,13/12/2024,GE,410000,Cuenta mayor de acreedores,S/Fra. INV-SPA-MA-240228,-52030,0,52030,INV-SPA-MA-240228,1067,EUR,gemma,01
COM,12,512401161,11/12/2024,13/12/2024,GE,623094,Otros Asesores,Egon Zehnder International,43000,43000,0,INV-SPA-MA-240228,1067,EUR,gemma,01
COM,12,512401161,11/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,Egon Zehnder International,9030,9030,0,INV-SPA-MA-240228,1067,EUR,gemma,01
COM,12,512401162,11/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,OpenAI. L.L.C.,49.89,52.51,0,7ACFAE50-0027,2093,USD,gemma,01
COM,12,512401162,11/12/2024,13/12/2024,GE,410000,Cuenta mayor de acreedores,S/Fra. 7ACFAE50-0027,-237.55,0,250.05,7ACFAE50-0027,2093,USD,gemma,01
COM,12,512401162,11/12/2024,13/12/2024,GE,621204,Uso interno software R&D,OpenAI. L.L.C.,237.55,250.05,0,7ACFAE50-0027,2093,USD,gemma,01
COM,12,512401162,11/12/2024,13/12/2024,GE,477000,H.P.. IVA Repercutido,OpenAI. L.L.C.,-49.89,0,52.51,7ACFAE50-0027,2093,USD,gemma,01
COM,12,512401163,11/12/2024,13/12/2024,GE,410000,Cuenta mayor de acreedores,S/Fra. 7ACFAE50-0026,-237.71,0,250.21,7ACFAE50-0026,2093,USD,gemma,01
COM,12,512401163,11/12/2024,13/12/2024,GE,477000,H.P.. IVA Repercutido,OpenAI. L.L.C.,-49.92,0,52.54,7ACFAE50-0026,2093,USD,gemma,01
COM,12,512401163,11/12/2024,13/12/2024,GE,472000,H.P..IVA Soportado Oper.Interiores,OpenAI. L.L.C.,49.92,52.54,0,7ACFAE50-0026,2093,USD,gemma,01
